# ./benchmark.sh 01 5 2**8 5 2**8 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[5,2**8], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/01.dat')"
7 223 (12, 37) 25.5281256199 0 0.547629642487 0.528268384933 0.320760726929 0.321117734909 0.221588754654 0.251329040527 1.42729692459
7 227 (24, 113) 129.887065411 0 0 1.64832978249 0.825612592697 0.836021375656 0.55981221199 0.57859916687 1.59581694603
7 229 (4, 228) 1.53718829155 0 0 3.74621858597 1.59781336784 1.65945506096 1.029357481 1.02916040421 2.0605132103
7 233 (1, 116) 0.0386606216431 0 0.465970182419 3.27034988403 0.900138282776 0.874720478058 0.624378204346 0.636082220078 1.30586619377
7 239 (1, 238) 0.0409867763519 0 0 7.8448243618 1.90802836418 2.05353755951 1.2901031971 1.2942908287 2.0194683075
7 241 (1, 240) 0.0532632827759 0 0.662006187439 4.26462140083 1.94749684334 1.95790081024 1.28375582695 1.28534579277 2.72836699486
7 243 (1, 81) 0.0724346160889 0 0.530006456375 4.21331615448 0.521468448639 0.60643658638 0.424993610382 0.450469017029 1.66477136612
7 251 (1, 125) 0.0547911643982 0 0.737305450439 2.29753856659 1.17342338562 1.26156220436 0.826417779922 0.857181215286 2.46738963127
11 5 (1, 1) 0.00190739631653 0 0.0125772476196 0.000522661209106 5.72204589844e-05 5.01155853271e-05 5.4407119751e-05 0 0
11 7 (4, 3) 0.0400634288788 0 0.01252784729 0.000898170471191 0.000328016281128 0.000360298156738 0.000305032730103 0.000287914276123 0.000350427627563
11 9 (2, 6) 0.0261892318726 0.0106101036072 0.0144734859467 0.000952959060669 0.000858116149902 0.000980377197266 0.000810194015503 0.000764846801758 0.000904035568237
11 13 (2, 12) 0.032108259201 0.010409784317 0.0113624095917 0.00159163475037 0.00173063278198 0.00210514068604 0.00161452293396 0.00156931877136 0.00205101966858
11 17 (6, 16) 0.0690163612366 0 0.0134233951569 0.00233917236328 0.00283722877502 0.00345573425293 0.00263996124268 0.00258545875549 0.00336084365845
11 19 (2, 3) 0.0424582004547 0.0148388385773 0.0149421215057 0.00176568031311 0.000982618331909 0.00124220848083 0.000960493087769 0.00107088088989 0.00239338874817
11 23 (2, 22) 0.0417772293091 0.0152810096741 0.0151668548584 0.00568761825562 0.00588388442993 0.00742259025574 0.00529375076294 0.00522465705872 0.00731358528137
11 25 (4, 5) 0.0751472473145 0 0.0194193840027 0.00251340866089 0.00194220542908 0.00225677490234 0.00182480812073 0.00208263397217 0.00514225959778
11 27 (2, 18) 0.0474333763123 0.0231006145477 0.0178663253784 0.00582785606384 0.00574421882629 0.00742135047913 0.00539884567261 0.00548734664917 0.00903639793396
11 29 (2, 28) 0.0491242408752 0.017376947403 0.0176264286041 0.00982480049133 0.00925993919373 0.0112009525299 0.0080367565155 0.0079879283905 0.0112855911255
11 31 (2, 30) 0.0486676216125 0.0216723918915 0.0244696140289 0.0127079963684 0.0115462303162 0.0143140792847 0.0102024078369 0.0100793838501 0.0152140140533
11 37 (4, 6) 0.0994976043701 0 0.0262990951538 0.00455646514893 0.0035749912262 0.00441813468933 0.00333724021912 0.0039430141449 0.0117365837097
11 41 (1, 40) 0.00340147018433 0 0.0421770095825 0.0248585700989 0.0208264350891 0.0236353874207 0.0175862312317 0.0175280094147 0.0284801959991
11 43 (4, 7) 0.111956834793 0 0.0285102844238 0.00600280761719 0.00503997802734 0.00636711120605 0.00467877388 0.00521011352539 0.0158155918121
11 47 (3, 46) 0.0923471450806 0 0.0379079341888 0.0410176753998 0.0299523353577 0.03766913414 0.0254360675812 0.0262337684631 0.0417981624603
11 49 (4, 21) 0.136232805252 0 0.0357539176941 0.016720867157 0.0132422447205 0.0162083625793 0.0121416091919 0.0129472732544 0.0312297821045
11 53 (1, 26) 0.00429239273071 0 0.0592894554138 0.0253160953522 0.0210370540619 0.024157333374 0.0179994106293 0.0187536239624 0.0392813682556
11 59 (6, 58) 0.329681396484 0 0.0545407295227 0.076206445694 0.0504579544067 0.0592789649963 0.041382932663 0.0413553714752 0.068177652359
11 61 (6, 4) 0.323591756821 0 0.0603802204132 0.00767469406128 0.00554480552673 0.00676279067993 0.00525579452515 0.00713105201721 0.0385266304016
11 67 (2, 66) 0.0843690395355 0.0416799068451 0 0.102608156204 0.0684348106384 0.0732671737671 0.0542228221893 0.0541380405426 0.0960721969604
11 71 (8, 70) 0.705818080902 0 0.0743808269501 0.127062034607 0.082115983963 0.0922297954559 0.0660852432251 0.0659783840179 0.114377737045
11 73 (4, 72) 0.230907154083 0 0.0684052467346 0.127711582184 0.0838235855103 0.0887845516205 0.0663349628448 0.0662447929382 0.118972253799
11 79 (1, 39) 0.00790243148804 0 0.110912179947 0.0821111679077 0.0604530334473 0.071108341217 0.0501427650452 0.0520675182343 0.119320583344
11 81 (2, 54) 0.11203546524 0.0653007984161 0.0758328437805 0.116535377502 0.0601997852325 0.0721911430359 0.0557796001434 0.0562680244446 0.102371788025
11 83 (1, 41) 0.00886640548706 0 0.097381401062 0.0894370079041 0.0648573875427 0.0725072383881 0.0525255203247 0.0547311782837 0.129640865326
11 89 (2, 22) 0.117226362228 0.0597285747528 0.10267791748 0.0534061908722 0.0427515983582 0.0455995559692 0.0346730232239 0.0384848594666 0.129223871231
11 97 (1, 48) 0.0109213352203 0 0.125308036804 0.135900735855 0.0921492099762 0.0933990001678 0.0710812091827 0.0741720199585 0.192474555969
11 101 (3, 100) 0.23721780777 0 0.127862262726 0.33085398674 0.190159797668 0.20025601387 0.143532991409 0.143655824661 0.262639379501
11 103 (6, 102) 0.817775964737 0 0.130695676804 0.367169809341 0.210475873947 0.231696605682 0.161387968063 0.161388778687 0.286242628098
11 107 (6, 53) 0.8751912117 0 0.163829612732 0.190868663788 0.129284191132 0.141720867157 0.102470016479 0.107315969467 0.273322200775
11 109 (5, 108) 0.664208984375 0 0.15039563179 0.427313566208 0.243334817886 0.26923956871 0.185182571411 0.185057735443 0.329780197144
