# ./benchmark.sh 15 2**50 2**50+2**8 2**8 2**8+2**5 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**50,2**50+2**8], nbound=[2**8,2**8+2**5], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/15.dat')"
1125899906842783 257 (1, 256) 7.48175398509 0 93.7098026276 135.666822433 21.3818093141 16.0187595685 19.2353024483 19.1979896228 27.5059633255
1125899906842783 263 (1, 131) 7.99584770203 0 95.381109635 73.5827963352 14.4217391014 12.3755932649 13.1753473282 15.8210789363 25.4391918977
1125899906842783 269 (1, 134) 8.47174366315 0 100.679689725 80.2214632829 15.0786783695 12.9261219501 13.7388146718 16.5796447595 27.3448003133
1125899906842783 271 (2, 3) 55.9030942917 41.2615013123 98.8328236739 2.23959255219 0.541268269221 0.411527395248 0.678880373637 6.40949463844 17.3754696846
1125899906842783 277 (1, 276) 9.02402909597 0 111.4782149 184.731738011 26.5118653774 21.4114853541 23.811160326 23.8947250843 34.9916460514
1125899906842783 281 (2, 280) 60.8129537106 52.4059246381 112.313753684 109.322525978 27.1881582737 21.4436106682 23.9512580236 23.9527230263 26.4300363859
1125899906842783 283 (3, 47) 162.674284935 0 111.599537611 32.2546117306 5.52951097488 4.50005435944 4.86481666565 10.2882765929 22.5654870669
1125899906842817 257 (3, 32) 129.65918835 0 93.3627069791 16.4852492809 2.919911623 2.17955350876 2.58988690376 6.78666138649 15.4863046805
1125899906842817 263 (6, 262) 706.487490892 0 93.4062933127 151.479418675 23.4301766555 19.2844034036 21.0949827035 21.0757900079 30.8213229974
1125899906842817 269 (4, 268) 287.478528659 0 99.0520633062 165.195163409 23.8795523643 19.5439726512 21.4715813796 21.4890136719 32.3940591017
1125899906842817 271 (6, 27) 745.803013086 0 103.252313614 16.4929730097 2.82028802236 2.30580639839 2.48957864443 7.43862700462 18.7424919605
1125899906842817 277 (1, 138) 8.96357242266 0 120.414585988 89.7643795808 15.5263523261 13.3737459977 14.0016074181 16.8928434054 28.5434776942
1125899906842817 281 (1, 280) 9.3595670859 0 111.402035475 109.250876029 26.0999637445 20.8852040768 23.1579215527 23.0656546752 25.752004385
1125899906842817 283 (6, 141) 830.947784901 0 114.767646948 97.8929626942 16.5615953604 14.6276510557 14.9563592275 17.9677333832 30.6566566626
1125899906842829 257 (6, 256) 670.17329216 0 95.9787467321 135.504043023 21.0695423285 15.8020343781 18.9087426662 18.9012416999 27.301116387
1125899906842829 263 (3, 131) 137.247021755 0 93.3085343838 73.5381734371 14.18638436 12.2235206763 12.9400327206 15.5644679864 25.2048706214
1125899906842829 269 (2, 67) 54.4264256954 44.3830109437 101.101811012 39.585000356 7.01110331217 5.70979205767 6.28588763873 10.4549163183 21.2588268916
1125899906842829 271 (2, 135) 55.7143318653 38.3505365849 107.012735605 83.0176850955 15.2231942813 13.4098700682 13.8363892237 16.6473846436 27.7975240548
1125899906842829 277 (1, 138) 8.87201706568 0 111.048322678 89.5559003353 15.7455429236 13.485020717 14.2564555804 17.2364699046 28.6418033441
1125899906842829 281 (1, 140) 9.27917965253 0 108.042671363 52.3816306591 16.1370549997 13.729026715 14.6653326352 17.4001629353 24.6549994151
1125899906842829 283 (3, 94) 162.895135403 0 119.634853045 64.6900352637 10.8205049833 9.16903209686 9.65624729792 13.9182240168 26.3414637248
1125899906842847 257 (1, 32) 7.43496624629 0 98.8716207345 16.4897569815 3.01706886292 2.24157476425 2.72886077563 7.25010228157 15.5424513022
1125899906842847 263 (6, 131) 706.283993959 0 91.1294710636 73.4781306585 14.5655444463 12.4808893204 13.3084096114 16.0443370342 25.4668519497
1125899906842847 269 (1, 134) 8.40468899409 0 103.219973326 80.1407190164 14.9870170752 12.7838743528 13.6219203472 16.5246048768 27.0905599594
1125899906842847 271 (2, 45) 55.7527256012 35.4092600346 112.558537324 27.241346995 5.00999244054 4.1342763106 4.49167291323 9.41805561384 20.2542260488
1125899906842847 277 (4, 69) 305.341610551 0 120.294308345 44.2777870496 7.49906134605 6.02751366297 6.71422990163 11.3783842723 22.5510809422
1125899906842847 281 (2, 280) 60.6725956599 46.1416676044 122.796547731 108.955719312 27.4710273743 21.716038386 24.2741933664 24.2268030643 29.081987381
1125899906842847 283 (6, 141) 829.844519138 0 114.616889 97.8816754023 17.1325844129 14.9100023111 15.5085547765 18.8214035829 31.0062770049
