# ./benchmagma.sh m06 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_magma(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/m06.dat')"
1099511627791 5 (1, 1) 0.0119446118673
1099511627791 7 (2, 6) 0.0429649353027
1099511627791 9 (1, 3) 2.0924393336
1099511627791 11 (2, 5) 0.116050561269
1099511627791 13 (4, 4) 0.717298030853
1099511627791 17 (6, 2) 2.92724641164
1099511627791 19 (5, 6) 2.4575603803
1099511627791 23 (1, 22) 0.112395366033
1099511627791 25 (4, 5) 2.73818763097
1099511627791 27 (1, 9) 0.644691785177
1099511627791 29 (2, 14) 0.756824016571
1099511627791 31 (5, 5) 6.85931873322
1099511627791 37 (2, 4) 1.26014518738
1099511627791 41 (2, 5) 1.5632909139
1099511627791 43 (2, 42) 1.75570305188
1099511627791 47 (3, 23) 5.31639329592
1099511627791 49 (1, 42) 0.664511283239
1099511627791 53 (1, 52) 0.795469045639
1099511627791 59 (3, 58) 8.87694485982
1099511627791 61 (3, 20) 9.52225136757
1099511627791 67 (2, 33) 4.32970523834
1099511627791 71 (4, 70) 25.5380176703
1099511627791 73 (4, 72) 27.0607746442
1099511627791 79 (4, 26) 37.9942083359
1099511627791 81 (1, 27) 0.941015561422
1099511627791 83 (1, 82) 0.994112253189
1099511627791 89 (1, 88) 1.18077699343
1099511627791 97 (4, 32) 51.6312732697
1099511627791 101 (3, 100) 28.4208352566
1099511627791 103 (3, 102) 29.694677035
1099511627791 107 (3, 53) 32.6075266202
1099511627791 109 (5, 54) 112.105607748
1099511627791 113 (2, 112) 13.6271493435
1099511627791 121 (3, 55) 43.3730756442
1099511627791 125 (1, 25) 46.5151853561
1099511627791 127 (1, 21) 2.68450768789
1099511627791 131 (2, 13) 21.850708882
1099511627791 137 (6, 17) 284.751530647
1099511627791 139 (4, 69) 117.702697674
1099511627791 149 (2, 74) 25.5051929156
1099511627791 151 (6, 150) 342.718583584
1099511627791 157 (10, 52) 1249.54227996
1099511627791 163 (1, 81) 4.68485999107
1099511627791 167 (14, 83) 2769.074965
1099511627791 169 (1, 52) 5.12074621518
1099511627791 173 (1, 86) 5.34092903137
1099511627791 179 (2, 89) 38.9710415999
1099511627791 181 (1, 180) 5.99829594294
