# ./benchmark.sh 04 5 2**8 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**8], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat')"
5 743 (2, 742) 3.9637606144 2.9247089227 6.02639762561 472.304803014 42.4000532627 32.194902579 19.7511207263 19.790353934 37.9099329313
5 751 (6, 375) 72.4631459713 0 6.59211889903 473.727901936 27.1408246358 22.9702383677 13.3994016647 13.7823123137 43.6591742833
5 757 (16, 756) 632.553231955 0 0 999.204843998 46.0196577708 34.9772335688 20.9780379136 21.0329604149 51.5985129674
5 761 (2, 38) 4.19065030416 2.63708694776 5.46896831195 24.4260873 3.58297801018 2.08884938558 1.27499294281 1.55145231883 22.6899653276
5 769 (1, 128) 0.516209681829 0 6.25101741155 167.688647906 9.58318861326 6.13070368767 4.21880173683 4.72985156377 36.8301780224
5 773 (1, 772) 0.515152295431 0 6.44280131658 1068.21401811 45.5198523204 29.0783600807 19.2070299784 19.312090079 51.2516403198
5 787 (2, 786) 4.55882994334 3.4891816775 0 1145.12897396 50.5975913207 32.7571973006 20.8139526844 20.8674476941 53.9496573607
5 797 (2, 796) 4.62511444092 4.36553661029 0 1207.4769628 52.4098099868 37.3707213402 23.2610603174 23.3269729614 57.6572823524
5 809 (1, 404) 0.515492280324 0 6.12147394816 304.43749702 27.4947577318 21.389778773 13.8097353776 14.0856246154 39.0592649778
5 811 (12, 405) 423.484284878 0 6.84246404966 633.460972071 31.7649989923 24.3118883769 14.3911844095 14.8641116619 50.7278020382
5 821 (1, 410) 0.598379850388 0 7.63758937518 664.07435894 31.1408847173 25.6329813798 15.3699622949 15.8604624271 52.7880315781
5 823 (24, 274) 1881.55324602 0 8.18207216263 442.798465014 25.8372447491 19.857174317 11.9531886578 12.6111072699 49.7361303171
5 827 (7, 118) 130.208512624 0 7.23257295291 190.873353322 11.631278038 7.60867834091 4.61719870567 5.2074154218 42.5663806597
5 829 (3, 9) 11.8022066752 0 0 11.861856699 1.5851316452 0.716842333476 0.416840155919 0.877415339152 38.6221212546
5 839 (1, 419) 0.634732246399 0 8.15349698067 721.953381062 35.0790773233 26.820701917 15.9571680228 16.4488226573 55.3466730118
5 841 (4, 406) 22.8921259244 0 7.33273005486 697.642236948 22.8786907196 22.8366719882 14.4105060101 14.899371624 54.0334089597
5 853 (4, 284) 23.1141676108 0 8.33872445424 510.882290006 25.4563317299 20.4357496897 12.6892206669 13.5004666646 54.3819700877
5 857 (8, 856) 186.772267024 0 0 1596.565202 62.5780656338 44.2317246596 27.1685260137 27.2458136876 68.3189146519
5 859 (11, 429) 402.674451947 0 8.7886689504 791.370164871 36.3404036363 29.4918499788 16.9677100182 17.5026839574 59.0687033335
5 863 (1, 862) 0.648341099421 0 7.72009293238 1645.84590101 67.3210852941 50.3750490348 28.9379603068 29.0093402863 70.7824350198
5 877 (16, 876) 884.174935818 0 0 1747.18307495 70.2336330414 50.8582359155 30.387650013 30.431545337 74.3369587262
5 881 (9, 440) 249.137234688 0 10.0842392445 873.653545141 38.2664049466 30.180434068 18.1665539742 18.7504924138 63.48249801
5 883 (4, 126) 25.0479436715 0 8.44511802991 246.483530362 14.3290239175 8.97173937162 5.35125438372 6.06891965866 51.2914054394
5 887 (6, 886) 105.780224005 0 8.69882702827 1829.74978209 75.0026122729 55.2532283465 32.1499817371 32.246021986 77.4878232479
5 907 (6, 906) 110.942347527 0 8.67003568014 1984.430794 77.5009748936 51.0785806179 31.1527139346 31.2033893267 79.268618981
5 911 (2, 455) 5.97434298197 5.531676054 0 478.171287894 51.880039374 33.8793596427 20.0737927755 20.4737449487 42.2069624265
5 919 (4, 459) 28.0750722885 0 9.10508600871 1030.76193595 46.0189438661 35.8572940032 20.1691616376 20.8178400993 70.5342400074
5 929 (8, 232) 225.838906606 0 9.63521742821 529.868049026 26.3627242247 16.9908154011 11.0268566608 11.9318453471 63.2447149754
5 937 (6, 936) 120.810438712 0 14.4151879946 2260.45456195 80.9366013209 54.7319060167 33.197110335 33.2626666228 85.2889567216
5 941 (6, 235) 121.658603668 0 9.29282665253 557.932197094 25.9266716639 19.7960150242 12.0109028816 12.9378752708 66.0200750033
5 947 (2, 946) 6.68261059125 4.70792031288 0 2343.4861269 87.3014560541 60.2518716653 35.692437013 35.7444942792 88.9445770582
