# ./benchmark.sh 05 2**8 2**10 2**8 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**8,2**10], nbound=[2**8,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/05.dat')"
257 571 (1, 95) 1.46955060959 0 18.7791266441 58.5725053946 7.12345735232 5.04424071312 3.33201821645 4.21340886752 28.6527738571
257 577 (1, 576) 1.49474064509 0 19.2090794245 375.714267492 29.3425457478 21.9156800111 15.8115379016 15.8216000398 41.0370486577
257 587 (14, 293) 1012.04442096 0 20.3411970933 198.349945784 20.4121919473 17.0678236485 11.3536463579 12.0327633222 38.2098466555
257 593 (1, 148) 1.59074703852 0 19.5487893422 57.2923219999 10.5248307387 7.40955138206 5.41416692734 6.19539093971 23.5902796586
257 599 (8, 598) 274.863045295 0 22.4601246516 437.859155536 35.4382881323 30.7342996597 19.4414056142 19.4576528072 46.7334019343
257 601 (3, 600) 28.5047330856 0 19.2222483158 441.42157805 35.1669859886 29.4744369189 19.599184672 19.5856953462 47.0640615622
257 607 (6, 606) 145.09863162 0 20.6427696546 460.571054339 38.1283955574 33.4515780608 21.039289395 21.0343643824 49.5334642728
257 613 (10, 153) 484.831262112 0 22.345132192 115.077798049 11.6911646525 8.69789735476 5.95351711909 6.96337389946 36.1762233575
257 617 (8, 616) 293.724597613 0 21.6488714218 485.733819962 37.1339346568 30.1748929818 20.5304605961 20.5187475681 50.188890934
257 619 (4, 618) 59.2733419736 0 21.8939456145 491.453379512 39.0458089511 32.3597803911 21.2314069271 21.2173532645 51.0284312566
257 625 (22, 100) 2783.82209516 0 22.7293553352 77.9255896409 8.56117359797 6.96082909902 5.19921628634 6.35496004423 37.6201663017
257 631 (5, 63) 106.120382309 0 23.0045766036 51.9014116128 6.51173067093 4.19471208254 2.65606721242 3.87355788549 36.1965903441
257 641 (1, 640) 1.92196504275 0 23.325669686 312.418331027 38.2994983196 26.3805790742 19.6490700245 19.6492074331 45.604414622
257 643 (12, 107) 809.468230963 0 23.4409176509 92.3399899801 9.61589797338 5.98052835464 4.10859870911 5.36636598905 39.1463070711
257 647 (1, 19) 1.98772629102 0 23.6969812711 16.9359323978 2.84850724538 1.32184068362 0.892303307851 2.20808267593 35.6033240159
257 653 (1, 163) 2.00050870577 0 24.8433047136 77.891589721 13.9419086774 9.92037924131 6.90260299047 7.90871532758 27.7599337101
257 659 (1, 658) 2.03797340393 0 26.0396983624 347.31150198 45.0516885916 33.7454176744 23.6102347374 23.6055393219 46.9207266172
257 661 (2, 660) 13.9600583712 9.62252672513 28.5005263487 630.592110872 44.0828733444 34.6496326129 23.5044426918 23.5114266872 58.7681835492
