# ./benchmark.sh 12 2**20 2**20+2**8 2**8 2**8+2**5 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[2**8,2**8+2**5], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/12.dat')"
1048703 269 (8, 268) 234.883197308 0 14.8633614063 25.4213022232 8.03399038315 7.31860952377 7.25684614182 7.00994338989 11.4410750866
1048703 271 (3, 270) 23.6569253445 0 15.9344099522 26.4248522282 8.60048036575 8.13808603287 6.98305182457 6.99335236549 12.1989654064
1048703 277 (1, 46) 1.27856783867 0 15.3319152355 4.88089499474 1.72307124138 1.41579318047 1.26612482071 2.13891401291 7.63826169968
1048703 281 (2, 280) 9.89871659279 5.99735255241 15.8944154263 18.6735116005 9.19632697105 8.15083041191 7.27473239899 7.25739359856 11.4367375851
1048703 283 (6, 282) 133.860654783 0 16.5048165798 30.7106380463 9.91149654388 9.00372900963 7.69854259491 7.73141198158 13.5960106373
1048709 257 (1, 256) 1.08355360031 0 12.7917863846 21.0597121716 6.57823572159 5.59256639481 5.21716480255 5.23367056847 9.57695317268
1048709 263 (3, 131) 21.9652555943 0 14.597894001 11.7159669399 4.37769417763 4.00541801453 3.48581404686 3.86547808647 8.70490837097
1048709 269 (8, 268) 234.778914054 0 14.6062059402 25.4601370811 7.74725260735 7.18413243294 6.16638479233 6.16962995529 11.3339359283
1048709 271 (6, 270) 120.449746656 0 15.0992609978 26.4439452171 8.07733440399 7.74209880829 6.42353429794 6.44576807022 11.8159119606
1048709 277 (1, 23) 1.3212220192 0 15.8694213867 2.64935541153 1.14340519905 0.716391801834 0.610570669174 1.41886982918 7.11191339493
1048709 281 (2, 140) 10.6329408169 6.26205096245 16.5782745361 9.41650094986 5.078221035 4.58042383194 4.02002763748 4.39845104218 6.98122196198
1048709 283 (1, 282) 1.35980110168 0 16.7820618153 30.8263881683 9.05619544983 8.66237201691 7.17169857025 7.16670541763 13.2017565727
1048717 257 (1, 128) 1.07671670914 0 13.8728616238 10.5407518387 3.81684613228 3.24791660309 3.00944886208 3.40094776154 7.76636757851
1048717 263 (1, 131) 1.14361996651 0 14.2756165028 11.7148569107 4.39119491577 3.99853901863 3.49442453384 3.91086325645 8.70532121658
1048717 269 (1, 268) 1.18710198402 0 14.3496685982 25.5451450825 7.87688918114 7.27275667191 6.29492902756 6.28676095009 11.4012633801
1048717 271 (3, 270) 23.4793431759 0 15.6797819614 26.4998331547 8.18902821541 7.85734572411 6.5598927021 6.56228137016 11.8274272442
1048717 277 (2, 276) 9.64943819046 5.78067922592 15.9268986225 56.2636062622 8.69919781685 7.97281756401 6.89622125626 6.89929075241 12.4240796089
1048717 281 (1, 70) 1.33454618454 0 16.6556044579 4.85727748871 2.45723757744 2.06620883942 1.83961749077 2.45762901306 7.18951678276
1048717 283 (3, 282) 26.0932261944 0 15.9874487877 30.7590952396 9.12214818001 8.71074738503 7.29181742668 7.28237185478 13.3158085823
1048721 257 (3, 256) 20.8998712063 0 13.1234291553 21.1858690739 6.62454919815 5.66677069664 5.23793263435 5.24806499481 9.56910805702
1048721 263 (3, 131) 21.8792061806 0 14.212384367 11.6931091785 4.33077559471 3.96268987656 3.44616661072 3.84488797188 8.72328457832
1048721 269 (2, 268) 9.16094074249 5.15231494904 13.7881180763 25.4633481503 7.58319220543 7.01012840271 5.99624700546 5.99244318008 11.1726551533
1048721 271 (1, 270) 1.22098975182 0 14.4200662136 26.5048890591 8.07604260445 7.78304319382 6.45268397331 6.4454870224 11.7652942181
1048721 277 (4, 2) 48.4208089352 0 15.3625780582 0.611145591736 0.169614601135 0.121758413315 0.135232019424 1.01317462921 6.59623641968
1048721 281 (1, 70) 1.32195158005 0 16.98447299 4.80039038658 2.44119663239 2.05676903725 1.81719145775 2.42737798691 4.65559749603
1048721 283 (6, 282) 133.573951626 0 17.3474170208 30.8207828045 8.95730047226 8.6002322197 7.11420416832 7.08780779839 13.1498755932
1048759 257 (6, 128) 106.574564695 0 13.4033271313 10.5732987881 3.90708599091 3.31343641281 3.10545253754 3.53942174911 7.80333423615
1048759 263 (6, 131) 112.654164076 0 14.2964948177 11.694410181 4.46196675301 4.04289655685 3.600542593 4.04054079056 8.78428297043
1048759 269 (1, 268) 1.19465003014 0 14.5068780422 25.5175868034 8.09556879997 7.41163339615 6.51050419807 6.48916211128 11.5255589962
1048759 271 (1, 270) 1.21438121796 0 14.411085844 26.458126688 8.35520505905 7.93799386024 6.75528898239 6.75874385834 11.9609768391
1048759 277 (4, 92) 48.5965601921 0 15.4322052002 9.39393959045 3.34586005211 2.86322078705 2.58170118332 3.24338312149 8.77290439606
1048759 281 (2, 40) 9.87486996651 5.88496775627 15.809309864 2.99910621643 1.47952523232 1.2125459671 1.0860188961 1.8572865963 4.96291899681
1048759 283 (3, 47) 26.0846124649 0 15.789919138 5.29124116898 1.84353942871 1.54450521469 1.33138480186 2.25102043152 8.23435416222
1048783 257 (3, 32) 20.8704221249 0 13.010811615 2.84057774544 1.01008958817 0.758907604218 0.725019836426 1.46681318283 5.74650917053
