# ./benchmark.sh 08 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/08.dat')"
1099511627791 139 (4, 69) 44.497311751 0 13.8392294248 6.50382463137 2.05566771825 1.84077366193 1.92694091797 2.26454798381 3.38481728236
1099511627791 149 (2, 74) 10.2345157464 7.37933532397 16.4005114237 8.43367894491 2.40162499746 2.13646467527 2.22756330172 2.62881596883 4.01440231005
1099511627791 151 (6, 150) 143.809628407 0 15.9775561492 18.7368485928 4.53303758303 4.0236919721 4.17224407196 4.16657106082 5.60078263283
1099511627791 157 (10, 52) 531.818917036 0 17.8621482849 6.83086204529 1.83979892731 1.63342658679 1.6999177138 2.3137597243 3.98659269015
1099511627791 163 (1, 81) 1.58837731679 0 19.4525167147 11.8449693521 3.02638936043 2.667598327 2.77475221952 3.29070393244 5.12606636683
1099511627791 167 (14, 83) 1386.94914103 0 19.6427470843 13.1040329933 3.21556599935 2.90457566579 2.94501328468 3.48382234573 5.43654735883
1099511627791 169 (1, 52) 1.72619962692 0 24.0855373542 8.1193494002 1.70311029752 1.45047362645 1.58420666059 2.35219502449 4.36511063576
1099511627791 173 (1, 86) 1.81898029645 0 22.4102272987 8.54687174161 3.57706522942 3.23152009646 3.28899534543 3.80735699336 4.64496874809
1099511627791 179 (2, 89) 15.7293913364 9.65038530032 24.4658079942 10.164079984 3.78712701797 3.40642801921 3.46571159363 4.03228704135 4.34879136086
1099511627791 181 (1, 180) 2.02464365959 0 24.6014659405 36.6836163998 6.67698359489 5.8182973067 5.9931883812 5.97786474228 8.45973157883
1099511627791 191 (2, 95) 18.5671853224 10.7648939292 29.4037240346 12.571193854 4.71446530024 4.45392870903 4.33312821388 5.00095327695 6.14976700147
1099511627791 193 (1, 16) 2.35984571775 0 29.3740363916 3.72815362612 0.716322898865 0.54382109642 0.637764692307 2.07179832458 5.23389999072
1099511627791 197 (18, 49) 3302.50415206 0 31.3886790276 11.9438490073 2.34990469615 1.94027209282 2.08215037982 3.30574798584 6.592547973
1099511627791 199 (4, 99) 105.308310111 0 31.6127784252 25.4394486745 5.02490592003 4.48909966151 4.5037399133 5.31617299716 8.67932597796
1099511627791 211 (10, 70) 1134.36784005 0 35.637648344 20.8938659827 3.78086074193 3.28278962771 3.34935204188 4.65478603045 8.63609600067
1099511627791 223 (4, 222) 138.384669383 0 41.8770493666 82.6631683509 11.6856603622 10.8549969991 10.3645386696 10.3266303539 15.0781439145
1099511627791 227 (24, 226) 8236.60280085 0 43.58456707 86.1557292938 11.6321112315 10.0197703044 10.1764813264 10.1762956778 15.1979970137
1099511627791 229 (12, 38) 1845.20991015 0 47.0452363491 14.2540345192 2.28970956802 1.8841676712 1.94464031855 3.92369929949 9.13659540812
1099511627791 233 (1, 232) 3.75590912501 0 49.1225906213 54.1212236881 12.5713112354 10.522179842 10.8864831924 10.8729275862 13.2643113931
1099511627791 239 (2, 238) 31.2968552113 17.4737451077 45.4950737158 61.7979750633 13.7768046061 12.231710434 12.0014146964 11.9715399742 13.0733729998
1099511627791 241 (6, 2) 436.728021622 0 49.4436253707 1.17726675669 0.261815388997 0.193634033203 0.309395949046 2.94111529986 8.97582348188
1099511627791 243 (1, 81) 4.71285835902 0 47.5290956497 35.0723172824 7.00955796242 6.37599333127 6.42793830236 8.20890506109 14.3447899818
1099511627791 251 (1, 50) 4.39176932971 0 52.8897869587 12.7145920595 3.62214668592 3.16128373146 3.0946153005 5.26023944219 8.94219001134
1099511627803 5 (2, 4) 0.0455403327942 0.0247182846069 0.0231063365936 0.00129206975301 0.00128531455994 0.00101200739543 0.0012378692627 0.00122801462809 0.000946442286174
1099511627803 7 (2, 1) 0.060836315155 0.0420339107513 0.0318032900492 0.000667651494344 0.000371297200521 0.000431378682454 0.000416358311971 0 0
1099511627803 9 (1, 3) 0.00430464744568 0 0.0469907124837 0.00153764088949 0.00229064623515 0.00194064776103 0.00266631444295 0.00320140520732 0.00190528233846
1099511627803 11 (2, 10) 0.0790380636851 0.0635782877604 0.0582846800486 0.00274236996969 0.0084699789683 0.00702738761902 0.008416334788 0.00835792223612 0.00667961438497
1099511627803 13 (4, 6) 0.25655635198 0 0.0898886521657 0.00299596786499 0.00626222292582 0.00528947512309 0.00675368309021 0.00783769289653 0.00587701797485
1099511627803 17 (6, 16) 0.877977291743 0 0.126433928808 0.00839630762736 0.0210635662079 0.0168614387512 0.0207480589549 0.0207716623942 0.0177147388458
1099511627803 19 (1, 9) 0.0142386754354 0 0.176318327586 0.00740361213684 0.0156563123067 0.0134586493174 0.0164447625478 0.0190846920013 0.015527009964
1099511627803 23 (1, 22) 0.0183249314626 0 0.243088006973 0.0205156008403 0.0428219636281 0.0359013080597 0.0420642693837 0.0420736471812 0.0352403322856
1099511627803 25 (4, 20) 0.838094234467 0 0.260734717051 0.023579676946 0.0390539169312 0.0320350329081 0.0396939913432 0.0406992435455 0.0362196763357
1099511627803 27 (1, 9) 0.0340393384298 0 0.313895304998 0.0134442647298 0.0196429888407 0.0163784821828 0.0216916402181 0.0294650395711 0.0247637430827
1099511627803 29 (2, 14) 0.280468066533 0.195486307144 0.328845977783 0.0195109844208 0.0379259586334 0.0325959523519 0.0402306715647 0.0460929870605 0.0356004238129
1099511627803 31 (10, 15) 11.0883541107 0 0.449043273926 0.0339130560557 0.0446399052938 0.0392072995504 0.0463843345642 0.0542186896006 0.0507299900055
1099511627803 37 (4, 4) 2.05642962456 0 0.587496360143 0.0172489484151 0.0164147218068 0.0152320067088 0.0196503798167 0.0453686714172 0.0427052179972
1099511627803 41 (1, 40) 0.0625379085541 0 0.756860335668 0.116077423096 0.162858724594 0.132973273595 0.157368342082 0.156805912654 0.145783662796
1099511627803 43 (2, 21) 0.610003709793 0.393726587296 0.95276927948 0.0966869990031 0.104363600413 0.0921205679576 0.105689048767 0.124962329865 0.127735296885
1099511627803 47 (6, 23) 8.83536132177 0 1.00020400683 0.138882001241 0.135390599569 0.122262954712 0.135532299678 0.158898115158 0.17000468572
1099511627803 49 (2, 7) 0.804400682449 0.544299284617 1.09062631925 0.0426257451375 0.0335192680359 0.0276349385579 0.0389610131582 0.0845413208008 0.0970006783803
1099511627803 53 (2, 52) 0.943168958028 0.522541364034 1.34138758977 0.284327348073 0.320502678553 0.268231630325 0.307132959366 0.306217670441 0.283697048823
1099511627803 59 (3, 58) 3.12747097015 0 1.65456660589 0.603517373403 0.424815972646 0.373011986415 0.408253272374 0.407057364782 0.438668251038
1099511627803 61 (1, 12) 0.153375943502 0 1.8159190019 0.131707350413 0.0896612803141 0.0795704523722 0.093917687734 0.167459646861 0.204302946726
1099511627803 67 (4, 33) 7.89239033063 0 2.30501397451 0.440024296443 0.303799629211 0.264968077342 0.296311060588 0.354890028636 0.420391877492
1099511627803 71 (8, 70) 47.4460219542 0 2.86367042859 1.14830462138 0.681890328725 0.58530942599 0.650856018066 0.6502049764 0.733073393504
1099511627803 73 (2, 24) 1.99640687307 1.04114031792 3.0954533418 0.392954587936 0.245094696681 0.210892995199 0.243453979492 0.337756315867 0.433839797974
1099511627803 79 (4, 78) 11.4641260306 0 3.41205302874 1.73429298401 0.898896694183 0.792870680491 0.855691671371 0.854424635569 0.995761712392
1099511627803 81 (1, 27) 0.447067260742 0 3.8335117499 0.542861620585 0.238046010335 0.19301199913 0.238116025925 0.361658016841 0.511346260707
1099511627803 83 (2, 41) 2.66583792369 1.52936291695 4.03081957499 0.567968765895 0.528473695119 0.465157032013 0.515244245529 0.598315000534 0.553949038188
1099511627803 89 (2, 88) 3.12687397003 1.73439876239 4.3445614179 1.63539894422 1.18284026782 1.00146754583 1.10972062747 1.1047077179 1.10154596965
1099511627803 97 (4, 32) 18.987259388 0 5.54736367861 1.09901205699 0.497887372971 0.423363606135 0.484616994858 0.66775671641 0.978341023127
1099511627803 101 (1, 100) 0.500148057938 0 6.2282409668 4.0680346489 1.56063834826 1.32310001055 1.46293735504 1.4637122949 1.77966666222
1099511627803 103 (1, 102) 0.516391674678 0 6.24690572421 4.48291802406 1.68805662791 1.47825098038 1.58203633626 1.57928061485 1.91961606344
1099511627803 107 (6, 106) 63.5144050121 0 6.73330664635 5.12924838066 1.80075565974 1.57766230901 1.6857530276 1.6817685763 2.0656080246
1099511627803 109 (10, 18) 224.062149604 0 7.17609262466 0.875764290492 0.343418280284 0.304135719935 0.338142315547 0.65802526474 1.06593497594
1099511627803 113 (2, 112) 5.40920495987 2.8561082681 8.11226495107 3.78190199534 2.067243735 1.72449127833 1.90920933088 1.90271004041 2.1393485864
1099511627803 121 (10, 110) 366.693992376 0 9.23706706365 7.25431172053 2.30846261978 2.1088476181 2.20565025012 2.24298262596 2.84245832761
1099511627803 125 (1, 100) 0.838526646296 0 10.296945254 4.34692295392 2.15104667346 1.94980359077 2.06222367287 2.12987407049 2.48848406474
1099511627803 127 (4, 18) 35.4984096686 0 11.2737261454 1.37409973145 0.453523000081 0.412473678589 0.44414695104 0.92141699791 1.6889146169
1099511627803 131 (1, 130) 0.94766664505 0 12.333944877 6.37722500165 3.04961371422 2.50669233004 2.80440402031 2.79386440913 3.29697601
1099511627803 137 (6, 4) 113.201586644 0 13.8373080095 0.415506998698 0.131686687469 0.115576346715 0.154375076294 0.812607685725 1.8517545859
1099511627803 139 (4, 138) 44.53175958 0 13.5280083815 13.5035140514 3.6518843174 3.14177544912 3.37128631274 3.3711180687 4.46493268013
1099511627803 149 (4, 148) 52.5671060085 0 14.5661486785 17.4819033941 4.30693499247 3.69872307777 3.95753463109 3.94914507866 5.31099732717
1099511627803 151 (3, 75) 27.5372563203 0 15.4762210846 8.99433763822 2.60736966133 2.38387235006 2.42491666476 2.84139792124 4.2963432471
1099511627803 157 (10, 52) 531.544059992 0 17.5813819567 6.83149766922 1.81942431132 1.61407502492 1.67725801468 2.29372199376 3.96816531817
1099511627803 163 (2, 27) 12.671097517 7.04669769605 20.2070349852 3.90650248528 0.947314739227 0.80033604304 0.866492668788 1.72847835223 3.55757832527
1099511627803 167 (2, 166) 13.4761266708 6.89615535736 23.248332262 27.1037116051 5.69735042254 5.00107558568 5.18950470289 5.18205094337 7.11597498258
1099511627803 169 (4, 78) 71.9973870118 0 22.4086271922 12.3010989825 6.36658835411 6.03950858116 6.17533493042 6.76616565386 8.79747303327
1099511627803 173 (1, 86) 1.81915823619 0 20.9098932743 8.72130942345 3.53004256884 3.1743666331 3.24869600932 3.76428659757 4.895434618
1099511627803 179 (1, 178) 1.98495674133 0 25.9952833652 20.6649767558 6.60172565778 5.66493002574 5.92888498306 5.92156036695 6.77264523506
1099511627803 181 (2, 180) 16.1853306293 10.7591017087 23.5753157139 36.6267463366 6.7538163662 5.91734162966 6.08898162842 6.07774869601 8.57163540522
1099511627803 191 (2, 19) 18.5948053996 11.5319859982 28.2324806849 2.275293986 0.906378746033 0.810784578323 0.836043357849 2.12472669284 4.02455496788
1099511627803 193 (4, 64) 98.3750855923 0 29.6099131107 14.6313459078 2.93038034439 2.40335901578 2.60185829798 3.64295760791 6.84053770701
1099511627803 197 (9, 98) 697.833271027 0 32.6109619141 24.2170267105 4.79334497452 4.16932066282 4.30137260755 5.10954070091 8.41201821963
1099511627803 199 (4, 11) 105.26215601 0 31.6723220348 2.88300967216 0.577180306117 0.451555967331 0.514510711034 2.09708205859 5.43833327293
1099511627803 211 (10, 1) 1133.78465009 0 35.8877406915 0.209334929784 0.0992383956909 0.262684027354 0.26277645429 0 0
1099511627803 223 (6, 222) 360.331261396 0 43.4418319861 82.7305693626 11.7438203494 10.882379055 10.3878543377 10.3953943253 15.1789263884
1099511627803 227 (6, 226) 375.659500003 0 40.7157243093 86.122849226 11.6244426568 10.0181563695 10.1854503949 10.1812883218 15.1898936431
1099511627803 229 (1, 228) 3.57888658841 0 50.1498309771 89.0874936581 11.8056707382 10.1468101343 10.3651290735 10.3841168086 15.5344026089
1099511627803 233 (2, 232) 29.5260380109 15.9810797373 43.7708353202 54.362101078 12.6299126148 10.5533839862 10.9605650107 10.9379769961 13.601341327
1099511627803 239 (2, 238) 31.3032040596 18.8037246068 50.7184283733 62.2347068787 13.8285210133 12.4470564524 12.065861702 12.011020263 14.7264272372
1099511627803 241 (3, 48) 84.3113687038 0 52.0891670386 20.7698313395 3.2078306675 2.64883963267 2.70767196019 4.82965858777 10.9337926706
1099511627803 243 (1, 81) 4.05321232478 0 51.5797696114 19.4049549898 3.98535195986 3.32828291257 3.42376534144 5.07227627436 6.10976330439
1099511627803 251 (1, 125) 4.42649396261 0 56.8218633334 36.0227666696 9.08669567108 8.39499370257 7.96653469404 9.25409237544 13.7706203461
1099511627831 5 (1, 1) 0.00327857335409 0 0.0257960955302 0.000754197438558 0.000269730885824 0.000273625055949 0.000265995661418 0 0
1099511627831 7 (2, 1) 0.0635743141174 0.0404239495595 0.0309730370839 0.000661691029867 0.000377019246419 0.000441630681356 0.000425338745117 0 0
1099511627831 9 (2, 2) 0.0719099839528 0.0578313668569 0.0413936773936 0.00162561734517 0.00197347005208 0.00178003311157 0.00234723091125 0.00311740239461 0.00175062815348
1099511627831 11 (6, 1) 0.363294442495 0 0.0617509682973 0.000879685084025 0.000667333602905 0.000833590825399 0.00080394744873 0 0
1099511627831 13 (4, 12) 0.239839076996 0 0.0769553184509 0.00425028800964 0.0121332804362 0.00953237215678 0.0120015939077 0.0119459629059 0.00972501436869
