# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[4,2**10], nbound=[2**8,2**9], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/02.dat')
19 311 (2, 310) 1.51466666667 0.725333333331 2.78933333334 35.2973333333 4.58 4.24933333333 2.94533333334 5.924
19 313 (6, 26) 15.6613333333 0 2.89466666666 2.96533333334 0.501333333329 0.384000000001 0.281333333337 3.43466666666
19 317 (2, 316) 1.668 0.802666666665 3.152 38.0933333333 4.64533333333 4.316 2.94133333334 6.09466666667
19 331 (6, 165) 17.6893333333 0 3.48933333334 21.4626666667 2.94266666667 2.73733333333 1.91333333333 5.57466666667
19 337 (5, 336) 12.5413333333 0 5.476 46.892 5.21333333333 4.5 3.18533333333 6.844
19 343 (2, 6) 1.77333333334 0.929333333333 3.696 0.895999999998 0.226666666669 0.163999999999 0.130666666664 4.268
19 347 (3, 346) 4.396 0 3.73333333333 53.1506666667 6.05066666667 5.44533333333 3.78933333333 7.74133333333
19 349 (5, 87) 13.3866666667 0 3.72266666666 13.0253333333 1.78933333333 1.48533333333 1.108 5.27866666667
19 353 (7, 176) 29.6626666667 0 3.76266666667 26.9826666667 3.512 3.1 2.20266666666 6.54933333333
19 359 (2, 358) 1.90933333333 1.38933333334 3.716 33.3613333333 6.212 5.85333333333 3.87733333333 6.81733333333
19 367 (3, 366) 4.87866666666 0 8.24533333334 65.82 6.972 6.46266666666 4.30533333334 8.96133333333
19 373 (2, 124) 2.14933333333 1.05333333333 4.30266666667 22.524 2.79333333333 2.404 1.77733333333 6.88666666667
19 379 (4, 189) 9.79066666667 0 8.36133333333 36.1346666667 4.33733333333 4.06133333333 2.74666666667 8.008
19 383 (12, 191) 122.817333333 0 6.58133333333 37.8986666667 4.79066666667 4.568 3.10666666666 8.54266666667
19 389 (24, 194) 627.788 0 4.78 39.3786666667 4.408 3.816 2.71066666667 8.31066666667
19 397 (1, 99) 0.222666666668 0 6.168 20.888 2.49066666667 1.908 1.42 7.36666666667
19 401 (1, 400) 0.234666666666 0 5.61866666666 89.0453333333 8.13066666667 6.82 4.652 10.62
19 409 (4, 136) 11.548 0 4.96933333333 31.2133333333 3.668 2.94 2.196 8.72133333333
19 419 (1, 418) 0.253333333336 0 5.62666666667 57.2613333333 9.21333333333 7.91066666666 5.404 9.60533333334
19 421 (5, 140) 20.5133333333 0 5.52266666667 34.8213333333 3.93466666667 3.156 2.272 9.25333333333
19 431 (1, 215) 0.26 0 12.0706666667 31.0453333333 6.196 5.73866666667 3.83866666667 8.144
19 433 (2, 432) 2.904 1.39466666666 6.256 119.125333333 10.2666666667 8.58266666666 5.69466666667 12.9106666667
19 439 (5, 219) 22.932 0 12.3106666667 63.2906666667 6.63866666667 6.05066666667 3.98933333334 12.044
19 443 (1, 442) 0.273333333331 0 5.66266666667 72.0346666667 11.1866666667 10.044 6.356 11.96
19 449 (8, 448) 69.5506666667 0 6.07333333333 136.829333333 11.344 8.86133333333 6.10666666666 14.4266666667
19 457 (5, 114) 25.4493333333 0 6.42533333333 35.3466666667 3.71733333333 2.68533333334 1.94533333333 10.7186666667
19 461 (1, 115) 0.314666666668 0 13.3773333333 36.708 3.91333333334 2.97466666667 2.056 11.0466666667
19 463 (1, 462) 0.332 0 11.4746666667 155.504 13.088 11.176 7.36533333334 16.12
19 467 (1, 466) 0.326666666665 0 7.252 159.332 12.9346666667 10.608 7.08666666666 15.9533333333
19 479 (3, 478) 8.74933333333 0 12.8066666667 178.176 14.5586666667 12.7506666667 8.25466666667 17.92
19 487 (2, 27) 3.69866666666 1.56 7.072 9.98666666667 1.30666666667 0.834666666667 0.581333333335 11.0573333333
19 491 (1, 490) 0.366666666669 0 7.648 105.094666667 14.708 12.6946666667 8.352 15.26
19 499 (4, 498) 17.8986666667 0 17.868 205.986666667 15.9226666667 13.4413333333 8.77733333333 19.5813333333
19 503 (2, 502) 4.17466666667 2.63333333334 9.34133333333 212.668 16.636 14.424 9.30933333333 20.4013333333
19 509 (1, 508) 0.390666666669 0 8.1 121.889333333 16.7053333333 14.8186666667 9.30666666667 15.1253333333
23 257 (6, 64) 10.7973333333 0 2.59066666667 4.16533333333 0.733333333337 0.578666666663 0.452 2.29066666667
23 263 (3, 131) 2.488 0 2.19866666667 9.26133333333 1.57733333333 1.45333333333 1.02 2.976
23 269 (8, 67) 22.6 0 4.78266666666 4.90266666667 0.844000000002 0.694666666668 0.524 2.64133333333
23 271 (3, 18) 2.668 0 2.39333333334 1.364 0.285333333333 0.232000000004 0.174666666663 2.38933333334
23 277 (4, 69) 5.14266666667 0 3.69466666666 5.668 0.96133333333 0.752000000003 0.566666666666 2.844
23 281 (1, 280) 0.105333333335 0 4.78133333333 13.6666666667 3.18666666668 3.05733333333 2.01866666666 3.27466666667
23 283 (1, 141) 0.113333333332 0 3.09866666667 12.1826666667 1.932 1.77866666667 1.24933333333 3.66533333333
23 289 (12, 272) 67.0 0 6.772 24.2653333333 2.556 3.21866666667 2.05733333333 4.53333333334
23 293 (2, 292) 1.35066666667 0.631999999993 2.81466666667 16.236 3.56666666667 3.4 2.22133333333 3.552
23 307 (4, 306) 6.42 0 5.91866666667 33.5653333333 4.39466666667 3.964 2.76266666667 5.63333333334
23 311 (6, 310) 16.3293333333 0 5.31866666667 35.4133333333 4.62533333333 4.236 2.932 5.89333333334
23 313 (6, 104) 16.58 0 4.37733333333 11.712 1.69866666666 1.41733333334 1.02533333333 4.168
23 317 (26, 79) 518.3 0 3.53333333334 9.09866666667 1.50666666666 1.26 0.985333333335 4.26
23 331 (6, 66) 18.6706666667 0 6.58133333334 8.50266666667 1.34 1.08133333334 0.781333333332 4.40133333333
23 337 (2, 336) 1.83866666667 0.774666666669 3.79466666667 46.5146666667 5.36 4.548 3.21866666667 6.83333333333
23 343 (2, 147) 1.84666666666 0.909333333334 3.668 20.596 2.216 2.41333333334 1.704 5.636
23 347 (2, 346) 1.97466666667 0.935999999997 3.64133333333 53.116 6.16666666667 5.48533333333 3.784 7.71333333333
23 349 (10, 87) 68.5106666667 0 3.65866666667 12.9786666667 1.832 1.46 1.18 5.364
23 353 (7, 176) 31.1106666667 0 3.952 27.2186666667 3.552 3.07866666667 2.18666666667 6.312
23 359 (2, 179) 1.93733333334 0.986666666664 3.844 16.408 3.776 3.52933333333 2.44666666667 5.504
23 361 (9, 171) 58.1333333333 0 4.83466666667 27.6786666667 2.84 3.10933333333 2.19333333333 6.74933333334
23 367 (6, 183) 23.672 0 6.696 32.0053333333 4.24666666667 3.94 2.68266666667 7.62533333333
23 373 (4, 124) 9.86666666667 0 6.21199999999 22.3853333333 2.908 2.464 1.75866666667 6.796
23 379 (2, 63) 2.37466666667 1.43733333333 4.928 11.8746666667 1.756 1.35066666667 0.984000000002 6.31733333333
23 383 (12, 191) 130.056 0 5.05866666666 38.1653333333 4.99733333333 4.78933333333 3.18533333334 8.592
23 389 (24, 388) 663.42 0 8.08666666667 79.3466666667 7.792 6.35466666667 4.45066666667 9.87333333333
23 397 (3, 198) 6.05866666667 0 9.18399999999 42.444 4.928 4.28666666667 3.0 8.86933333333
23 401 (2, 400) 2.624 1.38933333334 5.316 88.9386666667 8.38266666667 6.732 4.72133333333 10.6466666667
23 409 (1, 204) 0.26 0 7.23333333333 47.3226666667 5.37466666667 4.67066666667 3.26 9.66133333333
23 419 (1, 209) 0.269333333335 0 5.412 28.6026666667 5.62266666667 4.93466666667 3.35333333333 7.096
23 421 (10, 420) 106.181333333 0 9.78 107.1 9.63733333333 7.94 5.38 12.0706666667
23 431 (2, 215) 2.97066666667 1.47466666667 5.63066666667 31.8306666667 6.23333333333 5.77066666667 3.824 8.736
23 433 (1, 432) 0.285333333333 0 8.352 119.809333333 10.3226666667 8.41466666666 5.74133333333 12.9186666667
23 439 (1, 438) 0.310666666667 0 14.2933333333 128.006666667 11.4306666667 9.844 6.54533333333 14.1026666667
23 443 (2, 442) 3.16133333333 1.46533333334 6.31733333333 73.6546666667 11.5493333333 10.1546666667 6.78133333333 11.4253333333
23 449 (8, 112) 73.004 0 6.74266666666 33.04 3.58266666667 2.54933333333 1.912 10.4626666667
23 457 (30, 456) 1403.284 0 7.376 146.085333333 12.0106666667 9.76266666667 6.81333333333 15.1346666667
23 461 (1, 23) 0.340000000001 0 13.4146666667 7.37466666667 1.07333333333 0.665333333333 0.476 9.46133333333
23 463 (4, 154) 15.9506666667 0 14.0666666667 50.3373333333 5.34266666667 4.34133333333 3.1 12.2013333333
23 467 (1, 233) 0.435999999997 0 14.412 77.876 7.612 6.544 4.30533333334 13.552
23 479 (8, 239) 85.444 0 7.45733333333 86.8093333333 8.64133333333 7.8 5.16133333333 15.0893333333
23 487 (4, 486) 17.864 0 7.548 188.396 14.9826666667 12.6186666667 8.29333333333 18.46
23 491 (1, 490) 0.382666666667 0 10.1173333333 107.266666667 14.8933333333 12.7493333333 8.356 14.7746666667
23 499 (4, 498) 18.9533333333 0 8.18666666667 205.098666667 15.8746666667 13.3453333333 8.76933333333 19.6293333333
23 503 (6, 251) 49.1293333333 0 8.06133333334 104.056 9.74933333334 8.81466666667 5.77733333333 17.28
23 509 (1, 127) 0.413333333335 0 15.26 29.0066666667 5.28666666667 4.044 2.93333333333 11.6666666667
29 257 (1, 128) 0.0973333333338 0 5.75866666667 8.23866666667 1.40133333333 1.192 0.88 2.68266666667
29 263 (3, 262) 2.62266666667 0 2.38266666667 18.8066666667 2.83466666667 2.79866666667 1.81733333333 3.75733333333
29 269 (1, 268) 0.105333333335 0 4.484 20.3773333333 2.98133333333 2.832 1.89466666667 3.912
29 271 (2, 6) 1.224 0.535999999998 2.52533333333 0.465333333331 0.128000000002 0.0906666666657 0.0666666666657 2.26133333333
29 277 (1, 138) 0.110666666665 0 2.51466666666 11.0546666667 1.82266666666 1.63866666667 1.16533333333 3.412
29 281 (2, 70) 1.28 0.546666666666 2.39066666667 3.36 0.977333333334 0.793333333335 0.600000000001 2.27466666666
29 283 (2, 47) 1.32666666667 0.628000000002 2.67333333333 3.95466666666 0.714666666667 0.570666666667 0.414666666669 2.86533333334
29 289 (12, 272) 71.6 0 3.94933333333 24.0906666667 2.55333333333 3.21866666667 2.05733333334 4.53733333333
29 293 (1, 292) 0.122666666663 0 4.932 16.0866666667 3.628 3.47866666667 2.25066666667 3.16533333333
29 307 (4, 306) 6.76533333333 0 2.97333333334 33.5533333333 4.41466666666 3.95866666667 2.76 5.77333333334
29 311 (6, 310) 17.3573333333 0 3.05866666667 35.5306666667 4.672 4.268 2.99466666667 5.91733333333
29 313 (3, 12) 3.808 0 5.816 1.34133333333 0.292000000001 0.198666666663 0.149333333335 3.30933333333
29 317 (13, 316) 108.212 0 3.512 37.8853333333 4.93333333333 4.53599999999 3.12533333334 6.26666666666
29 331 (2, 330) 1.84266666666 0.934666666668 3.38133333333 44.14 5.28533333333 4.61733333333 3.26666666667 6.73466666667
29 337 (5, 336) 13.9053333333 0 3.70533333333 46.552 5.45333333333 4.62133333333 3.296 6.916
29 343 (4, 49) 8.59733333333 0 6.87466666667 6.76266666667 0.849333333332 0.764 0.558666666669 4.48
29 347 (3, 173) 4.78266666667 0 3.89066666667 25.7306666667 3.58666666666 3.264 2.30266666667 6.356
29 349 (10, 174) 73.044 0 4.196 26.376 3.69333333333 3.36666666667 2.35333333333 6.484
29 353 (1, 88) 0.203999999998 0 4.39866666667 13.456 1.848 1.40266666667 1.06133333334 5.44
29 359 (1, 358) 0.202666666664 0 4.768 34.1706666667 6.496 5.73733333333 3.98933333334 5.63733333333
29 361 (18, 342) 297.693333333 0 8.86533333334 57.1693333333 4.92266666667 5.95466666666 3.916 8.44933333333
29 367 (3, 122) 5.38533333334 0 4.53866666666 21.2266666667 2.87466666667 2.392 1.71866666667 6.66
29 373 (4, 93) 10.476 0 5.988 16.836 2.24133333333 1.74133333333 1.28533333333 6.44533333334
29 379 (1, 126) 0.234666666666 0 9.83866666667 23.852 3.14 2.60933333334 1.876 7.21466666667
29 383 (12, 191) 157.152 0 4.66266666666 37.9093333333 4.97866666667 4.69333333333 3.196 8.876
29 389 (2, 388) 2.67466666666 1.244 5.18133333334 79.876 7.68133333333 6.20533333333 4.30933333334 9.69333333333
29 397 (3, 99) 6.456 0 9.384 20.92 2.62533333333 1.95466666666 1.45733333333 7.38666666667
29 401 (8, 10) 60.2213333333 0 5.35066666667 2.18133333333 0.389333333335 0.24 0.182666666665 6.35333333333
29 409 (2, 408) 2.84933333334 1.45466666667 5.48266666667 97.5346666667 9.224 7.96266666666 5.324 11.536
29 419 (2, 209) 2.992 1.624 5.46933333334 27.7946666667 5.60533333333 4.944 3.38933333333 7.52133333334
29 421 (5, 4) 23.1986666667 0 9.72400000001 1.06266666666 0.244000000001 0.138666666661 0.100000000001 7.04666666667
29 431 (1, 215) 0.306666666666 0 6.844 31.7306666667 6.47066666667 5.78666666666 3.804 9.68933333333
29 433 (2, 432) 3.27066666666 1.516 6.19466666667 119.324 10.3426666667 8.51066666666 5.728 12.9066666667
29 439 (10, 219) 122.978666667 0 6.96133333334 62.2693333333 6.756 6.16266666667 4.04133333333 11.836
29 443 (2, 442) 3.35333333334 1.62533333333 6.61733333334 74.052 11.704 10.256 6.88133333333 11.6213333333
29 449 (8, 448) 77.7293333333 0 7.0 136.044 11.3186666667 8.83333333333 6.10666666667 14.3933333333
29 457 (1, 114) 0.390666666669 0 7.68533333333 35.508 3.84133333333 2.72666666666 2.00133333333 10.776
29 461 (6, 460) 42.2373333333 0 7.976 151.532 12.5813333333 10.364 6.89333333333 15.5106666667
29 463 (12, 231) 211.541333333 0 7.904 76.2413333333 7.66933333333 6.78666666667 4.532 13.5213333333
29 467 (6, 466) 43.5293333333 0 8.96266666667 159.137333333 13.1466666667 10.7733333333 7.248 16.0626666667
29 479 (1, 478) 0.397333333332 0 7.968 177.904 14.7586666667 12.8626666667 8.39866666667 18.0546666667
29 487 (1, 81) 0.408000000001 0 9.34533333334 30.2333333333 3.30666666667 2.34533333334 1.66133333333 12.2066666667
29 491 (2, 490) 4.136 2.184 8.744 107.754666667 14.8946666667 12.7226666667 8.29866666667 12.688
29 499 (2, 249) 4.29733333334 2.124 9.8 100.945333333 9.36666666666 8.112 5.368 16.6106666667
29 503 (2, 502) 4.356 1.94266666666 9.33066666667 213.545333333 16.6986666667 15.0973333333 9.372 20.456
29 509 (1, 254) 0.413333333335 0 9.03066666667 58.7053333333 9.99066666666 8.98133333334 5.80266666667 12.596
31 257 (1, 128) 0.0986666666674 0 2.64266666667 8.328 1.43866666666 1.21733333333 0.904 2.71066666667
31 263 (1, 131) 0.103999999997 0 5.38666666667 9.21866666667 1.612 1.44133333334 1.03866666666 2.99466666667
31 269 (4, 268) 5.216 0 4.71066666666 20.572 2.92666666667 2.76266666667 1.84133333333 3.84266666667
31 271 (3, 45) 2.82266666667 0 2.70933333334 3.52933333333 0.668 0.530666666663 0.401333333337 2.59066666667
31 277 (4, 276) 5.49333333333 0 4.784 22.9 3.25466666667 3.05066666667 2.06133333333 4.21066666667
31 281 (2, 140) 1.29733333333 0.654666666669 2.496 6.46533333333 1.864 1.68266666667 1.20666666667 2.73333333334
31 283 (2, 282) 1.344 0.653333333331 2.704 25.0413333333 3.54533333333 3.43866666666 2.28 4.596
31 289 (3, 272) 3.30533333333 0 4.924 24.04 2.57466666667 3.224 2.08133333334 4.536
31 293 (1, 146) 0.124000000001 0 2.76133333333 7.912 2.10666666667 1.884 1.34666666666 2.86133333333
31 307 (1, 306) 0.142666666667 0 3.076 33.4626666667 4.39333333333 3.94133333334 2.75333333333 5.616
31 311 (6, 310) 17.644 0 5.95066666667 35.372 4.74266666667 4.332 3.04666666667 5.98533333334
31 313 (6, 312) 17.7733333333 0 3.02533333333 35.8746666667 4.64133333333 4.12666666667 2.91866666667 5.96533333333
31 317 (26, 79) 559.708 0 3.45333333333 9.16133333334 1.53733333333 1.32533333333 0.957333333334 4.31466666667
31 331 (3, 3) 4.32133333334 0 3.44533333333 0.400000000004 0.117333333333 0.0760000000009 0.0626666666649 3.64
31 337 (1, 336) 0.182666666665 0 6.376 46.788 5.55066666667 4.73066666666 3.384 6.988
31 343 (1, 42) 0.182666666665 0 3.98 5.828 0.842666666664 0.738666666667 0.558666666669 4.51866666667
31 347 (1, 173) 0.189333333333 0 3.98666666667 25.8413333333 3.66933333333 3.348 2.384 6.44266666666
31 349 (10, 29) 73.996 0 7.52533333333 4.39333333334 0.755999999994 0.545333333333 0.408000000001 4.576
31 353 (14, 352) 164.645333333 0 4.59866666667 55.1613333333 6.052 5.16133333333 3.55866666667 7.69866666667
31 359 (1, 358) 0.202666666664 0 4.45733333333 34.1733333333 6.48133333333 5.75733333333 3.96533333334 6.30266666667
31 361 (6, 114) 24.9786666667 0 4.692 18.1906666667 1.96266666666 1.96533333334 1.45066666666 6.02266666667
31 367 (6, 183) 25.456 0 7.76933333333 32.004 4.31066666667 3.984 2.744 7.652
31 373 (2, 62) 2.38266666667 1.40533333333 4.19333333333 11.0626666667 1.59466666667 1.21466666667 0.898666666665 5.95066666667
31 379 (4, 378) 11.0933333333 0 9.34133333333 74.96 7.89066666667 7.02666666667 4.792 9.848
31 383 (6, 191) 28.6973333333 0 4.91333333334 37.8786666667 5.036 4.72933333334 3.23466666667 8.64133333333
31 389 (24, 388) 718.696 0 5.13733333334 79.6586666667 7.74266666667 6.248 4.38266666667 9.74533333333
31 397 (1, 11) 0.257333333337 0 6.08933333333 2.36266666667 0.445333333332 0.265333333334 0.193333333334 6.10266666667
31 401 (4, 400) 12.76 0 5.51066666666 88.6666666667 8.56799999999 6.68 4.70133333334 10.6253333333
31 409 (2, 8) 2.936 1.44933333333 5.50266666667 1.87333333333 0.356 0.209333333332 0.156000000003 6.60933333333
31 419 (2, 418) 3.01733333333 1.676 5.80933333333 59.3413333333 9.80133333334 8.34933333333 5.73066666667 9.03733333333
31 421 (1, 105) 0.308 0 5.94 26.0853333333 3.00266666667 2.22133333333 1.64533333333 8.63066666666
31 431 (1, 430) 0.306666666666 0 6.192 67.2466666667 10.8226666667 9.5 6.40533333333 9.704
31 433 (1, 432) 0.310666666667 0 10.444 119.345333333 10.5186666667 8.516 5.86 13.0746666667
31 439 (10, 438) 124.764 0 7.14 127.877333333 11.452 9.87066666666 6.6 14.3693333333
31 443 (2, 442) 3.44533333334 1.91466666667 6.37733333333 74.5813333333 11.8253333333 10.3013333333 6.94266666666 10.1733333333
31 449 (4, 448) 16.3373333333 0 13.0213333333 136.293333333 11.4266666667 8.88266666667 6.20133333333 14.4173333333
31 457 (6, 456) 43.5013333333 0 7.25733333333 146.236 12.296 9.912 6.81466666667 15.208
31 461 (6, 460) 42.9853333333 0 7.152 151.793333333 12.904 10.768 7.27333333334 15.86
31 463 (2, 231) 3.81066666667 2.11466666667 7.61733333334 76.0226666667 7.88266666667 6.896 4.67733333334 13.7746666667
31 467 (3, 466) 9.328 0 6.94933333333 159.246666667 13.264 10.9173333333 7.372 16.1826666667
31 479 (2, 478) 4.11199999999 1.876 8.76133333333 177.812 14.8813333333 13.0333333333 8.51733333333 18.108
31 487 (4, 243) 19.2853333333 0 13.5386666667 91.8986666667 9.03466666666 7.87866666667 5.22 15.6613333333
31 491 (1, 245) 0.420000000003 0 15.8133333333 52.884 8.996 7.844 5.232 13.4853333333
31 499 (4, 83) 20.48 0 17.532 33.1186666667 3.58533333333 2.55866666667 1.85866666667 13.268
31 503 (3, 502) 10.9613333333 0 16.3173333333 213.82 17.0946666667 14.5706666667 9.66533333333 20.6853333333
31 509 (1, 508) 0.445333333332 0 15.1813333333 125.324 17.0253333333 14.868 9.71466666667 14.9293333333
37 257 (3, 256) 2.68933333333 0 2.552 16.9573333333 2.58133333334 2.28933333333 1.61333333333 3.54
37 263 (1, 131) 0.122666666667 0 2.72666666666 9.15066666667 1.68266666667 1.532 1.10133333333 3.41466666666
37 269 (4, 67) 5.48 0 0 4.91333333333 0.917333333336 0.746666666668 0.629333333331 2.97333333333
37 271 (1, 135) 0.126666666668 0 5.22666666666 10.3306666667 1.84666666667 1.69866666666 1.22266666667 3.59333333333
37 277 (2, 92) 1.40266666667 0.738666666667 2.78933333333 7.332 1.24133333333 1.03733333333 0.762666666667 3.268
37 281 (2, 56) 1.392 0.782666666666 2.88266666667 2.61199999999 0.824000000003 0.681333333331 0.5 1.836
37 283 (3, 282) 3.496 0 2.76 24.968 3.828 3.77733333333 2.63333333333 5.14133333334
37 289 (3, 272) 3.544 0 2.95466666667 24.5693333333 2.82933333333 3.52133333333 2.33466666667 5.02533333333
37 293 (2, 146) 1.50666666667 0.670666666667 3.13066666667 7.632 2.284 2.09866666666 1.54 3.668
37 307 (4, 153) 7.22666666667 0 3.21866666667 16.4706666667 2.58933333333 2.36533333334 1.684 4.92266666667
37 311 (6, 310) 18.4053333333 0 5.96266666667 35.3093333333 4.96533333333 4.58933333333 3.26266666667 6.504
37 313 (6, 312) 18.6853333333 0 6.85733333333 35.8666666667 4.85733333333 4.34 3.09066666667 6.384
37 317 (26, 158) 591.904 0 5.31733333334 18.464 2.93466666667 2.74666666667 1.93866666666 5.51733333333
37 331 (3, 330) 4.54266666667 0 3.89066666666 43.964 5.39733333333 4.79866666667 3.364 7.24666666666
37 337 (5, 84) 14.8906666667 0 7.29733333333 11.3133333333 1.74799999999 1.36800000001 1.04533333333 5.34666666667
37 343 (2, 147) 2.08266666666 1.12533333333 4.39333333333 20.3826666667 2.332 2.56 1.81200000001 6.20799999999
37 347 (1, 346) 0.235999999995 0 8.46933333334 52.8373333333 6.39066666667 5.70799999999 3.97333333333 8.40400000001
37 349 (10, 58) 77.5493333333 0 4.87066666666 8.64933333333 1.38 1.09466666666 0.804000000004 5.508
37 353 (14, 352) 174.613333333 0 4.91733333333 55.4106666667 6.316 5.50400000001 3.89333333333 8.52
37 359 (1, 179) 0.241333333329 0 8.44400000001 16.5226666667 4.124 3.89999999999 2.74666666667 5.85066666667
37 361 (2, 38) 2.7 1.26 8.872 6.11066666666 0.748000000002 0.671999999991 0.468000000003 5.61733333334
37 367 (6, 183) 26.7506666667 0 8.62133333332 32.1906666667 4.46666666666 4.22266666667 2.90266666666 8.29733333334
37 373 (4, 186) 11.152 0 9.35733333333 34.1426666667 4.61466666668 4.25066666666 2.988 8.59066666667
37 379 (4, 63) 11.6226666667 0 9.992 12.072 1.70933333333 1.348 0.968000000003 6.93999999999
37 383 (6, 382) 29.772 0 0 77.748 8.812 7.968 5.36266666667 11.2933333333
37 389 (8, 388) 60.396 0 10.1386666667 79.54 8.008 6.65999999999 4.64400000001 10.712
37 397 (6, 99) 31.8893333333 0 6.28933333334 20.9053333333 2.68933333333 2.048 1.524 8.22266666667
37 401 (4, 400) 13.2293333333 0 6.04 89.34 8.74666666667 7.324 5.05200000001 11.576
37 409 (2, 408) 3.04 1.37733333334 6.32 97.54 9.51466666666 8.11733333333 5.50133333334 12.3333333333
37 419 (1, 209) 0.339999999997 0 10.1026666667 28.796 5.78799999999 5.14800000001 3.488 9.17999999999
37 421 (1, 140) 0.350666666665 0 6.69066666667 34.7306666667 4.15866666667 3.30666666666 2.40533333334 10.1293333333
37 431 (1, 430) 0.36533333334 0 12.956 67.652 11.2546666667 10.0346666667 6.804 12.7866666667
37 433 (4, 72) 15.7 0 7.28666666666 19.256 2.41466666667 1.744 1.272 9.65066666667
37 439 (1, 438) 0.393333333331 0 7.14533333333 127.234666667 11.9893333333 10.6346666667 7.19333333335 15.5053333333
37 443 (1, 221) 0.390666666664 0 7.98266666667 36.6413333333 7.12133333333 6.61866666667 4.44533333334 10.5546666667
37 449 (4, 64) 17.0613333333 0 7.74666666666 18.8213333333 2.36933333335 1.59866666666 1.16933333333 10.644
37 457 (5, 152) 29.9546666667 0 7.60266666667 47.6893333333 5.18133333333 4.13466666667 2.96266666666 12.6453333333
37 461 (6, 92) 45.14 0 7.87733333333 29.3746666667 3.40533333334 2.54933333333 1.81733333334 11.764
37 463 (3, 462) 9.55466666666 0 14.504 155.645333333 13.6613333333 12.0986666667 7.89466666667 17.4733333333
37 467 (3, 466) 9.90266666667 0 14.3093333333 159.130666667 13.648 11.412 7.764 17.736
37 479 (8, 478) 96.9106666667 0 9.516 177.453333333 15.5 13.684 9.15333333334 19.9706666667
37 487 (1, 162) 0.479999999991 0 15.4773333333 60.8093333333 6.44266666666 5.232 3.704 15.3866666667
37 491 (1, 49) 0.569333333328 0 9.36 10.732 2.21733333333 1.52266666667 1.05466666667 8.80666666666
37 499 (2, 166) 4.59733333333 2.52 9.73066666667 66.7533333333 6.87066666666 5.624 3.97066666667 16.4866666667
37 503 (6, 502) 55.7946666667 0 15.8226666667 213.034666667 17.232 15.196 9.87333333332 22.372
37 509 (2, 254) 4.84666666667 2.21066666667 10.004 61.3653333333 10.6706666667 9.68666666667 6.39466666667 16.3173333333
41 257 (6, 256) 12.34 0 3.04933333334 17.0186666667 2.53866666666 2.316 1.608 3.49066666667
41 263 (1, 262) 0.120000000005 0 3.21466666667 18.9306666667 2.96400000001 2.836 1.948 4.02533333332
41 269 (4, 67) 5.59333333333 0 7.80533333333 4.94666666667 0.899999999994 0.728000000003 0.549333333329 2.88266666667
41 271 (2, 45) 1.33733333334 0.67333333333 2.43333333333 3.39333333333 0.669333333344 0.546666666662 0.400000000004 2.79866666667
41 277 (2, 46) 1.392 0.685333333327 2.87866666668 3.66133333333 0.683999999999 0.548 0.405333333329 2.90666666667
41 281 (2, 280) 1.40133333333 0.631999999993 2.78666666667 14.1813333333 3.61866666667 3.44533333334 2.38133333333 3.64266666667
41 283 (3, 141) 3.39333333333 0 4.192 12.0786666667 2.14933333333 1.95733333333 1.45066666667 4.07733333333
41 289 (1, 272) 0.153333333331 0 3.07466666667 24.0506666667 2.74666666665 3.43333333334 2.24666666666 4.94533333334
41 293 (2, 292) 1.53866666666 0.780000000009 3.10666666667 16.352 3.90133333333 3.69466666667 2.48933333333 4.36000000001
41 307 (2, 153) 1.71733333333 0.921333333332 3.236 16.2813333333 2.60800000001 2.37866666666 1.692 5.02666666667
41 311 (2, 62) 1.76666666666 0.992000000008 3.52799999999 6.856 1.24533333333 1.02933333333 0.765333333344 4.18933333333
41 313 (2, 312) 1.82 0.888000000006 3.45466666666 35.8453333333 4.89066666666 4.48533333333 3.16 6.44533333334
41 317 (13, 316) 119.789333333 0 3.86800000001 37.8946666667 5.188 4.828 3.36933333334 6.828
41 331 (6, 330) 21.8346666667 0 4.25066666667 44.3866666667 5.45866666666 4.81599999999 3.38666666667 7.26000000001
41 337 (5, 84) 15.204 0 9.74 11.4853333333 1.72933333333 1.34533333333 1.024 5.34400000001
41 343 (1, 98) 0.228000000003 0 8.04133333333 13.6493333333 1.53733333334 1.54533333333 1.112 5.62000000001
41 347 (3, 346) 5.22133333333 0 7.92533333333 52.9946666667 6.46533333334 5.78533333333 4.02666666667 8.48666666666
41 349 (10, 29) 79.9466666667 0 8.168 4.372 0.786666666662 0.582666666674 0.427999999995 5.14
41 353 (7, 176) 36.2146666667 0 8.51200000001 27.088 3.80266666667 3.25599999999 2.332 7.19866666667
41 359 (2, 179) 2.308 1.49466666667 4.52533333333 16.8666666667 4.08666666667 3.82266666667 2.676 5.72266666666
41 361 (18, 342) 327.138 0 9.46933333333 56.1053333333 5.24533333333 6.32266666667 4.252 9.25066666666
41 367 (6, 183) 27.4733333333 0 5.25733333333 32.1906666667 4.51466666667 4.26133333333 2.94133333334 8.34
41 373 (4, 31) 11.3613333333 0 6.65999999999 5.57066666668 0.909333333334 0.674666666659 0.492000000008 6.15999999999
