# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**10+2**9], nbound=[3,2**9], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/04.dat')
1301 169 (4, 13) 3.84933333333 0 2.33333333333 0.317333333335 0.0946666666666 0.0933333333329 0.0733333333337 0.891999999997
1301 173 (2, 86) 0.918666666665 0.566666666666 2.34400000001 1.44 0.741333333334 0.730666666665 0.591999999999 1.248
1301 179 (2, 89) 0.98133333333 0.672000000001 2.592 1.584 0.802666666665 0.797333333331 0.628000000002 1.08933333333
1301 181 (1, 45) 0.135999999999 0 4.60933333334 1.26266666667 0.421333333332 0.384000000001 0.319999999997 1.31866666667
1301 191 (1, 38) 0.157333333331 0 5.04266666667 0.865333333335 0.423999999999 0.410666666668 0.325333333332 1.19466666667
1301 193 (4, 16) 5.2 0 3.07466666667 0.531999999997 0.184000000004 0.158666666665 0.131999999998 1.40533333333
1301 197 (3, 196) 2.98 0 5.24133333333 7.12933333334 1.848 1.736 1.408 2.58533333334
1301 199 (1, 6) 0.169333333334 0 3.45066666667 0.247999999997 0.0946666666666 0.0800000000017 0.0653333333321 1.41866666667
1301 211 (10, 210) 51.2586666667 0 6.52266666667 8.952 2.21866666667 2.15333333333 1.67466666667 3.08
1301 223 (12, 222) 177.516 0 6.13866666667 11.224 2.83333333333 2.88266666667 2.20933333333 3.88
1301 227 (4, 113) 7.59733333333 0 4.37466666666 5.63066666667 1.56933333333 1.48 1.18933333333 3.04533333333
1301 229 (12, 228) 191.190666667 0 6.456 11.8786666667 2.82 2.73466666667 2.15733333334 3.988
1301 233 (2, 8) 1.73733333333 1.08533333334 4.18 0.339999999997 0.156000000003 0.131999999998 0.106666666669 1.716
1301 239 (1, 238) 0.270666666668 0 4.87866666667 9.188 3.396 3.46666666666 2.608 3.75066666667
1301 241 (3, 60) 4.564 0 6.92266666667 3.51066666667 0.915999999997 0.793333333335 0.660000000003 2.96933333333
1301 243 (1, 162) 0.264 0 6.94133333334 5.71733333333 3.47733333333 3.79466666666 3.276 4.05466666667
1301 251 (2, 250) 2.068 1.64133333333 4.64 10.796 3.772 3.812 2.86533333333 4.452
1301 257 (6, 4) 25.084 0 5.704 0.338666666668 0.129333333335 0.0879999999985 0.0786666666681 2.952
1301 263 (3, 131) 5.43466666667 0 5.29866666666 9.536 2.43866666667 2.212 1.78533333333 4.97733333333
1301 269 (2, 134) 2.508 1.74266666667 5.70533333333 10.5426666667 2.55333333333 2.38133333333 1.86133333333 5.16533333333
1301 271 (6, 27) 28.3506666667 0 6.204 2.19333333333 0.597333333334 0.487999999998 0.385333333334 3.888
1301 277 (4, 46) 11.6986666667 0 6.21866666666 3.868 0.941333333331 0.769333333335 0.621333333334 4.21866666667
1301 281 (1, 280) 0.38 0 9.672 15.2426666667 4.852 4.51466666666 3.504 5.664
1301 283 (24, 141) 1376.744 0 13.5013333333 12.5626666667 2.96133333334 2.74 2.15733333334 5.91733333333
1301 289 (4, 136) 13.1 0 6.38 12.192 2.30933333333 2.332 1.88133333333 6.00133333333
1301 293 (2, 292) 3.00266666667 2.31866666667 6.88533333333 17.5626666667 5.532 5.13333333333 3.99066666667 5.72533333333
1301 307 (4, 306) 14.8133333333 0 7.69733333333 34.524 6.31733333333 5.66933333333 4.492 8.86533333334
1301 311 (6, 310) 38.8093333333 0 11.3466666667 36.5613333333 6.80266666666 6.29733333334 4.928 9.432
1301 313 (2, 52) 3.372 2.16533333334 7.872 5.98 1.34666666666 1.092 0.865333333335 5.85066666667
1301 317 (13, 316) 521.856 0 11.9733333333 39.0293333333 7.15733333334 6.52133333333 5.15866666667 10.016
1301 331 (3, 33) 9.2 0 9.01866666667 4.45733333333 0.982666666668 0.755999999999 0.588000000003 6.388
1301 337 (10, 56) 299.746666667 0 9.132 7.80533333333 1.636 1.26666666666 1.016 7.17466666667
1301 343 (4, 98) 18.9346666667 0 10.1533333333 14.1026666667 2.18666666667 2.08533333333 1.62266666667 7.94933333333
1301 347 (6, 346) 49.6613333333 0 13.9213333333 54.364 8.75866666667 7.77066666667 6.08666666666 12.2453333333
1301 349 (10, 87) 321.698 0 11.2826666667 13.488 2.66266666667 2.18266666667 1.75466666667 8.48533333334
1301 353 (1, 88) 0.681333333336 0 14.5666666667 13.804 2.612 2.05733333333 1.672 8.86133333333
1301 359 (2, 358) 4.43466666666 2.82666666667 10.5666666667 36.5493333333 9.428 8.436 6.56266666666 12.2906666667
1301 361 (9, 171) 336.358 0 11.292 28.4213333333 4.39866666667 4.55866666667 3.54266666667 10.792
1301 367 (3, 61) 11.5093333333 0 21.0346666667 10.9466666667 2.13333333333 1.724 1.33733333333 9.2
1301 373 (4, 372) 23.368 0 13.0093333333 71.7786666667 10.816 9.58 7.704 15.0826666667
1301 379 (12, 189) 637.076 0 17.08 37.2026666667 6.66933333333 6.264 4.65733333333 13.084
1301 383 (3, 191) 12.8106666667 0 13.212 39.1106666667 7.04533333333 6.66133333333 4.948 13.6293333333
1301 389 (8, 388) 254.24 0 20.704 81.948 11.1973333333 9.336 7.47866666666 15.8613333333
1301 397 (3, 33) 13.8146666667 0 18.5613333333 7.36266666667 1.40533333333 0.989333333331 0.824000000003 10.52
1301 401 (2, 8) 5.648 4.67066666667 14.12 2.05333333333 0.507999999997 0.289333333334 0.234666666666 10.1346666667
1301 409 (1, 408) 0.925333333333 0 15.0306666667 99.7186666667 13.024 11.2306666667 8.58933333334 18.4546666667
1301 419 (2, 418) 6.248 3.81466666667 15.2106666667 64.504 13.7506666667 11.5493333333 9.06533333334 16.5986666667
1301 421 (10, 30) 546.14 0 15.5653333333 7.79733333334 1.488 0.995999999999 0.773333333331 11.808
1301 431 (2, 43) 6.636 4.07866666667 17.1866666667 6.56933333333 2.13066666667 1.568 1.18133333333 8.19466666667
1301 433 (4, 72) 32.9893333333 0 17.2533333333 19.8546666667 3.15333333334 2.292 1.78 13.8626666667
1301 439 (10, 146) 587.74 0 26.0786666667 42.7906666667 6.87466666667 5.53333333334 4.27866666667 16.688
1301 443 (2, 221) 7.096 6.39733333333 18.7013333333 39.9706666667 9.96533333333 8.99466666667 6.62800000001 15.524
1301 449 (1, 224) 1.16933333333 0 18.248 68.3853333333 9.69333333333 8.17333333333 6.22933333334 19.6546666667
1301 457 (15, 24) 1404.72 0 19.0893333333 7.91466666667 1.52666666667 0.976 0.749333333331 15.092
1301 461 (2, 460) 7.73466666667 6.03066666667 19.2613333333 156.985333333 17.6133333333 14.7693333333 11.2706666667 24.7533333333
1301 463 (1, 231) 1.25733333333 0 26.6866666667 77.8013333333 10.872 9.72 7.11066666666 21.6826666667
1301 467 (1, 466) 1.26133333333 0 20.76 162.733333333 18.7 15.6706666667 12.0453333333 26.1026666667
1301 479 (4, 239) 41.12 0 27.892 88.5333333333 12.576 11.4146666667 8.28933333333 24.0853333333
1301 487 (4, 243) 42.7213333333 0 29.816 93.8973333333 12.736 11.432 8.30266666667 24.72
1301 491 (1, 490) 1.40666666667 0 23.5226666667 115.508 21.0053333333 17.952 13.3826666667 24.1933333333
1301 499 (2, 498) 9.15333333334 7.19733333333 27.9893333333 209.909333333 22.212 18.812 14.376 30.9986666667
1301 503 (1, 502) 1.46133333334 0 25.2586666667 219.12 23.2786666667 20.2226666667 14.868 32.4106666667
1301 509 (1, 508) 1.54666666667 0 36.1866666667 133.673333333 24.0546666667 20.8573333333 15.256 27.3586666667
1303 3 (1, 1) 0.00266666666721 0 0 0.0 0.0013333333336 0.0 0 0
1303 5 (1, 4) 0.0013333333336 0 0.0146666666648 0.0013333333336 0.0 0.0013333333336 0.0 0.0
1303 7 (4, 1) 0.0400000000033 0 0.0226666666664 0.0 0.0013333333336 0.0 0 0
1303 9 (1, 3) 0.00266666666721 0 0.017333333332 0.0013333333336 0.0 0.0013333333336 0.0013333333336 0.0013333333336
1303 11 (2, 5) 0.0426666666657 0.0133333333312 0.0186666666656 0.0013333333336 0.0013333333336 0.00266666666721 0.0013333333336 0.0013333333336
1303 13 (4, 3) 0.0586666666689 0 0.0199999999992 0.00266666666721 0.0013333333336 0.0013333333336 0.0013333333336 0.00266666666236
1303 17 (6, 16) 0.113333333337 0 0.0413333333321 0.00266666666721 0.00666666666802 0.00533333332957 0.00533333333442 0.00666666666802
1303 19 (10, 3) 0.285333333333 0 0.034666666664 0.00266666666721 0.0013333333336 0.00266666666721 0.00266666666721 0.00400000000081
1303 23 (1, 22) 0.00400000000081 0 0.0639999999985 0.00533333333442 0.010666666664 0.0120000000024 0.010666666664 0.0106666666688
1303 25 (4, 20) 0.118666666667 0 0.0426666666657 0.00666666666802 0.0119999999976 0.0120000000024 0.00933333333038 0.013333333336
1303 27 (1, 9) 0.00666666666317 0 0.0453333333329 0.00533333333442 0.00533333333442 0.00533333333442 0.00666666666317 0.00933333333523
1303 29 (1, 28) 0.00533333333442 0 0.0626666666649 0.0106666666688 0.017333333332 0.017333333332 0.0160000000033 0.0186666666656
1303 31 (10, 1) 0.799999999993 0 0.0613333333361 0.0013333333336 0.00133333332875 0.0013333333336 0 0
1303 37 (4, 12) 0.187999999999 0 0.0733333333337 0.00933333333523 0.0133333333312 0.013333333336 0.0119999999976 0.0213333333328
1303 41 (2, 4) 0.0880000000034 0.0546666666681 0.0879999999985 0.00533333333442 0.00666666666317 0.00666666666802 0.00533333333442 0.0146666666648
1303 43 (2, 21) 0.0933333333329 0.0640000000033 0.106666666664 0.0213333333328 0.0266666666672 0.0266666666672 0.024 0.0399999999984
1303 47 (6, 23) 0.58666666667 0 0.12533333333 0.0280000000009 0.0333333333353 0.0319999999968 0.0293333333345 0.0493333333337
1303 49 (2, 7) 0.107999999998 0.0640000000033 0.153333333331 0.0106666666688 0.00933333333038 0.0106666666688 0.00933333333523 0.0359999999976
1303 53 (1, 52) 0.013333333336 0 0.182666666665 0.0760000000009 0.0666666666657 0.0666666666657 0.0613333333361 0.0679999999993
1303 59 (12, 29) 4.29466666666 0 0.200000000002 0.0679999999993 0.0493333333385 0.0520000000009 0.0439999999993 0.0813333333305
1303 61 (3, 15) 0.272000000002 0 0.190666666667 0.0333333333304 0.0293333333345 0.0293333333345 0.0253333333336 0.0706666666665
1303 67 (4, 6) 0.535999999998 0 0.201333333336 0.0186666666656 0.0159999999984 0.0160000000033 0.0146666666648 0.0746666666673
1303 71 (1, 5) 0.0213333333328 0 0.299999999998 0.0200000000041 0.017333333332 0.0159999999984 0.0146666666697 0.0879999999985
1303 73 (4, 72) 0.638666666666 0 0.282666666666 0.246666666668 0.147999999996 0.146666666667 0.128000000002 0.194666666668
1303 79 (4, 78) 0.747999999997 0 0.308 0.342666666669 0.192 0.199999999997 0.166666666667 0.249333333336
1303 81 (1, 27) 0.0453333333329 0 0.295999999997 0.108000000003 0.0520000000009 0.0546666666633 0.0466666666665 0.149333333335
1303 83 (2, 82) 0.220000000001 0.146666666667 0.34133333333 0.282666666666 0.208000000004 0.207999999999 0.178666666669 0.257333333332
1303 89 (2, 22) 0.255999999999 0.177333333331 0.352000000004 0.0826666666641 0.0720000000001 0.0693333333329 0.0600000000025 0.151999999997
1303 97 (4, 32) 1.144 0 1.16533333333 0.202666666669 0.113333333332 0.106666666669 0.0973333333289 0.269333333335
1303 101 (3, 4) 0.720000000001 0 1.29066666666 0.0360000000025 0.0253333333336 0.0226666666664 0.0213333333328 0.205333333332
1303 103 (6, 102) 3.20533333334 0 2.67066666666 0.788 0.353333333337 0.357333333333 0.294666666664 0.458666666668
1303 107 (6, 53) 3.48133333333 0 2.78266666667 0.437333333335 0.219999999996 0.220000000001 0.185333333332 0.385333333334
1303 109 (10, 54) 11.2493333333 0 1.288 0.470666666666 0.262666666667 0.225333333336 0.193333333334 0.406666666667
1303 113 (2, 28) 0.400000000004 0.238666666667 1.36 0.183999999999 0.124000000001 0.115999999999 0.101333333335 0.26
1303 121 (1, 55) 0.0560000000017 0 1.43866666666 0.574666666667 0.248000000002 0.268000000001 0.225333333331 0.51466666667
1303 125 (1, 100) 0.0666666666657 0 1.55466666666 0.822666666664 0.46666666667 0.542666666666 0.436000000002 0.574666666667
1303 127 (2, 42) 0.489333333336 0.340000000001 1.49866666667 0.537333333336 0.254666666665 0.246666666664 0.210666666671 0.574666666662
1303 131 (2, 130) 0.529333333334 0.397333333332 1.564 1.136 0.669333333334 0.64933333333 0.550666666667 0.784
1303 137 (1, 136) 0.0746666666673 0 3.37866666667 1.936 0.781333333337 0.746666666668 0.639999999999 1.06666666666
1303 139 (4, 23) 2.528 0 1.84533333334 0.384000000001 0.168 0.15866666667 0.131999999998 0.629333333335
1303 149 (8, 148) 13.7293333333 0 3.87066666666 2.69733333333 0.964000000002 0.934666666663 0.782666666666 1.30933333334
1303 151 (6, 75) 7.37733333333 0 3.62933333334 1.39333333333 0.548 0.541333333332 0.488000000002 1.104
1303 157 (10, 39) 26.1026666667 0 2.20933333333 0.782666666671 0.310666666667 0.290666666663 0.246666666668 0.946666666666
1303 163 (4, 2) 3.61866666667 0 2.192 0.0706666666665 0.0333333333304 0.0320000000017 0.0293333333345 0.791999999996
1303 167 (2, 166) 0.877333333333 0.680000000003 2.43866666667 3.972 1.29866666666 1.27333333333 1.04 1.77866666667
1303 169 (1, 39) 0.118666666667 0 2.63466666666 0.918666666669 0.275999999998 0.286666666667 0.229333333336 1.04666666667
1303 173 (2, 86) 0.93733333333 0.638666666671 2.508 1.43733333333 0.756000000004 0.736 0.598666666667 1.13466666666
1303 179 (2, 178) 0.994666666666 0.808 2.49733333334 3.332 1.50133333333 1.46933333333 1.184 1.84266666667
1303 181 (2, 30) 1.01733333333 0.717333333334 2.51333333334 0.854666666666 0.305333333332 0.281333333332 0.23066666667 1.23733333333
1303 191 (2, 190) 1.19866666667 0.906666666667 3.05866666666 4.592 1.892 1.93466666667 1.49333333333 2.188
1303 193 (4, 48) 5.37733333333 0 5.3 1.54266666667 0.493333333332 0.428 0.357333333333 1.64933333333
1303 197 (1, 98) 0.179999999998 0 5.18133333333 3.45333333333 1.02 0.950666666666 0.784 2.03466666667
1303 199 (2, 66) 1.24533333333 0.790666666668 3.072 2.35066666667 0.755999999999 0.689333333333 0.574666666667 1.90933333333
1303 211 (5, 105) 10.6173333333 0 3.58 4.34933333334 1.22533333333 1.16266666667 0.933333333334 2.43333333333
1303 223 (12, 111) 177.194666667 0 3.848 5.48666666666 1.64266666667 1.60933333334 1.288 3.07333333333
1303 227 (24, 226) 868.168 0 4.06666666667 11.5146666667 2.77866666667 2.67333333333 2.116 3.86666666666
1303 229 (12, 57) 191.484 0 3.95866666667 2.88666666667 0.82666666667 0.719999999991 0.608000000007 2.64666666667
1303 233 (1, 232) 0.285333333333 0 6.56799999999 8.01333333334 2.90933333333 2.78666666666 2.20666666667 3.708
1303 239 (1, 119) 0.261333333338 0 4.51866666666 4.40133333334 1.93333333333 1.88933333333 1.508 3.14933333333
1303 241 (6, 5) 21.3626666667 0 4.71733333333 0.382666666662 0.13466666667 0.0999999999961 0.089333333337 2.41333333333
1303 243 (1, 81) 0.267999999992 0 7.048 2.65333333334 0.825333333332 0.857333333329 0.666666666667 1.68266666667
1303 251 (1, 125) 0.290666666668 0 4.92133333333 5.23466666667 2.204 2.13866666667 1.7 3.36533333333
1303 257 (6, 128) 24.9946666667 0 7.34266666667 8.54933333333 2.13733333334 1.848 1.53466666667 4.32266666666
1303 263 (3, 262) 5.45466666667 0 5.404 19.5173333333 4.30533333333 4.016 3.168 6.01066666667
1303 269 (8, 268) 54.148 0 5.412 21.1053333333 4.44666666667 4.11733333333 3.228 6.32399999999
1303 271 (6, 135) 28.2453333333 0 8.22533333334 10.7746666667 2.776 2.568 2.06666666666 5.46666666666
1303 277 (1, 92) 0.37466666667 0 6.336 7.60133333333 1.844 1.55466666666 1.28533333333 4.83066666667
1303 281 (1, 40) 0.380000000005 0 6.14133333333 2.132 0.886666666668 0.722666666659 0.593333333333 3.084
1303 283 (1, 282) 0.395999999998 0 6.53866666666 25.74 5.43066666667 5.03066666667 3.90933333333 7.46133333333
1303 289 (4, 272) 13.06 0 9.68533333333 24.9053333333 4.32533333333 4.97466666667 3.67866666666 7.49066666667
1303 293 (1, 292) 0.46133333334 0 6.55866666666 17.5693333333 5.61333333333 5.17333333334 4.052 6.10133333333
1303 307 (2, 306) 3.284 2.08133333334 7.31466666666 34.5826666667 6.42533333333 5.75866666667 4.61466666667 9.004
1303 311 (6, 310) 38.7946666667 0 11.8586666667 36.8666666667 6.92666666667 6.36666666667 5.00266666667 9.704
1303 313 (2, 104) 3.33733333334 2.604 8.37066666666 12.044 2.57333333334 2.18266666667 1.82533333332 6.70266666667
1303 317 (13, 316) 523.288 0 8.84533333333 39.092 7.192 6.52533333333 5.184 10.032
1303 331 (3, 330) 9.096 0 14.984 45.3973333333 7.788 6.85466666666 5.48266666667 10.7893333333
1303 337 (1, 336) 0.602666666673 0 13.9506666667 47.964 7.91333333334 6.788 5.51599999998 11.1213333333
1303 343 (1, 49) 0.624000000001 0 14.5653333333 7.276 1.09466666665 0.94266666667 0.697333333344 7.09199999999
1303 347 (6, 346) 50.308 0 13.9906666667 54.1426666667 8.976 7.97866666666 6.31066666668 12.676
1303 349 (5, 87) 33.4133333333 0 14.7426666667 13.4506666667 2.67599999999 2.19066666667 1.76666666666 8.50533333333
1303 353 (14, 88) 737.076 0 11.5066666667 13.804 2.72666666666 2.092 1.72666666666 8.73599999999
1303 359 (2, 358) 4.44533333334 3.16266666667 10.4573333333 36.8613333333 9.68133333334 8.59333333333 6.89466666666 11.4706666667
1303 361 (3, 57) 11.3373333333 0 11.7106666667 9.396 1.55066666668 1.36266666666 1.072 8.46933333333
1303 367 (6, 183) 56.8706666667 0 15.7853333333 33.0573333333 6.06799999999 5.64666666668 4.244 11.8613333333
1303 373 (1, 62) 0.751999999998 0 17.0666666667 11.4613333333 2.24533333334 1.73599999999 1.37333333333 9.56933333333
1303 379 (12, 54) 634.584 0 16.9226666667 10.5466666667 2.032 1.60533333333 1.25866666667 9.80133333334
1303 383 (12, 382) 644.028 0 17.304 81.2706666667 12.0213333333 11.2893333333 8.384 16.5946666667
1303 389 (24, 388) 2821.308 0 19.016 82.4026666667 11.4453333333 9.37866666667 7.63733333334 16.048
1303 397 (6, 396) 68.012 0 12.436 90.0786666667 12.308 10.532 8.34933333334 17.16
1303 401 (4, 100) 27.632 0 20.0 22.1133333333 3.65733333334 2.66266666667 2.24266666667 12.056
1303 409 (1, 408) 0.930666666662 0 20.2893333333 99.5933333333 13.3253333333 11.408 8.82666666667 18.4133333333
1303 419 (2, 418) 6.22666666665 4.30133333334 15.1893333333 64.7133333333 14.112 11.88 9.488 15.5866666667
1303 421 (5, 420) 51.4146666667 0 21.396 110.697333333 14.172 11.78 9.34533333334 19.6173333333
1303 431 (1, 215) 1.03333333333 0 16.512 34.9106666667 9.196 8.44 6.252 12.1373333333
1303 433 (1, 36) 1.03866666667 0 16.24 10.048 1.77466666667 1.192 0.926666666666 13.0453333333
1303 439 (10, 146) 587.816 0 22.88 42.2066666667 6.78266666667 5.62933333333 4.41066666667 16.7293333333
1303 443 (1, 221) 1.10666666666 0 16.716 37.44 9.82133333333 8.93333333334 6.61866666667 17.184
1303 449 (8, 112) 350.932 0 17.868 33.78 5.06933333333 3.644 2.99466666667 16.656
1303 457 (15, 38) 1405.54 0 18.2093333333 12.2986666667 2.09066666667 1.41733333334 1.11066666666 15.476
1303 461 (1, 230) 1.22133333333 0 18.888 76.1986666667 10.8026666667 9.64533333334 7.07599999999 21.248
1303 463 (6, 154) 195.349333333 0 26.0893333333 52.248 7.65866666667 6.44533333332 4.92266666667 19.4893333333
1303 467 (6, 233) 197.785333333 0 26.692 79.448 11.016 9.55200000001 7.17066666667 21.792
1303 479 (4, 239) 41.3253333333 0 21.4933333333 88.6146666667 12.7226666667 11.532 8.42933333333 24.108
1303 487 (2, 243) 8.81466666666 6.83733333333 21.9093333333 94.0573333333 12.9853333333 11.4866666667 8.40933333333 24.7573333333
1303 491 (2, 245) 8.90666666667 7.67866666666 21.7706666667 54.772 13.0053333333 11.5186666667 8.44933333333 15.52
1303 499 (1, 166) 1.46533333333 0 26.4586666667 68.332 9.27733333333 7.61466666666 5.84933333334 23.8706666667
1303 503 (2, 251) 9.36933333334 6.72533333334 25.9613333333 106.469333333 14.4066666667 12.908 9.39733333333 27.8853333333
1303 509 (2, 254) 9.748 7.41066666667 25.0733333333 63.296 14.7146666667 13.3586666667 9.60133333334 22.6426666667
1307 3 (2, 2) 0.0240000000049 0.00800000000163 0.0106666666688 0.0 0.0 0.0 0.0 0.0
1307 5 (1, 4) 0.00133333332875 0 0.017333333332 0.0 0.00133333333846 0.0 0.0 0.00133333332875
1307 7 (4, 6) 0.0386666666697 0 0.0199999999992 0.00133333333846 0.00133333332875 0.0 0.0 0.00133333332875
1307 9 (2, 6) 0.0319999999968 0.0120000000073 0.0106666666591 0.00133333333846 0.00133333332875 0.00133333333846 0.00133333332875 0.00133333332875
1307 11 (2, 5) 0.0373333333312 0.013333333336 0.0160000000033 0.00133333332875 0.00133333333846 0.00266666666721 0.00133333332875 0.00133333333846
1307 13 (4, 12) 0.0599999999977 0 0.0240000000049 0.00266666666721 0.00399999999596 0.00266666666721 0.00400000000567 0.00266666666721
1307 17 (6, 8) 0.106666666669 0 0.0333333333353 0.00266666666721 0.00266666665751 0.00400000000567 0.00266666666721 0.00533333333442
1307 19 (2, 18) 0.0413333333369 0.0253333333336 0.0306666666681 0.00399999999596 0.00666666666317 0.00800000000163 0.00800000000163 0.00800000000163
1307 23 (2, 22) 0.0573333333402 0.0280000000009 0.0399999999984 0.00666666666317 0.0106666666688 0.0119999999976 0.0106666666688 0.0106666666688
1307 25 (3, 4) 0.0773333333394 0 0.0453333333329 0.00399999999596 0.00266666666721 0.00399999999596 0.00400000000567 0.00666666666317
1307 27 (2, 18) 0.0639999999936 0.0360000000025 0.0586666666689 0.00666666666317 0.0160000000033 0.0186666666608 0.0160000000033 0.0199999999992
1307 29 (1, 28) 0.00399999999596 0 0.0640000000033 0.0106666666591 0.0173333333417 0.0159999999936 0.0160000000033 0.0186666666705
1307 31 (5, 3) 0.201333333331 0 0.0773333333394 0.00399999999596 0.00399999999596 0.00400000000567 0.00399999999596 0.0106666666688
1307 37 (4, 9) 0.185333333327 0 0.0879999999985 0.00800000000163 0.0106666666591 0.0106666666688 0.00933333334009 0.0199999999992
1307 41 (2, 20) 0.0840000000026 0.051999999996 0.0853333333313 0.0146666666745 0.021333333328 0.0226666666664 0.0186666666705 0.0266666666624
1307 43 (1, 21) 0.00800000000163 0 0.0946666666714 0.0199999999992 0.0253333333336 0.0266666666624 0.0226666666664 0.0373333333312
1307 47 (1, 46) 0.00933333334009 0 0.131999999993 0.0746666666722 0.051999999996 0.0533333333345 0.0466666666616 0.0640000000033
1307 49 (4, 42) 0.291999999996 0 0.114666666671 0.0586666666689 0.0453333333329 0.0493333333288 0.0426666666657 0.0626666666746
1307 53 (1, 52) 0.0119999999976 0 0.177333333336 0.0746666666722 0.0679999999993 0.0679999999993 0.0613333333264 0.0693333333378
1307 59 (12, 29) 4.27866666666 0 0.180000000003 0.0679999999993 0.0506666666673 0.0506666666673 0.0439999999944 0.0813333333354
1307 61 (6, 60) 1.016 0 0.172000000001 0.149333333325 0.0960000000099 0.0999999999961 0.0840000000026 0.118666666667
1307 67 (2, 66) 0.163999999999 0.118666666667 0.198666666663 0.190666666672 0.119999999995 0.118666666667 0.10533333334 0.153333333331
1307 71 (2, 35) 0.180000000003 0.117333333328 0.242666666668 0.117333333338 0.0826666666641 0.0840000000026 0.0719999999953 0.140000000004
1307 73 (1, 24) 0.021333333328 0 0.293333333335 0.0813333333354 0.0586666666689 0.0573333333305 0.0506666666673 0.127999999997
1307 79 (2, 78) 0.209333333332 0.142666666671 0.322666666664 0.342666666664 0.193333333339 0.199999999992 0.166666666667 0.252000000008
1307 81 (2, 54) 0.210666666671 0.147999999996 0.314666666663 0.15333333334 0.106666666659 0.121333333334 0.101333333335 0.138666666666
1307 83 (2, 82) 0.226666666674 0.145333333329 0.372000000003 0.279999999999 0.203999999998 0.202666666669 0.174666666668 0.238666666662
1307 89 (2, 88) 0.253333333327 0.181333333331 0.345333333341 0.343999999992 0.24000000001 0.237333333333 0.202666666669 0.26
1307 97 (2, 32) 0.297333333331 0.190666666672 1.13066666665 0.205333333336 0.115999999999 0.110666666665 0.0973333333386 0.270666666668
1307 101 (1, 5) 0.0413333333369 0 1.28266666667 0.0413333333369 0.0293333333296 0.0280000000009 0.0253333333336 0.216000000005
1307 103 (6, 102) 3.22 0 1.25466666667 0.809333333328 0.369333333336 0.371999999993 0.302666666675 0.467999999993
1307 107 (6, 53) 3.50266666667 0 1.30399999999 0.44266666667 0.223999999997 0.225333333336 0.190666666672 0.392000000002
1307 109 (10, 2) 11.2693333333 0 1.304 0.0306666666681 0.0186666666608 0.017333333332 0.0160000000033 0.243999999996
1307 113 (1, 14) 0.0480000000001 0 2.972 0.0866666666601 0.0653333333321 0.0613333333361 0.0533333333345 0.236000000004
1307 121 (3, 55) 1.00933333333 0 3.19466666667 0.576000000001 0.255999999994 0.274666666664 0.229333333341 0.517333333332
1307 125 (1, 4) 0.0586666666689 0 3.30533333333 0.034666666664 0.0319999999968 0.0320000000065 0.0280000000009 0.213333333328
1307 127 (1, 9) 0.0599999999977 0 3.36666666668 0.114666666661 0.0640000000033 0.0613333333361 0.051999999996 0.425333333338
1307 131 (2, 130) 0.51999999999 0.360000000005 1.68533333333 1.148 0.67333333334 0.650666666663 0.558666666669 0.72133333333
1307 137 (3, 17) 1.31466666667 0 4.044 0.248000000002 0.114666666671 0.109333333327 0.0960000000002 0.581333333335
1307 139 (4, 138) 2.58666666666 0 3.69066666667 2.13066666666 0.842666666664 0.812000000005 0.678666666664 1.11866666667
1307 149 (2, 148) 0.691999999991 0.468000000003 1.97333333334 2.63333333334 0.949333333333 0.921333333322 0.768000000001 1.28933333334
1307 151 (3, 75) 1.63333333333 0 1.908 1.37733333334 0.546666666671 0.537333333331 0.443999999998 1.03333333334
1307 157 (2, 78) 0.770666666659 0.446666666675 2.19733333333 1.56666666666 0.601333333335 0.594666666671 0.487999999993 1.164
1307 163 (8, 162) 17.0666666667 0 2.20133333334 3.57866666666 1.176 1.132 0.937333333335 1.61066666666
1307 167 (14, 166) 65.7173333333 0 2.41866666666 4.08933333334 1.27733333332 1.25466666667 1.01733333333 1.72666666667
1307 169 (4, 156) 3.856 0 2.24533333333 3.612 1.08000000001 1.24 0.989333333331 1.72133333333
1307 173 (2, 43) 0.92266666667 0.630666666664 2.40533333334 0.646666666667 0.389333333335 0.359999999996 0.305333333332 0.921333333332
1307 179 (1, 178) 0.129333333335 0 2.45733333333 3.46266666666 1.50266666668 1.476 1.19066666667 1.78666666666
1307 181 (3, 60) 2.416 0 4.79066666667 1.69466666667 0.566666666671 0.528000000001 0.439999999993 1.42533333334
1307 191 (2, 38) 1.12533333334 0.89466666666 3.07466666666 0.872000000003 0.438666666664 0.418666666665 0.338666666668 0.834666666672
1307 193 (4, 192) 5.21866666667 0 2.90933333333 6.31866666667 1.67866666666 1.54399999999 1.28266666667 2.42133333333
1307 197 (9, 196) 34.7813333333 0 5.05733333334 6.92933333333 1.86 1.75466666667 1.43333333333 2.59866666667
1307 199 (4, 198) 5.54933333333 0 3.29999999999 7.31600000001 1.976 1.92133333333 1.532 2.74
1307 211 (10, 210) 51.376 0 5.66 8.97999999999 2.23733333333 2.17600000001 1.70799999999 3.10133333333
