# ./benchmark.sh 07 2**50 2**50+2**8 3 2**8 2 3 3600
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.rc0, Release Date: 2016-12-18
# ffisom revision cbe82210cdc5a3a249fe7d33424f82af31f91883
# Magma V2.22-7
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark(pbound=[2**50, 2**50+2**8], nbound=[3, 2**8], prime=2, loops=3, tloop=3600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/07.dat', )"
1125899906842679 3 (2, 2) 0.015719016393 0.0785893599192 0.0186742941538 0.0291550159454 0.00110236803691 0.000573396682739 0.00056258837382 0.000545263290405 0.000543276468913 0.000580946604411 0.000577449798584 0.000530322392782
1125899906842679 5 (2, 2) 0.710503021876 0.0475977261861 0.0297145843506 0.0259626706441 0.00119733810425 0.000738302866618 0.000774621963501 0.000701745351156 0.000710328420003 0.0010347366333 0.00105865796407 0.000692049662272
1125899906842679 7 (4, 6) 0.413418292999 0.110035419464 0 0.0375020503998 0.00142765045166 0.00320927302043 0.00374833742778 0.00307861963908 0.00306407610575 0.00391030311584 0.00390005111694 0.00299326578776
1125899906842679 9 (1, 6) 0.0337773164113 0.00678173700968 0 0.0587283770243 0.00174800554911 0.00481565793355 0.00573428471883 0.00469636917114 0.00469160079956 0.00646368662516 0.00640932718913 0.0046226978302
1125899906842679 11 (1, 1) 0.0470820267995 0.00898631413778 0 0.0965282122294 0.000939051310221 0 0 0.000778277715047 0.000934680302938 0.000929037729899 0 0
1125899906842679 13 (1, 12) 0.0490432580312 0.0124886830648 0 0.115664402644 0.00436131159465 0.0134665966034 0.0150219599406 0.0115379492442 0.0114506085714 0.0152459939321 0.0151770909627 0.0116603374481
1125899906842679 17 (3, 8) 0.896871646245 0.276299953461 0 0.178043286006 0.00546558698018 0.0173142751058 0.015985250473 0.0131090482076 0.0130883057912 0.0183730125427 0.0208496252696 0.015120267868
1125899906842679 19 (5, 9) 3.50887036324 0.956362009048 0 0.239031950633 0.00788696606954 0.0246566931407 0.0215476353963 0.0181326071421 0.0180329481761 0.0231477419535 0.0272900263468 0.0206453005473
1125899906842679 23 (1, 11) 0.148184935252 0.0323963165283 0 0.365267912547 0.0107393264771 0.0440106391907 0.0342600345612 0.0286910533905 0.0290002822876 0.0357930660248 0.0438930988312 0.0292576948802
1125899906842679 25 (1, 10) 0.177397410075 0.0365687211355 0 0.389599323273 0.0136449337006 0.0301059881846 0.0267129739126 0.0209316412608 0.0212802886963 0.0300940672557 0.0410202344259 0.0292626221975
1125899906842679 27 (2, 18) 0.209059715271 0.336357037226 0.361418088277 0.489925146103 0.0269486904144 0.0644935766856 0.0552442868551 0.0439202785492 0.044184366862 0.057473897934 0.064623037974 0.0517586072286
1125899906842679 29 (4, 28) 5.24888038635 1.50695300102 0 0.604402224223 0.0534896850586 0.142458597819 0.10098807017 0.080099662145 0.0800717671712 0.0999836921692 0.0995799700419 0.0883033275604
1125899906842679 31 (5, 3) 10.0306983789 2.98036432266 0 0.651049693425 0.0117515722911 0.0168646971385 0.0136806170146 0.0128833452861 0.0129839579264 0.0184953212738 0.0444679260254 0.0333013534546
1125899906842679 37 (4, 6) 9.00642927488 2.65473198891 0 0.985661665599 0.0229829947154 0.0467380682627 0.0298417409261 0.0258832772573 0.0260466734568 0.035670042038 0.0736323197683 0.0598079363505
1125899906842679 41 (1, 40) 0.566924571991 0.0959666570028 0 1.38481903076 0.117529630661 0.465114037196 0.250451644262 0.200567563375 0.201350450516 0.246152321498 0.245615005493 0.210443735123
1125899906842679 43 (2, 21) 2.35433570544 0.774460077286 0.561354716619 1.32530824343 0.0972516536713 0.322022676468 0.14822435379 0.127497355143 0.126870632172 0.152415752411 0.180981318156 0.171965360641
