# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**9], nbound=[2**7,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, fname=os.getcwd()+'/03.dat')
1048681 241 (3, 60) 17.3626666667 0 13.4626666667 4.23466666667 1.60133333333 1.37466666667 1.23466666667 5.12933333334
1048681 243 (1, 9) 0.921333333329 0 14.8453333333 0.845333333333 0.285333333336 0.221333333332 0.202666666667 4.24933333333
1048681 251 (1, 125) 0.977333333334 0 13.876 6.21066666667 3.72933333334 3.49866666667 3.02533333333 5.48266666667
1048703 131 (1, 65) 0.209333333332 0 3.328 0.68 0.663999999999 0.617333333333 0.601333333335 1.01466666666
1048703 137 (3, 68) 6.38666666667 0 3.78133333333 1.12666666667 0.778666666668 0.717333333332 0.682666666668 1.408
1048703 139 (4, 46) 9.352 0 4.88666666667 0.821333333331 0.530666666668 0.484000000002 0.462666666666 1.26
1048703 149 (8, 148) 55.8253333333 0 5.968 3.04933333333 1.80266666667 1.63733333333 1.56666666667 2.356
1048703 151 (3, 5) 5.88533333333 0 6.48933333333 0.169333333334 0.0933333333329 0.0800000000017 0.0826666666665 1.13866666667
1048703 157 (2, 39) 3.22133333333 1.932 4.552 0.962666666666 0.573333333334 0.516000000001 0.490666666667 1.64133333333
1048703 163 (2, 162) 3.45733333333 1.804 5.532 4.15866666667 2.268 2.056 1.96 2.97333333333
1048703 167 (1, 166) 0.38 0 7.18666666667 4.62133333333 2.38 2.17333333333 2.04933333333 3.144
1048703 169 (4, 156) 14.72 0 5.39466666667 4.28533333333 2.152 2.38533333333 1.976 3.1
1048703 173 (2, 86) 4.05466666667 1.94 5.40933333333 1.80666666667 1.48133333333 1.392 1.28666666667 2.09333333333
1048703 179 (1, 89) 0.437333333333 0 6.332 1.95466666666 1.58933333333 1.48133333333 1.37333333333 2.196
1048703 181 (1, 45) 0.445333333334 0 6.632 1.55333333333 0.803999999999 0.706666666668 0.665333333335 2.31333333333
1048703 191 (1, 190) 0.504000000001 0 6.89333333333 5.05866666667 3.41066666667 3.20266666666 2.924 3.71733333333
1048703 193 (4, 48) 20.1746666667 0 7.44 1.90266666667 0.904 0.749333333333 0.728 2.756
1048703 197 (2, 196) 5.83466666667 2.64533333333 7.32666666667 8.07733333333 3.496 3.1 2.93866666667 4.71466666667
1048703 199 (4, 33) 21.6493333333 0 9.31466666667 1.48533333333 0.7 0.605333333335 0.557333333333 2.76266666667
1048703 211 (10, 42) 216.918666667 0 9.432 2.148 0.970666666668 0.834666666667 0.767999999999 3.34533333333
1048703 223 (4, 74) 28.416 0 10.1253333333 4.33733333333 1.99333333333 1.792 1.64 4.61333333333
1048703 227 (4, 113) 29.6253333333 0 9.92666666667 6.69866666666 2.88266666667 2.60266666667 2.38 5.46266666667
1048703 229 (12, 228) 403.694 0 12.512 13.836 5.08666666667 4.516 4.17733333333 6.94666666667
1048703 233 (2, 116) 6.256 4.60666666667 10.3226666667 4.50266666667 3.03733333333 2.73333333333 2.49866666667 4.848
1048703 239 (2, 238) 6.82 4.94666666667 11.4866666667 10.692 6.04133333333 5.576 5.01866666667 7.12
1048703 241 (3, 240) 17.3493333333 0 14.884 16.4626666667 5.86933333333 5.16933333333 4.78266666667 8.04133333333
1048703 243 (2, 162) 6.93866666667 4.07866666667 12.5106666667 6.92533333333 3.716 3.78266666667 3.308 5.26666666667
1048703 251 (2, 25) 7.39333333333 5.93466666667 13.116 1.352 0.828000000001 0.7 0.627999999999 2.94
1048709 131 (1, 130) 0.210666666666 0 3.57866666667 1.31466666667 1.17466666667 1.08266666667 1.01866666667 1.28133333333
1048709 137 (6, 136) 23.0733333333 0 3.53333333333 2.256 1.29866666667 1.16666666667 1.11466666667 1.77333333333
1048709 139 (2, 138) 2.3 1.25866666667 3.56533333333 2.42133333333 1.38933333334 1.304 1.21066666667 1.884
1048709 149 (8, 74) 55.5866666667 0 6.06933333333 1.57866666667 1.00266666667 0.949333333335 0.874666666665 1.84666666666
1048709 151 (3, 150) 5.98933333333 0 4.69866666667 3.25866666667 1.79333333333 1.72533333333 1.572 2.44133333334
1048709 157 (2, 39) 3.17066666667 1.64133333333 4.92533333334 0.961333333333 0.550666666665 0.503999999998 0.466666666667 1.62666666667
1048709 163 (1, 162) 0.353333333333 0 5.21866666667 4.15466666667 2.11866666667 1.936 1.80266666667 2.88266666667
1048709 167 (14, 83) 277.085333333 0 6.964 2.30133333333 1.32 1.25866666667 1.14 2.39733333333
1048709 169 (1, 26) 0.374666666668 0 5.268 0.768000000001 0.334666666667 0.319999999997 0.285333333333 1.65733333333
1048709 173 (1, 172) 0.398666666668 0 7.15466666667 3.46266666667 2.4 2.23066666667 2.04133333333 2.744
1048709 179 (2, 178) 4.4 2.31733333333 6.17733333333 3.88 2.67733333333 2.52933333333 2.29066666667 2.81733333333
1048709 181 (3, 30) 8.88266666667 0 6.17466666667 1.08 0.521333333335 0.464 0.420000000001 2.132
1048709 191 (1, 190) 0.505333333334 0 9.25066666666 5.15733333333 3.20533333333 3.05866666667 2.71733333333 3.524
1048709 193 (4, 192) 20.1453333333 0 9.43466666667 7.44 2.92 2.572 2.384 4.16533333334
1048709 197 (18, 196) 715.452 0 7.54 8.128 3.26266666666 2.94133333333 2.70533333333 4.54266666667
1048709 199 (2, 9) 5.86266666667 3.28 7.41733333334 0.488 0.204 0.166666666667 0.154666666667 2.37466666667
1048709 211 (5, 210) 41.5946666667 0 8.63066666666 10.384 3.88 3.52 3.15333333333 5.39066666667
1048709 223 (3, 74) 14.476 0 12.5613333333 4.392 1.896 1.72666666667 1.54133333333 4.54266666667
1048709 227 (12, 113) 388.356 0 10.52 6.67866666667 2.71066666667 2.48 2.216 5.30933333333
1048709 229 (4, 114) 29.8173333333 0 12.7746666667 6.88533333333 2.73866666667 2.516 2.22666666667 5.4
1048709 233 (2, 232) 6.276 3.81066666666 11.3413333333 9.35466666667 5.11466666667 4.65333333333 4.18666666667 5.10933333333
1048709 239 (1, 17) 0.863999999999 0 11.8213333333 0.989333333334 0.529333333332 0.425333333335 0.389333333333 3.004
1048709 241 (2, 60) 6.92 4.46266666667 12.5026666667 4.228 1.6 1.32 1.232 5.10666666666
1048709 243 (2, 162) 6.96266666667 3.78 12.168 6.95333333333 3.51333333333 3.652 3.092 5.30533333333
1048709 251 (2, 125) 7.40266666667 5.548 12.9026666667 6.14133333333 3.652 3.452 2.964 5.55733333333
1048717 131 (1, 13) 0.207999999999 0 3.20533333333 0.18 0.133333333334 0.117333333333 0.109333333334 0.437333333333
1048717 137 (3, 17) 6.28666666667 0 4.82266666667 0.321333333333 0.192 0.174666666666 0.166666666667 0.953333333331
1048717 139 (2, 138) 2.288 1.36533333333 3.85333333333 2.41466666667 1.36 1.26133333333 1.47733333333 1.84
1048717 149 (4, 148) 11.248 0 5.84666666667 3.04666666667 1.69733333333 1.572 1.47466666667 2.288
1048717 151 (1, 75) 0.294666666668 0 4.52 1.66133333333 1.04 0.989333333334 0.905333333333 1.872
1048717 157 (10, 156) 107.042666667 0 4.56266666667 3.72266666667 1.95866666667 1.85333333333 1.69066666667 2.664
1048717 163 (1, 54) 0.362666666665 0 5.26933333333 1.41066666667 0.764 0.693333333334 0.645333333334 1.88133333333
1048717 167 (7, 83) 53.3826666667 0 5.66133333333 2.28533333333 1.304 1.25733333333 1.14666666667 2.40133333333
1048717 169 (4, 156) 14.6573333333 0 6.72 4.17733333333 1.95466666666 2.07066666667 1.82933333333 2.996
1048717 173 (1, 43) 0.393333333333 0 5.62933333333 0.884000000001 0.696000000001 0.627999999999 0.582666666667 1.62933333333
1048717 179 (2, 89) 4.38666666667 1.95466666667 6.236 1.85733333333 1.54 1.43733333333 1.30266666667 2.12933333334
1048717 181 (3, 45) 8.88533333333 0 6.98266666667 1.55333333333 0.767999999999 0.688000000002 0.635999999999 2.30133333333
1048717 191 (1, 190) 0.507999999999 0 8.832 5.156 3.31333333333 3.152 2.82 3.58666666667
1048717 193 (2, 192) 5.372 2.56133333333 7.46933333333 7.43333333333 2.97866666667 2.61466666666 2.456 4.20933333333
1048717 197 (6, 196) 55.132 0 8.97466666667 8.076 3.34933333333 3.01066666666 2.78933333333 4.612
1048717 199 (2, 198) 5.81866666667 3.71866666667 7.372 8.51066666667 3.45333333333 3.14133333333 2.872 4.73066666667
1048717 211 (10, 105) 217.054666667 0 11.0493333333 5.15066666667 2.288 2.09733333333 1.87733333334 4.468
1048717 223 (6, 37) 74.2866666667 0 10.1866666667 2.25333333333 0.959999999999 0.842666666664 0.745333333335 3.82133333333
1048717 227 (12, 226) 387.862 0 10.952 13.5786666667 4.836 4.33866666667 3.944 6.724
1048717 229 (12, 57) 404.404 0 12.3573333333 3.52666666667 1.38666666667 1.172 1.088 4.39866666667
1048717 233 (2, 58) 6.26133333333 4.204 11.708 2.40933333333 1.44266666667 1.22 1.12133333333 3.03866666667
1048717 239 (2, 238) 6.69333333333 4.05066666666 12.092 10.712 5.85733333333 5.45466666666 4.81866666667 7.076
1048717 241 (1, 16) 0.890666666666 0 14.0626666667 1.30933333333 0.493333333332 0.383999999998 0.346666666667 4.30133333333
1048717 243 (8, 27) 180.248 0 11.4773333333 2.016 0.596 0.506666666666 0.444000000001 4.432
1048717 251 (1, 125) 0.977333333334 0 12.452 6.212 3.72 3.46133333334 3.02933333333 5.652
1048721 131 (1, 130) 0.206666666668 0 4.76266666667 1.31466666667 1.148 1.07466666667 1.01733333333 1.21333333333
1048721 137 (1, 17) 0.238666666667 0 3.4 0.323999999998 0.189333333336 0.171999999999 0.161333333335 0.934666666665
1048721 139 (4, 46) 9.528 0 5.61866666667 0.82 0.490666666667 0.454666666667 0.422666666665 1.21733333333
1048721 149 (4, 148) 11.056 0 5.87066666666 3.02266666667 1.676 1.564 1.45466666667 2.292
1048721 151 (1, 50) 0.292000000001 0 4.2 1.09866666667 0.666666666667 0.618666666667 0.569333333333 1.58
1048721 157 (10, 26) 107.448 0 6.28666666667 0.681333333334 0.386666666668 0.351999999999 0.314666666668 1.48533333333
1048721 163 (4, 54) 13.42 0 4.908 1.41066666667 0.753333333334 0.687999999999 0.635999999999 1.88133333333
1048721 167 (7, 83) 53.444 0 5.64666666667 2.30266666667 1.328 1.26266666667 1.14133333334 2.42133333333
1048721 169 (4, 156) 14.676 0 7.076 4.25466666667 1.99733333333 2.07733333333 1.82533333333 3.00533333333
1048721 173 (1, 172) 0.394666666667 0 5.55466666667 3.46666666667 2.39333333333 2.22133333333 2.03466666667 2.95333333333
1048721 179 (1, 89) 0.434666666663 0 6.6 1.90266666667 1.5 1.412 1.26933333333 2.26133333333
1048721 181 (3, 12) 8.864 0 6.58266666667 0.505333333332 0.217333333334 0.185333333332 0.168 1.87733333333
1048721 191 (1, 190) 0.505333333332 0 7.25866666667 5.156 3.22666666667 3.08266666667 2.73866666667 3.78666666667
1048721 193 (2, 192) 5.39066666667 3.14666666667 6.74266666667 7.552 2.856 2.51066666667 2.336 4.088
1048721 197 (3, 49) 10.7813333333 0 9.792 2.06933333334 0.906666666667 0.773333333333 0.721333333332 2.86266666667
1048721 199 (1, 198) 0.549333333331 0 10.3133333333 8.496 3.43066666667 3.14 2.848 4.72266666667
1048721 211 (10, 105) 216.882666667 0 10.8373333333 5.15333333333 2.24933333333 2.06666666667 1.84266666667 4.29466666667
1048721 223 (3, 111) 14.488 0 9.46933333333 6.47733333333 2.82 2.684 2.32533333333 5.268
1048721 227 (24, 226) 1861.608 0 13.3066666667 13.424 4.71333333333 4.24266666667 3.81333333333 6.62533333333
1048721 229 (12, 57) 404.092 0 12.6373333333 3.74 1.37866666667 1.16 1.064 4.64
1048721 233 (2, 8) 6.28399999999 3.95066666667 13.232 0.607999999998 0.249333333336 0.190666666667 0.174666666668 3.14666666667
1048721 239 (2, 238) 6.73466666667 3.91066666667 10.6746666667 10.6973333333 5.708 5.352 4.68933333333 5.79866666667
1048721 241 (3, 16) 17.3333333333 0 12.4333333333 1.30933333333 0.487999999998 0.378666666666 0.342666666669 4.296
1048721 243 (2, 162) 6.97066666667 3.61333333333 11.8666666667 7.01066666666 3.55333333333 3.69066666667 3.12533333333 5.332
1048721 251 (1, 250) 0.976 0 15.5533333333 12.568 6.596 6.18933333333 5.416 7.24000000001
1048759 131 (1, 130) 0.206666666665 0 5.24933333334 1.328 1.24933333333 1.12933333334 1.09333333333 1.55466666667
1048759 137 (1, 136) 0.237333333333 0 4.79733333333 2.264 1.35733333333 1.21733333333 1.17733333334 1.80933333333
1048759 139 (4, 69) 9.344 0 5.4 1.216 0.799999999998 0.750666666669 0.701333333331 1.46666666666
1048759 149 (8, 148) 55.6266666667 0 5.93066666667 3.052 1.79333333333 1.64533333333 1.56533333334 2.36266666666
1048759 151 (2, 5) 2.83733333333 1.55466666666 4.35333333333 0.170666666667 0.0906666666657 0.0786666666681 0.0813333333354 1.132
1048759 157 (10, 2) 107.562666667 0 6.43333333333 0.128000000002 0.0546666666681 0.0506666666673 0.0586666666641 1.256
1048759 163 (4, 54) 13.556 0 5.25866666667 1.35733333333 0.758666666666 0.681333333331 0.645333333334 1.864
1048759 167 (14, 2) 277.737333333 0 5.69333333333 0.154666666664 0.0600000000025 0.0560000000017 0.0626666666649 1.43733333334
1048759 169 (1, 78) 0.370666666665 0 7.00533333333 2.132 1.17733333333 1.15066666667 1.08266666667 2.368
1048759 173 (2, 86) 4.044 1.888 6.164 1.74533333333 1.45466666667 1.36533333334 1.25733333333 2.184
1048759 179 (1, 89) 0.433333333334 0 8.61866666667 1.904 1.55333333333 1.44266666666 1.32533333334 2.26
1048759 181 (6, 45) 45.18 0 6.48133333333 1.55466666667 0.793333333335 0.703999999993 0.657333333336 2.32933333333
1048759 191 (2, 95) 5.252 2.18799999999 7.38 2.804 1.956 1.86666666667 1.676 2.93733333333
1048759 193 (1, 16) 0.521333333333 0 7.37466666667 0.724000000002 0.325333333332 0.262666666667 0.249333333336 2.34533333333
1048759 197 (6, 28) 54.5306666667 0 8.2 1.24133333333 0.563999999994 0.477333333334 0.450666666671 2.60666666666
1048759 199 (2, 99) 5.83066666667 2.46933333333 7.54666666667 4.224 2.052 1.88266666667 1.72 3.77733333334
1048759 211 (5, 70) 41.828 0 11.812 3.492 1.56 1.364 1.26533333333 3.78133333333
1048759 223 (6, 111) 74.1946666667 0 10.8666666667 6.416 2.78933333333 2.61866666667 2.41333333334 5.32133333333
1048759 227 (2, 113) 6.072 3.76933333333 10.9906666667 6.70133333334 2.84666666666 2.572 2.332 5.39466666667
1048759 229 (6, 38) 78.7346666667 0 11.4893333333 2.43066666667 1.008 0.854666666666 0.778666666665 4.15333333334
1048759 233 (2, 116) 6.264 3.548 10.6106666667 4.65733333334 2.99466666667 2.7 2.46266666666 4.624
1048759 239 (2, 119) 6.72933333334 3.63333333333 11.56 5.21866666667 3.48933333334 3.24 2.88 5.28266666667
1048759 241 (1, 80) 0.88 0 11.528 5.57466666666 2.30933333333 1.97466666667 1.828 5.628
1048759 243 (1, 81) 0.894666666665 0 11.5586666667 3.56933333333 1.668 1.52533333333 1.368 3.63466666667
1048759 251 (1, 125) 0.981333333334 0 13.8613333333 6.32666666667 3.79333333333 3.54533333333 3.12 5.05733333334
1048783 131 (2, 130) 1.96533333333 0.954666666667 3.23333333334 1.31466666667 1.22533333334 1.108 1.07733333333 1.30933333333
1048783 137 (3, 136) 6.41066666667 0 5.07733333333 2.25466666667 1.33466666667 1.18133333334 1.14666666666 1.76666666667
1048783 139 (4, 69) 9.332 0 3.94133333333 1.21333333333 0.796000000002 0.744000000001 0.698666666663 1.464
1048783 149 (8, 74) 55.6626666667 0 5.70533333333 1.532 1.01866666667 0.952 0.893333333336 1.81733333333
1048783 151 (3, 75) 5.884 0 6.024 1.63333333333 1.03466666667 0.986666666669 0.91333333333 1.82933333334
1048783 157 (1, 52) 0.313333333329 0 7.16533333334 1.25333333333 0.768000000001 0.704000000003 0.659999999999 1.792
1048783 163 (4, 81) 13.56 0 5.11466666666 2.04 1.25866666667 1.16133333333 1.08666666667 2.272
1048783 167 (14, 166) 277.121333333 0 5.75066666667 4.62266666666 2.356 2.17066666666 2.03066666667 3.12133333333
1048783 169 (4, 52) 14.6933333333 0 7.24266666667 1.448 0.702666666669 0.669333333334 0.630666666664 1.95733333333
1048783 173 (1, 43) 0.397333333332 0 6.132 0.854666666671 0.712 0.637333333332 0.600000000001 1.52133333333
1048783 179 (1, 89) 0.438666666664 0 8.08533333334 1.90133333333 1.55466666666 1.44666666667 1.324 1.78266666667
1048783 181 (2, 180) 4.57333333333 2.46 6.61066666666 6.26 2.82133333333 2.68133333334 2.45866666666 3.82933333334
1048783 191 (1, 95) 0.506666666663 0 7.25733333334 2.56799999999 1.98133333333 1.89333333334 1.7 2.43466666667
1048783 193 (1, 48) 0.510666666664 0 7.09733333333 1.904 0.896000000003 0.741333333334 0.717333333334 2.75866666667
1048783 197 (18, 196) 714.748 0 9.38666666667 8.10533333334 3.41866666666 3.032 2.864 4.65599999999
1048783 199 (2, 99) 5.82533333334 2.46533333333 7.36266666667 4.244 2.092 1.932 1.76133333333 3.81466666667
1048783 211 (10, 35) 218.210666667 0 10.64 1.81066666667 0.813333333334 0.692 0.632000000003 3.22933333333
1048783 223 (12, 37) 373.658 0 12.436 2.32133333334 1.02 0.891999999997 0.800000000003 3.95733333333
1048783 227 (12, 113) 389.686 0 11.02 6.69866666666 2.85333333333 2.624 2.352 5.43466666667
1048783 229 (2, 114) 6.152 4.196 12.4773333333 7.03066666667 2.92266666667 2.98666666667 2.37466666667 5.48666666667
1048783 233 (1, 116) 0.798666666664 0 13.252 5.06533333333 2.98933333334 2.70133333333 2.46666666667 4.13066666666
1048783 239 (1, 17) 0.871999999998 0 12.988 1.01999999999 0.564000000003 0.464000000002 0.421333333332 2.624
1048783 241 (1, 120) 0.877333333333 0 11.4893333333 8.29466666667 3.336 2.976 2.70666666667 6.37733333333
1048783 243 (1, 81) 0.894666666669 0 12.5226666667 5.54666666667 2.53733333333 2.376 2.2 6.03066666666
1048783 251 (1, 125) 0.964000000002 0 15.4626666667 6.212 3.78933333333 3.54133333333 3.108 5.98533333334
1048793 131 (2, 65) 1.96666666667 1.02533333333 3.24133333333 0.652000000002 0.657333333331 0.612000000003 0.575999999996 0.834666666662
1048793 137 (2, 136) 2.224 1.06533333334 3.552 2.25066666667 1.33333333333 1.19866666667 1.156 1.788
1048793 139 (4, 69) 9.36 0 5.20266666666 1.21333333333 0.786666666667 0.738666666662 0.689333333333 1.45866666667
1048793 149 (4, 148) 11.0493333333 0 4.424 3.05066666667 1.724 1.57733333333 1.49333333334 2.3
1048793 151 (3, 25) 5.892 0 4.172 0.566666666666 0.351999999999 0.324000000003 0.299999999998 1.328
1048793 157 (5, 78) 20.9373333333 0 5.972 1.87066666666 1.19333333333 1.13333333334 1.04133333333 2.14666666666
1048793 163 (4, 81) 13.5613333333 0 4.92133333333 2.07733333333 1.26533333333 1.19066666667 1.10666666666 2.32666666667
1048793 167 (2, 83) 3.75066666666 1.76933333333 6.07866666666 2.30933333333 1.364 1.29066666667 1.188 2.46
1048793 169 (4, 52) 14.704 0 5.33066666667 1.448 0.685333333337 0.654666666664 0.61066666667 1.944
1048793 173 (1, 86) 0.401333333333 0 5.96266666666 1.77866666667 1.45333333333 1.368 1.25066666666 2.15466666667
1048793 179 (2, 178) 4.40266666667 2.396 6.05466666667 3.87733333334 2.77466666666 2.56 2.38133333333 3.244
1048793 181 (2, 90) 4.584 2.304 6.31866666666 3.04 1.608 1.49866666667 1.368 2.956
1048793 191 (1, 95) 0.497333333333 0 7.87733333333 2.61333333333 1.95733333333 1.86533333334 1.664 2.81733333333
1048793 193 (4, 96) 20.1786666667 0 9.86266666667 3.704 1.77466666666 1.576 1.47866666667 3.432
1048793 197 (18, 196) 718.54 0 9.24933333333 8.076 3.35733333333 3.00133333333 2.79466666667 4.59866666667
1048793 199 (4, 11) 21.656 0 10.3293333333 0.597333333334 0.264 0.216 0.196000000001 2.43333333333
1048793 211 (5, 7) 41.7213333333 0 11.9386666667 0.515999999998 0.210666666666 0.15866666667 0.155999999998 2.808
1048793 223 (3, 222) 14.436 0 11.316 13.0186666667 4.924 4.588 4.09066666667 6.664
1048793 227 (8, 113) 152.224 0 11.9866666667 6.69866666667 2.81066666667 2.55066666667 2.296 5.37066666667
1048793 229 (6, 38) 78.6013333333 0 13.3373333333 2.388 1.0 0.843999999997 0.766666666668 4.12666666667
1048793 233 (2, 116) 6.33466666667 3.80933333333 10.4666666667 4.592 2.96 2.68666666667 2.42533333333 4.208
1048793 239 (1, 119) 0.865333333335 0 14.172 5.452 3.432 3.20933333333 2.81866666666 4.376
1048793 241 (2, 240) 6.91066666667 4.312 11.1973333333 16.612 5.61733333333 4.99866666667 4.52666666667 7.83733333333
1048793 243 (2, 162) 8.796 8.75333333333 13.76 11.0826666667 3.64933333333 3.72666666667 3.20666666667 6.81733333333
1048793 251 (2, 125) 7.41733333333 4.88 12.7426666667 6.21733333333 3.75466666667 3.52266666667 3.07333333333 5.66933333333
1048799 131 (1, 65) 0.206666666665 0 5.32 0.692 0.661333333332 0.622666666667 0.602666666668 0.942666666665
1048799 137 (1, 34) 0.238666666667 0 3.46 0.565333333332 0.369333333331 0.322666666664 0.317333333335 1.064
1048799 139 (4, 23) 9.31866666666 0 5.168 0.426666666666 0.289333333334 0.257333333332 0.245333333335 1.07333333333
1048799 149 (8, 148) 55.6293333333 0 5.88666666666 3.056 1.82933333333 1.66133333334 1.59066666666 2.37866666667
1048799 151 (6, 150) 29.1986666667 0 4.57066666667 3.25866666667 1.91333333334 1.80266666666 1.676 2.51333333333
1048799 157 (10, 13) 107.610666667 0 6.428 0.370666666665 0.202666666669 0.181333333331 0.172000000001 1.36666666667
1048799 163 (1, 81) 0.357333333329 0 5.38400000001 2.076 1.312 1.21066666667 1.14133333333 2.324
1048799 167 (7, 166) 53.688 0 7.23733333333 4.64666666667 2.408 2.21333333333 2.08666666666 3.18
1048799 169 (2, 156) 3.79866666666 2.20533333333 5.28533333334 4.248 2.16533333333 2.204 2.0 3.13466666667
1048799 173 (2, 86) 4.04666666667 2.28533333333 5.416 1.72666666666 1.50266666666 1.4 1.30133333333 2.28266666667
1048799 179 (1, 178) 0.436000000002 0 7.44533333333 3.88133333333 2.83333333334 2.58666666666 2.432 3.008
1048799 181 (2, 180) 4.58 1.86933333334 6.08133333333 5.85466666667 2.84933333334 2.73333333333 2.504 3.868
1048799 191 (2, 95) 5.23466666667 2.51733333333 7.18666666667 2.56 1.99466666667 1.89866666667 1.71466666667 2.08666666666
1048799 193 (4, 192) 20.224 0 7.61866666667 7.41066666667 3.11866666666 2.70133333334 2.56266666667 4.29333333333
1048799 197 (3, 98) 10.848 0 9.42933333333 4.02666666667 1.94133333334 1.74 1.62266666667 3.64533333333
1048799 199 (4, 198) 21.848 0 9.45733333333 8.348 3.64933333333 3.3 3.064 4.86533333333
1048799 211 (5, 70) 42.028 0 9.05866666667 3.47066666667 1.604 1.40666666666 1.31866666666 3.828
1048799 223 (12, 37) 373.762 0 10.8946666667 2.25733333333 1.01466666667 0.889333333335 0.806666666666 3.88266666666
1048799 227 (1, 113) 0.794666666664 0 12.772 6.7 2.86533333334 2.57866666667 2.352 5.42666666667
1048799 229 (12, 76) 405.096 0 14.2333333333 4.66 2.00666666667 1.73733333333 1.63066666666 4.88266666666
1048799 233 (2, 116) 6.26266666667 3.68133333333 10.9973333333 4.51066666666 3.05733333334 2.76 2.528 4.68533333334
1048799 239 (2, 17) 6.79866666666 3.78133333333 11.8226666667 0.967999999998 0.56266666667 0.466666666665 0.425333333333 2.57066666667
1048799 241 (3, 80) 17.2973333333 0 13.9413333333 5.58533333334 2.336 1.99333333333 1.86533333334 5.65066666666
1048799 243 (1, 162) 0.88933333333 0 12.2173333333 6.97333333333 3.72 3.78933333333 3.31066666667 4.90533333334
1048799 251 (1, 125) 0.976 0 15.92 6.40133333334 3.71733333333 3.564 3.15066666667 6.11733333333
1048807 131 (2, 65) 1.97066666667 1.124 3.07333333333 0.669333333334 0.666666666667 0.621333333334 0.58666666667 0.730666666665
1048807 137 (1, 17) 0.244000000001 0 3.74000000001 0.322666666664 0.20666666667 0.185333333332 0.176000000002 0.965333333331
1048807 139 (1, 23) 0.245333333335 0 5.13333333333 0.436000000002 0.284 0.255999999999 0.244000000001 1.06933333333
1048807 149 (8, 37) 55.3066666667 0 5.62 0.796000000002 0.518666666666 0.46666666667 0.442666666665 1.42399999999
1048807 151 (1, 150) 0.295999999997 0 5.152 3.26266666667 1.90933333333 1.80266666667 1.66933333333 2.504
1048807 157 (8, 39) 63.692 0 6.372 0.963999999998 0.583999999998 0.545333333333 0.518666666666 1.67333333333
1048807 163 (4, 27) 13.5506666667 0 5.12266666667 0.714666666672 0.430666666662 0.384000000001 0.361333333334 1.64266666667
1048807 167 (14, 83) 278.734666667 0 7.19466666667 2.30266666667 1.368 1.28266666667 1.184 2.43733333333
1048807 169 (1, 156) 0.370666666669 0 7.11333333333 4.25333333334 2.08133333334 2.13599999999 1.93733333334 3.10133333333
1048807 173 (1, 43) 0.395999999998 0 7.14666666667 0.878666666666 0.724000000002 0.654666666664 0.605333333335 1.688
1048807 179 (2, 89) 4.396 2.10533333334 6.1 1.912 1.528 1.468 1.35066666667 2.084
1048807 181 (3, 36) 8.94 0 6.44266666667 1.27066666666 0.650666666668 0.581333333335 0.53333333333 2.20266666667
1048807 191 (1, 95) 0.506666666668 0 6.88666666666 2.52133333333 1.99066666667 1.90266666667 1.70533333333 2.764
1048807 193 (2, 192) 5.40666666667 2.83066666667 7.42533333333 7.11733333333 3.02533333334 2.68 2.58133333334 4.30133333334
1048807 197 (9, 196) 143.48 0 7.68399999999 8.08666666667 3.41333333334 3.06266666666 2.872 4.66933333333
1048807 199 (4, 198) 24.576 0 9.804 8.536 3.59466666667 3.256 3.03333333334 4.848
1048807 211 (10, 15) 216.449333333 0 8.36266666667 0.877333333333 0.364000000001 0.290666666668 0.270666666664 2.888
1048807 223 (4, 111) 28.5026666667 0 12.0213333333 6.468 2.90933333333 2.75466666667 2.43866666666 5.31733333333
1048807 227 (24, 226) 1864.904 0 12.5066666667 13.7653333333 5.02533333333 4.744 4.09866666667 6.816
1048807 229 (22, 76) 1636.156 0 12.5186666667 4.66266666667 1.988 1.728 1.612 4.86266666667
1048807 233 (2, 29) 6.28533333333 4.68933333333 10.58 1.27866666667 0.789333333334 0.651999999997 0.61066666667 2.61733333333
1048807 239 (1, 17) 0.861333333334 0 13.6333333333 0.909333333334 0.549333333334 0.459999999997 0.416000000002 2.92133333333
1048807 241 (1, 20) 0.886666666668 0 12.1666666667 1.576 0.62 0.491999999998 0.450666666666 4.34666666666
1048807 243 (11, 27) 373.164 0 12.7973333333 2.01466666667 0.611999999999 0.517333333332 0.462666666669 4.44266666666
1048807 251 (1, 250) 0.97066666667 0 12.856 12.5586666667 6.86266666666 6.35333333334 5.692 7.28933333333
1048829 131 (1, 65) 0.206666666665 0 3.42666666666 0.660000000003 0.665333333333 0.615999999999 0.591999999999 0.917333333331
1048829 137 (2, 136) 2.21333333333 1.10133333333 3.93066666667 2.24933333333 1.364 1.21466666667 1.188 1.97466666667
1048829 139 (4, 46) 9.32933333334 0 5.51733333333 1.01333333333 0.536000000002 0.489333333331 0.470666666666 1.25733333334
1048829 149 (8, 148) 55.704 0 6.48 3.04933333333 1.81066666667 1.652 1.58666666666 2.37466666667
1048829 151 (3, 150) 6.64933333333 0 4.724 3.25733333333 1.90933333334 1.80133333333 1.66933333333 2.49066666666
