# ./benchmark.sh 29 2**30 2**30+2**8 2**10 2**10+2**5 2 3 600
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta6, Release Date: 2016-12-09
# ffisom revision d34a50562b548727073fe60b8c6a1417b66a3b70
# Magma V2.22-6
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark(pbound=[2**30, 2**30+2**8], nbound=[2**10, 2**10+2**5], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/29.dat', )"
1073741827 1031 (1, 515) 271.573656956 70.352620999 0 970.814771891 1706.45564198 93213.3656881 260.258202712 199.581305345 199.611282031 153.350660245 176.119407972 404.164044499
1073741827 1033 (2, 129) 1307.48116493 787.842219114 361.254881024 815.987381935 784.138156891 8748.67252493 74.7970930735 43.2035076618 44.1153890292 37.128370444 81.2540632884 428.541547418
1073741827 1039 (1, 519) 284.134063323 73.3284420172 0 930.737375975 3161.35913301 100112.227078 263.562938213 210.308556398 209.335811615 161.653885047 187.011909644 552.279915452
1073741827 1049 (1, 524) 289.361607313 78.7451662223 0 1015.67224288 2063.25989699 140700.042933 270.89786164 201.685216029 228.879238923 170.665959994 188.887274345 397.490557075
1073741827 1051 (3, 525) 3618.73215604 1841.50158596 0 877.428877115 3373.87965107 106059.558944 329.549705029 257.177474976 225.270611366 169.081987302 206.662373622 626.023036003
1073741831 1031 (1, 103) 283.160484314 76.6785416603 0 1081.46421218 415.333222032 6683.16716194 69.4722423553 47.4113976161 41.163954258 36.5487107436 79.2390590509 323.194015026
1073741831 1033 (4, 129) 6527.64678216 3578.23892212 0 877.921276093 801.46566391 8927.18778586 77.4805543423 44.7071886857 45.9496649901 38.4938732783 85.6452263991 476.474756956
1073741831 1039 (4, 173) 7053.85327196 3745.33505297 0 985.663175106 1153.513798 14122.4018102 111.399473985 71.9491004149 75.8969054222 57.2135755221 103.661590258 468.295131922
1073741831 1049 (2, 524) 1633.38951302 882.445606947 411.58556354 975.437551022 1846.58849716 104361.772144 260.594787757 197.472420375 197.659489075 159.092432261 182.456245979 445.701421022
