# ./benchmark.sh 01 5 2**9 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**9], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/01.dat', )"
5 241 (2, 40) 0.440919319789 0.241726318995 0 0.612000703812 0.352015018463 0.329043547312 0.238031546275 0.259182691574 1.45750490824
5 243 (2, 162) 0.53884601593 0.446003675461 0.414145231247 8.62498394648 1.14584263166 1.4306503137 1.0282090505 1.04773171743 2.48935524623
5 251 (2, 25) 0.515160719554 0.296315272649 0.466561396917 0.493642012278 0.281229575475 0.302346309026 0.291221698125 0.204844315847 1.90238769849
7 5 (2, 4) 0.0300120512644 0.00999402999878 0.0140833854675 0.000651041666667 0.000309387842814 0.000311295191447 0.000249147415161 0.000226020812988 0.000256379445394
7 9 (1, 3) 0.00210475921631 0 0.0208180745443 0.00128595034281 0.000489950180054 0.00051482518514 0.000425020853678 0.000394264856974 0.000558932622274
7 11 (2, 10) 0.0330297152201 0.011025985082 0.0111780166626 0.00144871075948 0.00127236048381 0.00154129664103 0.0011084874471 0.00107256571452 0.0013149579366
7 13 (2, 12) 0.0377336343129 0.0130009651184 0.0149330298106 0.00178265571594 0.0017675558726 0.00204356511434 0.00155695279439 0.0015287399292 0.00192141532898
7 17 (3, 16) 0.0494936307271 0 0.0202386379242 0.00255227088928 0.00268626213074 0.00324336687724 0.00243759155273 0.00237393379211 0.00319131215413
7 19 (12, 3) 0.158976634343 0 0.0160914262136 0.00191736221313 0.000910679499308 0.00110634167989 0.000823656717936 0.000837008158366 0.00198705991109
7 23 (1, 22) 0.00237902005514 0 0.0180350939433 0.00524504979451 0.00586835543315 0.00736896197001 0.00525609652201 0.00517169634501 0.00706092516581
7 25 (4, 4) 0.076033671697 0 0.0179680188497 0.0027056535085 0.00177558263143 0.00207233428955 0.00163332621257 0.00182827313741 0.0048660437266
7 27 (1, 9) 0.00338657697042 0 0.0367506345113 0.00376836458842 0.00295400619507 0.00371734301249 0.0026843547821 0.00284314155579 0.00642355283101
7 29 (1, 7) 0.00253931681315 0 0 0.0035449663798 0.00283964474996 0.0034700234731 0.00265272458394 0.00276295344035 0.00622328122457
7 31 (1, 15) 0.003391345342 0 0 0.00637483596802 0.0064746538798 0.00812705357869 0.00572244326274 0.00579102834066 0.0100859800975
7 37 (2, 9) 0.0802625815074 0.0223913987478 0.0223673184713 0.00546860694885 0.00517463684082 0.00621215502421 0.00469660758972 0.00496872266134 0.0112919012705
7 41 (1, 40) 0.00374301274618 0 0 0.0248474280039 0.0205899874369 0.0233369668325 0.0173703034719 0.0172921021779 0.0285081068675
7 43 (4, 6) 0.116280635198 0 0.032642364502 0.00548235575358 0.00408204396566 0.00519092877706 0.00374126434326 0.00436965624491 0.0162663459778
7 47 (3, 23) 0.0997296969096 0 0.0391019185384 0.0192693074544 0.0160929361979 0.0203841527303 0.0140986442566 0.0144415696462 0.0288893381755
7 53 (2, 26) 0.0776596864065 0.0317376454671 0.032772064209 0.024693330129 0.0176317691803 0.021825949351 0.015319665273 0.0157186985016 0.0330443382263
7 59 (3, 29) 0.125408887863 0 0.0572926998138 0.0361700057983 0.0277839501699 0.0332366625468 0.0235454241435 0.0245389938354 0.057723681132
7 61 (1, 60) 0.005561987559 0 0.0528266429901 0.083969672521 0.0513606071472 0.06054798762 0.0412192344666 0.0837293465932 0.102129300435
7 67 (4, 66) 0.282954374949 0 0.0873833497365 0.116207997004 0.0969653924306 0.115819692612 0.0877199172974 0.0531365076701 0.0921929677327
7 71 (4, 70) 0.290294408798 0 0.0681589444478 0.189669688543 0.103284041087 0.123603343964 0.133392254512 0.0903180440267 0.138039668401
7 73 (4, 24) 0.332854668299 0 0.107132037481 0.0798853238424 0.0336132844289 0.0523613293966 0.0701466401418 0.0477553208669 0.166752974192
7 79 (2, 78) 0.146234273911 0.0666673183441 0.0730053583781 0.181187550227 0.186854759852 0.161304314931 0.0891315937042 0.0874930222829 0.166031996409
7 81 (2, 27) 0.149906317393 0.0553796291351 0.124407927195 0.0669106642405 0.0460879007975 0.0598087310791 0.0496466954549 0.0520369211833 0.100756645203
7 83 (1, 41) 0.0082004070282 0 0.0896939436595 0.0909213225047 0.0620917479197 0.0694930553436 0.0787546634674 0.0630917549133 0.137250979741
7 89 (2, 88) 0.168644030889 0.0722250143687 0.0708367029826 0.313673337301 0.142268419266 0.191845099131 0.157228628794 0.0957383314768 0.234346946081
7 97 (1, 96) 0.0107839902242 0 0 0.390506029129 0.186351060867 0.276297648748 0.143788337708 0.123663663864 0.315713961919
7 101 (1, 100) 0.0121966203054 0 0.257667382558 0.381714026133 0.195089737574 0.200889428457 0.142711003621 0.143037637075 0.302266995112
7 103 (3, 51) 0.2778236866 0 0.127131303151 0.172603050868 0.113267262777 0.125143607457 0.0900470415751 0.093537012736 0.233999013901
7 107 (3, 106) 0.24200129509 0 0.114760319392 0.406818389893 0.218450943629 0.291241327922 0.198449293772 0.174999078115 0.294523795446
7 109 (5, 27) 0.78869732221 0 0.157638390859 0.114173253377 0.0813549359639 0.0899302959442 0.0595446427663 0.055926322937 0.199726025263
7 113 (1, 14) 0.0114616552989 0 0 0.0650833447774 0.03835272789 0.039359331131 0.0294682979584 0.0349559783936 0.191561778386
7 121 (3, 110) 0.498391071955 0 0.145298322042 1.21199162801 0.219572385152 0.291896661123 0.1970038414 0.197944243749 0.375877698263
7 125 (1, 20) 0.012362241745 0 0 0.136006355286 0.0584743817647 0.0674367745717 0.0487399895986 0.0526270071665 0.169504563014
7 127 (4, 126) 0.598106066386 0 0.158003012339 1.21453706423 0.517676035563 0.423801104228 0.243838946025 0.240325927734 0.535022974014
7 131 (2, 65) 0.325916846593 0.163911024729 0.195956627528 0.547259092331 0.306967973709 0.247111320496 0.232874075572 0.219459931056 0.48597629865
7 137 (6, 68) 1.24169135094 0 0.210830688477 0.44393936793 0.253171046575 0.249093691508 0.22186144193 0.24008901914 0.56982866923
7 139 (2, 69) 0.207019726435 0.136675914129 0.202930370967 0.493276755015 0.311565001806 0.382615963618 0.211918354034 0.218388319016 0.786425034205
7 149 (8, 74) 2.83736364047 0 0 0.478422403336 0.33376344045 0.441874980927 0.25070031484 0.262389977773 0.793922662735
7 151 (6, 150) 1.74088803927 0 0.207240104675 1.15389196078 0.651815255483 0.852502346039 0.438939015071 0.597928762436 0.956939617793
7 157 (5, 52) 1.65366164843 0 0 0.431543588638 0.299264351527 0.234464009603 0.162731726964 0.172736326853 0.572988033295
