# ./benchmark.sh 04 2**20 2**20+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/04.dat', )"
1048589 109 (10, 27) 46.790907383 0 1.65594895681 0.292562007904 0.208514293035 0.200553019842 0.185083707174 0.250662406286 0.544498364131
1048589 113 (1, 56) 0.172283013662 0 1.92017332713 0.447150945663 0.430374304454 0.405451059341 0.381027380625 0.421499729156 0.572758038839
1048589 121 (3, 5) 4.71100560824 0 2.38476832708 0.0992676417033 0.0626453558604 0.0547430515289 0.0562219619751 0.164011319478 0.573243061701
1048589 125 (2, 50) 1.80225761731 1.17567499479 2.36724432309 0.487696011861 0.559793074926 0.566880305608 0.531959692637 0.59409236908 0.856951395671
1048589 127 (2, 42) 1.87593126297 1.12948433558 2.52960920334 0.659416357676 0.422809362411 0.421295722326 0.368403275808 0.453706741333 0.957448959351
1048589 131 (1, 65) 0.215727329254 0 2.61056892077 0.705691655477 0.631475607554 0.583828369776 0.553947051366 0.611509243647 0.847339630127
1048589 137 (3, 68) 6.5396806399 0 2.94103598595 1.16971929868 0.714993317922 0.668182611465 0.620666742325 0.697705348333 1.36936465899
1048589 139 (4, 23) 9.61355002721 0 2.97469568253 0.448831399282 0.263329744339 0.243468046188 0.222429037094 0.357574383418 1.04865344365
1048589 149 (4, 74) 11.4341660341 0 3.50842897097 1.57871230443 0.982299963633 0.939997355143 0.856244723002 0.951966365178 1.80787666639
1048589 151 (6, 75) 30.1587556203 0 3.88144771258 1.67495663961 1.04336198171 1.02409338951 0.91114171346 1.00794259707 1.90724341075
1048589 157 (1, 26) 0.333529392878 0 4.31871859233 0.679318666458 0.378374735514 0.354793628057 0.316182057063 0.499140421549 1.51343266169
