# ./benchmark.sh 10 5 2**9 2**9 2**10 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[5,2**9], nbound=[2**9,2**10], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/10.dat', )"
5 941 (6, 235) 119.03471597 0 9.76380356153 554.982022524 25.9490809441 19.8773222764 12.111720403 13.0447596709 66.2309509913
5 947 (2, 946) 6.65844567617 5.23126928012 0 2330.12521315 86.605865399 60.2345386346 35.8020746708 35.9663743973 89.3047996362
5 953 (2, 952) 6.59072502454 5.15483657519 10.0465147495 1190.29154491 79.5687743028 58.3458050092 35.431791385 35.4975506465 74.452980121
5 961 (16, 93) 994.930061102 0 12.3585673173 227.012033065 9.27292704582 5.92303935687 3.6171623071 4.43032638232 61.6238312721
5 967 (16, 966) 1005.95111203 0 0 2533.88936806 93.4988796711 64.5040280819 38.5333413283 38.1302696069 95.2956976891
5 971 (2, 485) 6.9912425677 5.60817432404 0 1265.31153512 50.6278709571 40.7398663362 22.6893963019 23.3851232529 81.3117554188
5 977 (8, 976) 233.013354619 0 0 2633.89238 89.0573676427 60.4788777033 36.8274130026 37.024916331 96.5289090474
5 983 (2, 982) 7.29119094213 5.26937389374 0 2705.88095212 96.7945240339 69.3919637203 39.4668970108 39.5169230302 99.7416393757
5 991 (9, 495) 347.237128973 0 12.2015132904 1373.46769595 55.7493153413 49.2902893225 26.8042026361 27.5863813559 89.619090716
5 997 (2, 332) 7.31743892034 6.28261200587 10.6992253462 932.770095825 37.939972957 28.6732869943 17.1500840982 18.0314660072 81.5141713619
5 1009 (1, 504) 0.94750102361 0 13.0593719482 1471.61826205 54.4669927756 45.8141239484 26.2196436723 27.058278958 92.6920272509
5 1013 (2, 1012) 7.46920927366 5.63769761721 11.0233673255 1505.54843712 94.6875173251 71.8672610124 41.3464612961 41.424068292 92.7698143323
5 1019 (1, 509) 0.949147939682 0 19.636831363 745.422533035 58.6397132874 49.6006766955 27.9930076599 28.5334796111 73.6918310324
5 1021 (12, 255) 650.721037865 0 12.7388549646 764.56930995 34.7966066202 27.6798430284 15.917855978 17.1259363492 86.1873153845
7 521 (32, 520) 1489.98933911 0 12.451199611 237.740078688 16.468098561 11.7306749821 8.08130661647 8.10917727153 19.4897511005
7 523 (10, 261) 114.933495998 0 3.07376265526 117.444708029 10.3030650616 8.20701575279 5.31028159459 5.52015066147 17.1145653725
7 529 (22, 506) 654.919402122 0 0 237.043297132 11.3508266608 12.3551046054 8.07456326485 8.0697230498 19.9276196957
7 541 (18, 90) 473.094837427 0 0 43.695838054 4.11734207471 2.93130318324 1.97253759702 2.22228439649 15.1016749541
7 547 (10, 546) 126.237312317 0 3.61325836182 285.470603466 19.4167625904 13.7523212433 9.00467030207 9.0067366759 21.8317937056
7 557 (6, 278) 40.8619636695 0 3.67378759384 149.706495047 11.6777960459 10.2002123992 6.35724870364 6.6236363252 20.138563633
7 563 (20, 281) 615.421643972 0 3.71905334791 154.998378992 12.3225280444 10.423191309 6.48194400469 6.7569249471 20.5680756569
7 569 (6, 284) 43.7322636445 0 3.70154666901 162.426648378 12.3119323254 10.6723043919 6.62391495705 6.90632065137 21.3336516221
7 571 (5, 190) 29.1626950105 0 0 108.649198691 9.5266075929 7.50092331568 4.85343535741 5.15421239535 19.6936913331
7 577 (4, 576) 17.9186389446 0 3.71612890561 349.711214066 21.4328553677 14.7266337077 10.0337713559 10.0568940639 24.8264383475
7 587 (18, 293) 540.658838153 0 4.3923377196 182.691922665 14.4705450535 11.6115976969 7.28050867716 7.58160527547 22.8800405661
7 593 (2, 592) 2.81683429082 2.14104700089 4.02002064387 204.048859994 22.0808016459 15.9903647105 10.8984866142 10.8985512257 18.7019600073
7 599 (8, 598) 94.9503189723 0 4.15659276644 406.902736068 26.2398396333 20.5121533076 12.6663986842 12.684734424 28.6102302074
7 601 (6, 600) 49.0325613817 0 4.34480301539 409.879270673 24.8776170413 19.1932416757 12.1648999055 12.1523270607 28.2912066778
7 607 (3, 101) 7.46047941844 0 3.91809972127 67.998508056 6.05252027512 4.1808795929 2.61985532443 2.9492046833 19.7177453836
7 613 (5, 153) 34.3594103654 0 4.6781466802 106.441678365 7.95425899824 5.92764838537 3.91912508011 4.28943928083 21.6580460072
7 617 (4, 308) 20.8496456146 0 4.65672032038 220.98353068 15.0774692694 12.0921753248 7.91346033414 8.16804496447 25.8678454558
7 619 (4, 309) 20.8810973962 0 4.53357362747 223.909442027 16.2575632731 12.9167540868 8.20768229167 8.45308899879 26.1893972556
7 625 (6, 100) 53.9458345572 0 5.74283289909 71.8801393509 6.03486529986 5.11416506767 3.91436330477 4.27473266919 22.4530907472
7 631 (10, 630) 176.448970238 0 4.53866966565 495.074653983 31.0976029237 23.5832833449 14.7985283534 14.8428639571 33.4160260359
7 641 (2, 320) 3.24223860105 2.18639699618 4.14468765259 131.082130353 15.7945783138 10.7228029569 7.72112266223 7.90594005585 20.7705916564
7 643 (4, 321) 23.1878970464 0 4.74475177129 257.953235944 16.8350087007 11.8629910946 7.8093076547 8.09003909429 27.8347112338
7 647 (20, 323) 848.247262955 0 6.45745229721 265.118525664 17.7430303097 12.9836819172 8.31560627619 8.61071165403 28.4376434485
7 653 (1, 163) 0.366748332977 0 5.65364456177 66.113779068 9.35428969065 6.44528071086 4.40858133634 4.69098345439 16.4654430548
7 659 (1, 658) 0.372885306676 0 4.74532540639 301.218443036 31.2621366183 21.5025432905 14.4400846958 14.4756147067 28.172039032
7 661 (3, 44) 12.6597406069 0 5.17897637685 37.0517639319 3.34680366516 1.84891231855 1.22319364548 1.61851962407 22.5924297174
7 673 (4, 112) 25.3927613099 0 5.31825033824 100.994386673 7.28150598208 4.82021125158 3.26565162341 3.72970406214 26.4021488825
7 677 (8, 676) 123.898648341 0 5.68080536524 647.552591801 34.0723803838 24.0518287023 15.4836389224 15.5303770701 38.2229646842
7 683 (2, 682) 3.66345699628 2.81575632095 0 347.978144526 35.0063819885 25.1728853385 16.0116942724 16.0404063066 29.6399273078
7 691 (10, 345) 214.247543653 0 5.87851238251 341.35049808 21.8422760169 16.7675492764 10.2637848854 10.6074876785 34.7247487704
7 701 (9, 175) 177.453942617 0 0 178.608023961 12.4404159387 9.54461097717 5.92277526855 6.45028209686 31.5684232712
7 709 (1, 177) 0.504168669383 0 6.83849461873 186.206399361 12.2782954375 8.46557092667 5.48916506767 6.04159228007 32.0727616151
7 719 (2, 359) 4.07738200823 3.13626702627 0 201.949559053 23.3427055677 18.9379793008 11.6315066814 11.8468129635 24.4940510591
7 727 (1, 363) 0.531624635061 0 6.5455493927 417.750698447 25.2917763392 20.4002493223 11.9243290424 12.3425753117 39.8030293783
7 729 (1, 243) 0.703936735789 0 182.284702222 272.305666367 11.9926459789 10.8751710256 7.19980859756 7.74354569117 35.0324779352
7 733 (10, 732) 246.276487033 0 6.69379528364 880.038107872 44.140606006 33.2113719781 20.2339146932 20.2599346638 48.2348796527
7 739 (4, 738) 31.1297646364 0 6.79297701518 902.930693865 45.3903845946 31.4886802832 19.8402370612 19.8869350751 48.3551343282
7 743 (1, 742) 0.54916826884 0 16.2667493025 476.368564487 44.2728316784 32.8883822759 20.130658706 20.1539086501 34.3665076892
7 751 (1, 250) 0.575447718302 0 0 312.065186024 20.0975326697 16.4370308717 9.58058039347 10.2062811057 40.0395777225
7 757 (16, 189) 704.698302031 0 7.31405909856 240.632773002 14.895673275 11.5428103606 7.13225563367 7.75809224447 38.5994346937
7 761 (2, 760) 4.65360164642 3.7456296285 7.2547009786 521.301260948 45.6621870995 34.94602259 21.6058030128 21.6426165899 42.5868046284
7 769 (5, 256) 57.3061557611 0 7.5688337485 339.148881435 19.5247189999 13.3086503347 9.15330457687 9.83723632495 41.9393750827
7 773 (3, 772) 18.1531014442 0 7.96540697416 1064.12482691 47.3969690005 30.0911316077 19.9260470072 19.9767193794 52.0189755758
7 787 (3, 393) 18.9347659747 0 8.05152710279 560.912649035 29.6582729816 21.437217315 13.171495676 13.6750346025 47.1399379571
7 797 (2, 796) 5.20156137149 4.22137594223 0 1201.98931789 53.99949344 38.2197816372 23.8751792908 23.9226006667 58.2750597795
7 809 (2, 101) 5.14064598083 3.89609662692 7.96478001277 82.9947237174 9.39956800143 5.52338600159 3.66185633341 4.15760358175 23.3050733407
7 811 (5, 27) 65.1881151199 0 9.255758365 39.6871566772 3.75037034353 1.66557137171 1.01305961609 1.64615400632 37.4335803191
7 821 (8, 410) 193.320790768 0 9.31369487445 662.682128906 33.4083932241 25.9935569763 15.5523066521 16.0992839336 53.2670002778
7 823 (5, 822) 67.3818232218 0 10.0714109739 1358.80007792 61.2456870874 43.0222273668 25.4651969274 25.5326693853 62.4041670163
7 827 (1, 826) 0.755090713501 0 9.23330458005 1383.87241006 62.7795457045 43.8883899848 26.2039216359 26.2124083042 63.4931756655
7 829 (5, 276) 68.6050722599 0 10.8010292848 454.728400469 24.9443939527 20.5115369956 12.2097156843 13.0951740742 51.2108487288
7 839 (12, 419) 501.360492468 0 9.31699426969 719.533620119 36.0482470194 27.2219538689 16.1963209311 16.7694907188 55.8508842786
7 841 (4, 203) 42.0520946185 0 9.04956642787 343.966280937 13.7099179427 11.8121287028 7.4461136659 8.26310261091 47.4976709684
7 853 (2, 284) 5.98111430804 4.37066666285 0 509.668955564 27.128073295 20.7503807545 12.8594346841 13.7260693709 54.7927776972
7 857 (2, 856) 6.07212233543 5.28704039256 0 1589.31203198 65.8838963509 45.1828670502 27.8129622936 27.9212153753 69.207584699
7 859 (11, 429) 447.334546447 0 10.4767127037 789.349591017 39.0731603305 30.4712100029 17.561037302 18.1725052993 59.872827371
7 863 (3, 862) 23.3330949148 0 10.1205722491 1638.11830211 71.791586717 51.7416779995 29.7937646707 29.8153765996 71.8351813157
7 877 (16, 219) 991.331128836 0 10.4809366862 422.878852487 23.1422723134 16.908716917 10.4304333528 11.3558953603 55.8409583569
7 881 (6, 80) 119.183280706 0 15.3550040722 154.59983627 10.0163706144 5.5285012722 3.43325662613 4.28138764699 49.5862723986
7 883 (4, 98) 46.7827750047 0 9.99029032389 191.156773408 12.3179344336 6.88354969025 4.13228797913 4.99061099688 50.3616799513
7 887 (1, 443) 0.842057943344 0 11.4856642882 894.858663082 43.0045298735 34.5960519314 19.4804373582 20.1624199549 65.7363016605
7 907 (2, 906) 6.79898222287 4.80632074674 0 1974.67204404 78.3003778458 50.7453974088 30.5401570797 30.5872973601 78.7839299043
7 911 (1, 14) 0.884922266006 0 16.4836113453 17.5273725986 3.26777998606 1.16190775235 0.68394001325 1.22141369184 27.1983786424
7 919 (2, 918) 10.7424966494 5.37889997164 10.6527769566 2083.56148791 82.3720694383 56.4150432746 32.9814243317 33.0331147512 82.7531429132
7 929 (8, 928) 252.784130573 0 11.6679859956 2166.46766901 78.0004092852 49.2149562836 30.5373743375 30.6204309464 82.0029626687
7 937 (6, 936) 137.06145064 0 12.2737129529 2246.55808401 82.3517832756 54.684015274 32.9346426328 33.0203692913 85.3093706767
7 941 (3, 940) 28.6280217171 0 12.1360360781 2283.92495084 84.7066339652 59.5078186989 34.7403220336 34.8075158596 88.0572092533
7 947 (3, 86) 28.9782939752 0 11.7512350082 204.44687438 12.5767587026 6.86724829674 4.13862403234 5.1256553332 59.331589063
7 953 (1, 238) 0.968801736832 0 0 291.586369276 28.1558753649 20.1594850222 12.9319460392 13.7674823602 42.10699145
7 961 (16, 465) 1145.4336791 0 0 1167.26560712 33.343120575 31.3175430298 19.4369832675 20.2830870946 77.470953385
7 967 (16, 966) 1157.96126509 0 73.2145262559 2531.89197087 94.8854720592 62.9827090104 36.2641233603 36.3221366405 93.6673506896
7 971 (3, 97) 30.4175826708 0 12.4147219658 248.487155914 14.5539266268 7.91556461652 4.57537500064 5.64162500699 63.954577446
7 977 (8, 488) 270.232580026 0 14.1323856513 1300.17165804 52.2110962868 39.0334719022 22.8835202853 23.81316034 84.0744656722
7 983 (20, 491) 2080.18679786 0 14.2963900566 1335.13309407 57.6635330518 44.7195622921 24.5328215758 25.4340926806 86.3127779961
7 991 (9, 990) 402.300099969 0 13.3424450556 2798.57651615 104.568309387 77.1808927059 42.2815508048 42.3975419203 104.312425693
7 997 (4, 996) 61.7304069996 0 14.6831840674 2864.45653892 100.136180321 68.845436732 39.54423968 39.651258707 103.010912657
7 1009 (2, 252) 13.448987325 6.52887471517 15.1789910793 732.865898132 33.8397690455 24.3509589831 14.8541246255 16.1968823274 82.2463480632
7 1013 (2, 1012) 13.2473367055 6.6998825868 14.4841457208 1534.87869906 100.282618999 72.9610249996 41.353673617 41.4816830953 81.3692299525
7 1019 (2, 1018) 13.4872516791 6.16375875473 14.5249489943 1570.07650495 107.868101676 79.2185047468 44.0323386987 44.1332846483 94.0867859523
7 1021 (5, 340) 110.583705743 0 14.2747894128 1029.74162221 45.0564269225 34.5948736668 19.3202688694 20.4693334103 89.8905609449
11 521 (32, 260) 1768.49994493 0 5.1661696434 116.034949223 10.0109096368 8.22805730502 5.4491610527 5.70462838809 18.5469446182
11 523 (5, 29) 28.362764438 0 4.48087326686 12.6450619698 1.68150305748 0.930297374725 0.611567338308 0.926216681798 14.0929359595
11 529 (12, 506) 217.138788939 0 5.23474836349 237.473858356 11.7793070475 13.2415895462 8.65303468704 8.6907239755 21.9891980489
11 541 (6, 108) 46.4855776628 0 4.72864055634 52.7970763842 5.03777599335 3.85647734006 2.56147869428 2.89080230395 17.3665789763
11 547 (2, 39) 4.20412135124 2.89963642756 5.06652696927 19.3729256789 2.25497603416 1.33019725482 0.910808006922 1.25222166379 15.8269424438
11 557 (3, 556) 10.4285422961 0 5.22859223684 308.19224298 21.6393332481 17.7103130023 11.3580646515 11.3869336446 26.6290873686
11 563 (1, 281) 0.43296233813 0 5.2571293513 155.704295556 13.2103036245 11.4147365888 7.08007129033 7.38890798887 23.3086236318
11 569 (3, 568) 10.9595933755 0 5.46017503738 334.317592502 22.740046978 18.5217136542 11.7320096493 11.7754606406 28.0874116421
11 571 (5, 285) 34.7868447304 0 5.91536998749 165.19727691 14.3107818762 12.8514157136 7.83307568232 8.1569117705 24.7131720384
11 577 (4, 96) 21.3537480036 0 5.63802671432 56.0461196899 5.03058799108 3.37754734357 2.41671562195 2.8103890419 19.8653967381
11 587 (7, 586) 81.174466451 0 5.88665699959 375.800460458 25.8116477331 19.8537754218 12.6872743766 12.71362861 30.2083002726
11 593 (1, 592) 0.465880314509 0 6.90735403697 208.071798325 23.7499816418 17.7394327323 12.0196899573 12.043614308 23.3033366203
11 599 (8, 598) 114.65973409 0 5.84066899618 407.995553493 27.0820509593 22.1342689991 13.4168188572 13.4388273557 31.8400229613
11 601 (3, 600) 12.1779700915 0 5.84557970365 411.094221592 26.375292937 21.1499069532 13.3181090355 13.3404165109 31.9842935403
11 607 (3, 303) 12.4249645869 0 5.82045737902 209.207760652 16.5212976138 14.1962433656 8.69822263718 9.01464597384 28.2108503977
11 613 (10, 612) 202.680344661 0 7.05731066068 443.154451013 27.6602210999 21.0685312748 13.7669276396 13.7848857244 33.302935044
11 617 (1, 308) 0.524489005407 0 7.48526128133 221.710023959 15.7803322474 12.9603927135 8.30813368162 8.63429061572 28.7424780528
11 619 (4, 618) 24.8692549864 0 6.45836806297 459.786450505 29.6995796363 22.8394223054 14.4005715847 14.405642271 34.4812099934
11 625 (1, 125) 0.608921925227 0 7.14844799042 90.0776295662 4.54978529612 3.95512525241 2.34889062246 2.82820367813 23.5385590394
11 631 (1, 90) 0.55171863238 0 6.65569043159 67.8839452267 6.38107999166 4.38647095362 2.76693336169 3.25539374352 24.8861877124
11 641 (1, 160) 0.5550040404 0 81.4940576553 63.0968906879 9.39953668912 6.2380379041 4.62773497899 4.994241635 22.1117471059
11 643 (4, 642) 27.5358792941 0 6.66723974546 527.641276956 31.7099379698 21.4816432794 14.6114830176 14.6420017083 36.8604903221
11 647 (1, 646) 0.59875535965 0 7.33373530706 542.99781847 33.0790260633 23.4164136251 15.4032097658 15.4256736437 37.753150781
11 653 (2, 326) 6.03894424438 2.98362565041 7.17215967178 144.705426216 18.0008763472 14.201788346 9.44539388021 9.69897754987 25.5786530972
11 659 (1, 329) 0.580213387807 0 0 146.110949437 18.8619996707 14.3461316427 9.52416364352 9.78793708483 24.601294597
11 661 (3, 33) 15.0143183867 0 7.83927234014 29.2794092496 2.63281528155 1.55531462034 0.995644330978 1.52767467499 24.9160733223
