# ./benchmark.sh 03 2**10 2**11 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/03.dat', )"
1033 131 (1, 130) 0.0673872629801 0 0.950419664383 1.17984970411 0.667464733124 0.641100327174 0.541033903758 0.541931311289 0.637060642242
1033 137 (2, 17) 0.575241327286 0.413993676503 0.901609977086 0.251699288686 0.114767630895 0.10707894961 0.0888319810232 0.130613565445 0.58923403422
1033 139 (2, 46) 0.576859951019 0.362269639969 1.01071206729 0.69402662913 0.289699633916 0.284475326538 0.232069253922 0.26434636116 0.745966037114
1033 149 (8, 148) 13.4632110596 0 1.06010492643 2.71800001462 0.965009053548 0.988934993744 0.77396607399 0.781708240509 1.34660132726
1033 151 (3, 25) 1.58105675379 0 1.10333339373 0.47017733256 0.1938940684 0.18803636233 0.15030002594 0.198576688766 0.794858296712
1033 157 (5, 156) 5.29267366727 0 1.18620038033 3.30123098691 1.10051266352 1.16400202115 0.877738714218 0.881121238073 1.55110104879
1033 163 (4, 81) 3.58403944969 0 1.48141908646 1.79158401489 0.629900693893 0.616749286652 0.490865707397 0.526574293772 1.26186656952
1033 167 (14, 83) 64.1469416618 0 1.3563609918 1.99132800102 0.689946571986 0.701723098755 0.548479398092 0.582413673401 1.35877219836
1033 169 (4, 12) 3.79601399104 0 1.51574500402 0.292656024297 0.122008005778 0.107714653015 0.0891647338867 0.16193596522 0.955792029699
1033 173 (1, 172) 0.119226296743 0 1.52678664525 3.09938780467 1.38991896311 1.43947132428 1.09735997518 1.09308862686 1.49168141683
1033 179 (2, 89) 0.975273370743 0.970443646113 1.63635532061 1.61934796969 0.81734697024 0.82377632459 0.637671709061 0.676131327947 1.39244135221
1033 181 (3, 180) 2.36165030797 0 1.82018129031 5.40863601367 1.57762090365 1.64663068453 1.22194830577 1.22487767537 2.18756063779
1033 191 (2, 95) 1.10928368568 0.756480932236 1.95819004377 2.27126495043 1.05326239268 1.11934463183 0.832525332769 0.878384669622 1.46924273173
1033 193 (1, 64) 0.162084976832 0 2.1770837307 2.10872530937 0.644879023234 0.575122992198 0.470020373662 0.547622680664 1.79564491908
1033 197 (9, 196) 33.7803420226 0 2.14043839773 7.19687636693 1.87989274661 1.86960840225 1.42470677694 1.42625999451 2.70388301214
1033 199 (4, 198) 5.400289615 0 2.05327026049 7.64091142019 1.98487202326 2.05942161878 1.51324725151 1.51216491063 2.80756966273
1033 211 (10, 105) 50.7821400166 0 2.39084267616 4.5037779808 1.23681004842 1.23128358523 0.924919287364 0.994885047277 2.51078772545
1033 223 (6, 74) 18.0058909257 0 3.14210859934 3.76723631223 1.15043433507 1.16353694598 0.876203934352 0.982640902201 2.81164375941
1033 227 (8, 226) 35.7776136398 0 3.04814068476 12.0123693148 2.84487803777 2.93513870239 2.14133699735 2.14337571462 4.01883665721
1033 229 (3, 228) 3.94728557269 0 3.06379699707 12.3842132886 2.89987572034 2.97817269961 2.16414960225 2.17341160774 4.10425130526
1033 233 (2, 116) 1.69887169202 1.30889264743 3.06314730644 4.19258562724 1.72676499685 1.66343434652 1.30446807543 1.37949204445 2.46148435275
