# ./benchmagma.sh m07 2**50 2**50+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# Magma V2.22-6
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_magma(pbound=[2**50,2**50+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/m07.dat')"
1125899906842679 5 (2, 2) 1.17194859187
1125899906842679 7 (4, 6) 0.692930936813
1125899906842679 9 (1, 6) 0.036092599233
1125899906842679 11 (1, 1) 0.0505460898081
1125899906842679 13 (1, 12) 0.0486269791921
1125899906842679 17 (3, 8) 0.879042387009
1125899906842679 19 (5, 9) 3.44454026222
1125899906842679 23 (1, 11) 0.150435686111
1125899906842679 25 (1, 10) 0.219877560933
1125899906842679 27 (2, 18) 0.206118027369
1125899906842679 29 (4, 28) 5.19725775719
1125899906842679 31 (5, 3) 9.91740997632
1125899906842679 37 (4, 6) 8.92421364784
1125899906842679 41 (1, 40) 0.565730253855
1125899906842679 43 (2, 21) 2.52411770821
1125899906842679 47 (6, 23) 38.6831093629
1125899906842679 49 (4, 42) 24.8072197437
1125899906842679 53 (2, 13) 3.67221371333
1125899906842679 59 (2, 2) 4.76522469521
1125899906842679 61 (6, 20) 98.6078682741
1125899906842679 67 (4, 33) 32.1318074067
1125899906842679 71 (4, 70) 36.598971049
1125899906842679 73 (1, 72) 1.06560603778
1125899906842679 79 (4, 39) 59.0009997686
1125899906842679 81 (1, 54) 1.92278369268
1125899906842679 83 (2, 41) 13.6247340838
1125899906842679 89 (1, 88) 2.4612780412
1125899906842679 97 (2, 96) 19.1459526221
1125899906842679 101 (6, 25) 305.211147308
1125899906842679 103 (3, 51) 71.6993744373
1125899906842679 107 (1, 106) 4.14311202367
1125899906842679 109 (5, 27) 274.6307923
1125899906842679 113 (1, 56) 4.58911498388
1125899906842679 121 (2, 11) 36.3568846385
1125899906842679 125 (2, 50) 39.1448849837
1125899906842679 127 (1, 126) 5.9998336633
1125899906842679 131 (1, 65) 4.18069926898
1125899906842679 137 (3, 136) 93.8252366384
1125899906842679 139 (4, 46) 175.028391679
1125899906842679 149 (4, 148) 222.401794672
1125899906842679 151 (3, 10) 106.366771698
1125899906842679 157 (10, 13) 1728.5198729
1125899906842679 163 (1, 81) 6.58579834302
1125899906842679 167 (7, 166) 904.514073133
1125899906842679 169 (1, 156) 7.47329131762
1125899906842679 173 (2, 86) 61.2492189407
1125899906842679 179 (1, 89) 9.7813993295
1125899906842679 181 (3, 180) 163.530806621
1125899906842679 191 (1, 95) 9.49249736468
1125899906842679 193 (2, 192) 90.4860106309
1125899906842679 197 (18, 196) 9333.78884721
1125899906842679 199 (1, 198) 10.5805373192
1125899906842679 211 (10, 210) 3407.01415992
1125899906842679 223 (12, 74) 5445.11223698
1125899906842679 227 (12, 113) 5755.28677702
1125899906842679 229 (6, 57) 1452.33124804
1125899906842679 233 (1, 116) 15.2819116116
1125899906842679 239 (1, 17) 16.1329396566
1125899906842679 241 (2, 120) 115.342173974
1125899906842679 243 (2, 162) 117.943242311
1125899906842679 251 (1, 250) 18.2319956621
1125899906842723 5 (4, 4) 0.0587313175201
1125899906842723 7 (1, 6) 0.0232025782267
1125899906842723 9 (2, 3) 0.0891706148783
1125899906842723 11 (1, 1) 0.0518740812937
1125899906842723 13 (4, 2) 0.957027037938
1125899906842723 17 (6, 1) 3.91827615102
1125899906842723 19 (10, 18) 16.3999399344
1125899906842723 23 (1, 11) 0.144196112951
1125899906842723 25 (4, 20) 5.93656841914
1125899906842723 27 (1, 9) 6.32497135798
1125899906842723 29 (2, 4) 1.58143806458
1125899906842723 31 (5, 15) 14.0360326767
1125899906842723 37 (2, 36) 2.24936167399
1125899906842723 41 (2, 5) 3.14202102025
1125899906842723 43 (1, 7) 0.884084701538
1125899906842723 47 (3, 23) 10.373389562
1125899906842723 49 (4, 42) 41.0519018968
1125899906842723 53 (2, 52) 5.01818943024
1125899906842723 59 (6, 58) 80.2994340261
1125899906842723 61 (1, 10) 2.69142262141
1125899906842723 67 (4, 66) 41.3115622997
1125899906842723 71 (4, 70) 53.2549206416
1125899906842723 73 (2, 72) 9.40476504962
1125899906842723 79 (4, 26) 66.7521356742
1125899906842723 81 (1, 27) 1.93194103241
1125899906842723 83 (2, 82) 14.1101259391
1125899906842723 89 (1, 88) 2.51385426521
1125899906842723 97 (2, 12) 20.6019610564
1125899906842723 101 (1, 100) 2.89290467898
1125899906842723 103 (6, 102) 305.608486056
1125899906842723 107 (6, 106) 312.950654626
1125899906842723 109 (2, 108) 25.1794592539
1125899906842723 113 (1, 8) 3.99527470271
1125899906842723 121 (1, 11) 4.85391497612
1125899906842723 125 (4, 100) 84.1020073891
1125899906842723 127 (4, 126) 171.182604074
1125899906842723 131 (2, 65) 33.5521363417
1125899906842723 137 (3, 34) 104.832914035
1125899906842723 139 (1, 23) 6.15814932187
1125899906842723 149 (8, 74) 1195.65002608
1125899906842723 151 (3, 50) 147.977594614
1125899906842723 157 (10, 156) 2062.81117511
1125899906842723 163 (2, 81) 63.44277819
1125899906842723 167 (14, 166) 4376.00766087
1125899906842723 169 (2, 26) 70.018528382
