# ./benchmark.sh 18 2**10 2**11 2**10 2**10+2**5 2 1
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[2**10,2**10+2**5], prime=2, loops=1, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/18.dat', )"
1229 1051 (6, 1050) 1227.76412582 0 105.921044111 3665.00439286 190.281995058 136.113619089 93.1900370121 93.2394180298 240.634730816
1231 1031 (2, 515) 49.6150379181 42.7316029072 136.184114218 893.995280981 110.593868017 72.8519420624 51.1244521141 54.0834469795 159.647185802
1231 1033 (2, 344) 49.9582641125 42.8482398987 114.189465046 1128.35190105 72.7539379597 44.6190609932 33.36084795 39.6409060955 178.518283844
1231 1039 (2, 1038) 50.3446829319 38.7808010578 110.773773909 3507.98501611 189.46623683 131.447239876 91.7688059807 91.9826071262 233.481054068
1231 1049 (2, 1048) 52.8018028736 40.2965869904 123.743034124 1985.56849504 183.907398939 121.068083048 87.0743079185 88.0776939392 145.236351013
1231 1051 (12, 3) 5105.88506818 0 117.811997175 15.4087719917 3.72754120827 1.01888012886 0.890596866608 10.0802071095 157.581333876
1237 1031 (1, 1030) 8.91688799858 0 124.252478123 1858.86833096 182.529031038 117.318758965 85.4148199558 85.6203930378 159.706644058
1237 1033 (4, 86) 533.053421021 0 120.220382214 284.460191965 23.8155040741 11.4099440575 8.11739397049 15.9645221233 155.79598403
1237 1039 (1, 1038) 8.98585700989 0 125.535649061 3558.92437696 189.229922056 129.400421858 88.6460659504 88.8213429451 231.942286968
1237 1049 (2, 1048) 51.5570869446 57.8497300148 109.116973877 1984.67007208 177.913612127 117.679083109 84.5974140167 84.1904149055 176.728837967
1237 1051 (2, 350) 51.9797890186 40.3830389977 105.773326159 1210.44088507 79.7504959106 52.3724708557 35.9152829647 41.8731679916 193.937891006
1249 1031 (2, 1030) 49.6940560341 42.9000918865 114.379088163 1858.08403611 179.541934013 112.573265076 80.4921059608 80.382404089 166.263087034
1249 1033 (4, 172) 534.021764994 0 115.933755159 566.802680969 41.403124094 23.071928978 16.5093450546 23.3341958523 163.802561998
1249 1039 (4, 1038) 538.896528959 0 103.567634106 3555.69417691 190.552216053 132.50761199 89.481071949 89.8952748775 233.684527159
1249 1049 (1, 131) 9.2629339695 0 108.574730873 232.900642157 34.939355135 18.6115660667 13.0178389549 18.9105789661 100.554142952
1249 1051 (4, 50) 550.447824001 0 106.757608175 175.5000422 18.5713331699 7.89370703697 5.15996193886 12.8932638168 162.419188023
1259 1031 (2, 1030) 49.9312610626 38.4358530045 101.422647953 1859.89035702 184.928496122 117.634094 85.4627940655 85.1981770992 164.895878077
1259 1033 (4, 258) 535.080386877 0 111.50125885 850.343112946 58.7242059708 34.9457068443 25.9403879642 33.1970829964 172.74734211
1259 1039 (4, 346) 540.093753099 0 109.034170866 1159.11035109 82.7770180702 52.0627110004 36.0574278831 42.5287439823 185.840573072
1259 1049 (1, 524) 9.3607378006 0 121.600569963 981.961786032 108.941884041 76.7994141579 54.0975010395 57.2375018597 172.456135988
1259 1051 (6, 42) 1234.82019281 0 106.424246788 148.276665926 17.0130209923 6.84317088127 4.67814493179 13.6246259212 161.854102135
1277 1031 (2, 1030) 50.0734770298 47.4317650795 132.607515097 1861.0876019 185.378330946 117.980973959 85.378729105 85.4421010017 175.159349918
1277 1033 (4, 516) 537.117790937 0 110.082700014 1708.16645098 103.995352983 70.1616358757 51.1359829903 56.1526789665 194.801044941
1277 1039 (4, 519) 541.902712822 0 102.878881931 1746.75963807 117.859747887 81.2795469761 55.5072920322 60.7178111076 203.518439054
1277 1049 (1, 1048) 9.20857000351 0 114.958807945 1988.20991707 180.271711111 120.304750919 87.4717290401 87.4612519741 192.265336037
1277 1051 (12, 175) 5140.73854208 0 108.610969067 605.312246084 47.2189939022 27.8563609123 19.1854081154 27.7477200031 175.684597969
1279 1031 (2, 1030) 49.9559900761 34.097233057 101.544736147 1861.00113082 187.128015995 119.179048061 87.853292942 89.2464749813 178.913595915
1279 1033 (1, 129) 9.12376403809 0 127.866931915 425.984487057 32.9130790234 16.9941198826 12.6262531281 21.6760060787 159.908583164
1279 1039 (2, 1038) 51.0506510735 61.9152281284 111.560636997 3525.17668819 196.655745029 134.064231873 94.8325419426 95.0393469334 236.036374807
1279 1049 (2, 1048) 52.1019189358 40.110970974 118.764101982 1990.40390205 184.676573992 123.017637014 89.9188158512 89.975924015 178.971274853
1279 1051 (2, 525) 52.7517650127 40.5050477982 105.883641958 1822.93754196 117.525488138 84.1695160866 58.199504137 63.8902828693 211.42162919
1283 1031 (1, 1030) 8.93656587601 0 106.919481993 1859.83167696 179.669558048 113.264687061 80.4501638412 80.3418409824 168.055926085
1283 1033 (4, 1032) 536.400865793 0 120.729613066 3446.72899103 167.69011116 107.404018164 79.7987830639 79.9969007969 219.58874011
1283 1039 (4, 1038) 541.237775087 0 108.144114971 3524.15949011 189.520241022 127.298244953 85.1012480259 85.2798070908 229.618595123
1283 1049 (2, 524) 51.8861060143 39.7137920856 104.955437899 958.717679024 105.483210087 74.944311142 50.6723930836 53.5760149956 139.083269119
1283 1051 (3, 1050) 272.014953852 0 107.538558006 3700.85235214 193.030520916 135.807177067 89.821491003 87.6381800175 244.587014914
1289 1031 (2, 515) 51.1260631084 43.9123370647 101.905057192 941.046188116 107.773780107 69.952242136 47.9746160507 50.6131370068 158.503712177
1289 1033 (1, 129) 8.96699881554 0 101.860280037 425.516087055 31.8276641369 16.2783739567 11.4403510094 17.9737770557 158.923923969
1289 1039 (1, 519) 9.0297961235 0 107.871058941 1745.32722712 112.70601511 77.5243930817 50.7648320198 54.7038969994 199.326725006
