# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.4, Release Date: 2016-10-18
# 8afd80bc6921e4223fb761fec93f3f7e4d61f8a6
# import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[3,2**8], prime=2, loops=10, verbose=True, write=True, fname=os.getcwd()+'/03.dat')
1033 233 (2, 116) 1.742 1.1424 4.2024 4.2324 1.7232 1.6376 1.3084 2.5088
1033 239 (1, 238) 0.2756 0 8.6204 9.6712 3.3768 3.468 2.5748 4.192
1033 241 (6, 240) 21.682 0 3.8492 14.9808 3.2544 3.1064 2.3988 4.6696
1033 243 (2, 81) 1.912 1.3508 4.2204 2.836 0.8072 0.8632 0.6432 2.1108
1033 251 (1, 250) 0.29 0 4.3152 11.3224 3.8404 3.9108 2.8956 4.7828
1039 3 (2, 1) 0.0188 0.00839999999989 0.0124 0.0 0.0 0.0 0 0
1039 5 (1, 2) 0.00159999999996 0 0.00600000000013 0.000799999999981 0.0003999999999 0.0 0.0 0.0003999999999
1039 7 (1, 6) 0.00200000000004 0 0.00599999999995 0.000799999999981 0.00120000000006 0.00119999999988 0.00120000000006 0.000799999999981
1039 9 (2, 3) 0.0383999999998 0.0116 0.0176000000001 0.00119999999988 0.000800000000163 0.00119999999988 0.000799999999981 0.00120000000006
1039 11 (1, 5) 0.00200000000004 0 0.0236000000001 0.00119999999988 0.00160000000014 0.00159999999996 0.00159999999996 0.00119999999988
1039 13 (4, 2) 0.0592000000001 0 0.0263999999999 0.00159999999996 0.000799999999981 0.00120000000006 0.000799999999981 0.00160000000014
1039 17 (1, 8) 0.00320000000011 0 0.0199999999999 0.00200000000004 0.00360000000001 0.00360000000001 0.00319999999992 0.00439999999999
1039 19 (2, 18) 0.0464 0.0227999999999 0.0276 0.00399999999991 0.00720000000001 0.00799999999999 0.00759999999991 0.00840000000007
1039 23 (2, 11) 0.0472 0.0272000000001 0.0352000000001 0.00399999999991 0.00679999999993 0.00720000000001 0.00680000000011 0.00839999999989
1039 25 (4, 10) 0.1084 0 0.0588 0.00439999999999 0.00560000000005 0.00560000000005 0.00599999999995 0.00879999999997
1039 27 (1, 9) 0.00559999999987 0 0.0404 0.00439999999999 0.00560000000005 0.00599999999995 0.00560000000005 0.00919999999987
1039 29 (1, 7) 0.00479999999989 0 0.0468000000001 0.00439999999999 0.00560000000005 0.00559999999987 0.00480000000007 0.00799999999999
1039 31 (5, 5) 0.208 0 0.0504000000001 0.00439999999981 0.00520000000015 0.00560000000005 0.00439999999999 0.0112000000001
1039 37 (1, 18) 0.00680000000011 0 0.0688 0.0140000000001 0.0171999999999 0.018 0.016 0.0268
1039 41 (2, 8) 0.0852000000001 0.0448 0.0796 0.00799999999999 0.00879999999997 0.00959999999995 0.00879999999997 0.018
1039 43 (5, 6) 0.374 0 0.1184 0.00800000000017 0.00799999999999 0.00839999999989 0.00799999999999 0.0252
1039 47 (6, 46) 0.592 0 0.1052 0.0876 0.0668000000001 0.0644 0.0564 0.0820000000002
1039 49 (1, 42) 0.00919999999987 0 0.1108 0.0616 0.0440000000001 0.0487999999999 0.042 0.0628000000001
1039 53 (1, 52) 0.0108 0 0.1376 0.0788 0.066 0.0671999999999 0.0584000000003 0.0727999999999
1039 59 (12, 29) 4.358 0 0.2072 0.0591999999999 0.05 0.052 0.0440000000001 0.082
1039 61 (6, 60) 1.2156 0 0.2144 0.156 0.0916000000001 0.0964 0.0800000000001 0.1228
1039 67 (2, 66) 0.1688 0.154 0.2092 0.1984 0.1208 0.1196 0.104 0.1556
1039 71 (8, 7) 2.7236 0 0.2264 0.0280000000001 0.0328 0.0331999999999 0.0299999999999 0.1696
