# ./benchmark.sh 27 2**10 2**10+2**8 2**10 2**10+2**5 2 3 3600
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.rc0, Release Date: 2016-12-18
# ffisom revision cbe82210cdc5a3a249fe7d33424f82af31f91883
# Magma V2.22-7
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark(pbound=[2**10, 2**10+2**8], nbound=[2**10, 2**10+2**5], prime=2, loops=3, tloop=3600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/27.dat', )"
1031 1033 (2, 129) 110.519644737 50.0014503002 38.0284121037 117.983916918 425.632194281 2042.95615729 32.5995333989 16.4457205931 16.4429389636 11.5380722682 18.2316819827 160.405435324
1031 1039 (1, 346) 22.6786909898 9.11008866628 0 113.982992252 1158.99534273 0 83.1400572459 51.0874423981 51.0407906373 34.2608582973 39.5095296701 185.794331312
1031 1049 (1, 524) 21.1035979589 8.93821366628 0 111.430546284 981.444929918 0 108.340500355 76.7553031445 76.844650348 52.8242943287 55.8353993098 143.143588225
1031 1051 (1, 210) 21.6268039544 9.16883055369 0 111.617999077 729.432004293 0 54.1818666458 33.0058846474 33.0419496695 21.5793129603 28.0426999728 179.387917995
1033 1031 (1, 515) 20.7091733615 8.86268965403 0 109.213037332 944.569760402 0 109.00597628 71.9397420088 72.003347079 48.8956540426 51.6642452876 122.154512644
1033 1039 (2, 519) 111.664709409 50.7567609946 59.4016883373 112.374840657 1762.25768503 0 118.060511351 79.6725266774 79.3522740205 51.9315490723 55.4129877885 204.119604588
1033 1049 (2, 262) 113.887464046 52.1010355949 46.581125021 109.807732344 482.125211716 0 59.9688427448 37.4236739477 37.3683586915 25.8074732622 30.5052947998 102.842321952
1033 1051 (3, 525) 291.606291453 134.664280335 0 114.937568108 1852.53537671 0 114.10160931 82.3506800334 82.3628017108 54.0229877631 57.9109710058 211.171191613
1039 1031 (2, 515) 109.716221333 50.1762359142 42.5641090075 107.608202378 934.69349726 0 112.237869898 73.2150320212 73.4407013257 51.0373442968 53.7445367177 115.54297924
1039 1033 (2, 172) 111.105139891 50.9724319776 41.7576936881 111.024521351 577.114904086 0 42.2145563761 23.6027153333 23.6072703203 16.8601412773 23.8193457127 166.827057918
1039 1049 (1, 524) 21.5116066933 9.42704900106 0 120.796797991 984.085751931 0 112.273108164 78.3643245697 78.2392673492 53.8737303416 56.8848496278 162.553309759
1039 1051 (3, 525) 291.52359422 136.26258866 0 118.450565974 1858.95516801 0 115.495798906 83.0214669704 82.9661578337 54.964610974 59.5797170798 212.168567975
1049 1031 (2, 515) 110.091917912 50.5485806465 48.9493145943 103.916675329 913.27362601 0 110.698498329 72.713613987 72.7047026952 49.6594914595 52.5288457076 141.794847965
1049 1033 (4, 129) 510.024324338 541.944155057 0 112.755869627 435.900500615 2106.37595328 33.187068065 16.7515993913 16.7618158658 11.8104995886 18.5226233006 162.980353276
1049 1039 (4, 519) 515.936792215 547.971539974 0 111.640745004 1784.02163132 0 115.182522058 79.3432269096 79.3403302828 51.9825250308 56.1105613708 204.714494546
