# ./benchmark.sh 10 2**9 2**10 2**8 2**9 2 3 3600
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.rc0, Release Date: 2016-12-18
# ffisom revision cbe82210cdc5a3a249fe7d33424f82af31f91883
# Magma V2.22-7
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark(pbound=[2**9, 2**10], nbound=[2**8, 2**9], prime=2, loops=3, tloop=3600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/10.dat', )"
521 257 (1, 256) 0.579296668371 0.328746318817 0 3.65826137861 18.1228106022 174.623404026 3.55016803741 3.09422882398 3.10548607508 2.44536733627 2.44584131241 5.13964859645
521 263 (3, 131) 8.62653899193 5.02501320839 0 3.79249835014 9.95816461245 77.7082213561 2.43400994937 2.28390796979 2.28318031629 1.7381726106 1.85472242037 4.90475877126
521 269 (2, 268) 3.47356541951 2.2347222964 1.33597636223 3.61003963153 22.1296846072 217.482355356 4.23172394435 4.14844703674 4.15192643801 2.97936375936 2.97273755074 6.20862754186
521 271 (3, 135) 9.44951264064 5.42367339134 0 4.17650190989 11.3924195766 87.7749034564 2.59468054771 2.49853364627 2.49977501233 1.84570304553 1.96373669306 5.26615993182
521 277 (4, 92) 19.2421593666 10.5024100939 0 3.89652633667 7.90940459569 53.2323551178 1.76504230499 1.56693466504 1.59767595927 1.18406605721 1.34675256411 4.79141227404
521 281 (1, 280) 0.682684103648 0.356964588165 0 4.06381702423 15.985111316 242.67453138 4.83351961772 4.57393662135 4.58305470149 3.40288829803 3.40475567182 5.58797510465
521 283 (6, 3) 55.5904176235 28.099691391 0 4.16294590632 0.372259378433 1.11969765027 0.132806619008 0.0902659893036 0.0901817480723 0.0734729766846 0.32097029686 4.00076532364
521 289 (12, 272) 267.291466713 146.67501394 0 4.25055821737 25.9660234451 280.776225328 5.92020964622 6.37824201584 6.37859098117 5.26612432798 5.27900966009 9.14853692055
521 293 (2, 146) 4.1609313488 2.65793236097 1.69921175639 5.20951271057 9.01268339157 117.046741247 3.14328765869 2.87980771065 2.87620457013 2.21654566129 2.31999437014 5.06443659465
521 307 (4, 18) 25.083038648 13.3804689248 0 4.91395099958 2.09653743108 8.38101100922 0.546115716298 0.420147975286 0.420524040858 0.316052277883 0.609333753586 5.16925374667
521 311 (6, 155) 68.716647625 34.9603266716 0 5.13923724492 18.5936772823 160.998651425 3.89696534475 3.83622805278 3.84785763423 2.73933370908 2.87699564298 7.54691123962
521 313 (2, 156) 4.99271305402 3.0430431366 1.90868894259 5.72884964943 18.8655979633 166.7682573 3.85678537687 3.66748531659 3.66630633672 2.67910822233 2.85568197568 7.68914373716
521 317 (26, 158) 1613.02455807 1155.01556571 0 5.73636770248 19.9543197155 175.810776949 4.01118501027 3.93837237358 3.94053506851 2.7978943189 2.97881571452 7.93640438716
521 331 (1, 330) 1.06381098429 0.519914627075 0 6.14915362994 47.2354243596 556.667073329 7.59365200996 7.16205867132 7.16528455416 5.21807964643 5.22318991025 10.7041975657
521 337 (5, 48) 52.80696702 27.7906018893 0 6.35947863261 6.96353967985 32.019838651 1.39693895976 1.06136107445 1.05751800537 0.801459312439 1.12630661329 6.8715561231
521 343 (4, 42) 32.1976369222 16.9968237082 0 7.03762070338 6.36607138316 28.65888834 1.15772867203 1.04808831215 1.04616228739 0.753988345464 1.10479299227 7.15421390533
521 347 (3, 346) 16.7594189644 9.32792075475 0 6.78699533145 56.5752956867 671.650693337 8.60561203957 8.27832436562 8.2705903848 5.81738011042 5.82373142242 12.1443346341
521 349 (10, 348) 271.9285357 149.362046242 0 6.82851894697 57.8819917043 698.853677034 8.7280096213 8.37844777107 8.37541063627 5.89136004448 5.89542126656 12.3062489827
