# ./benchmark.sh 26 2**9 2**10 2**10 2**10+2**5 2 3 3600
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.rc0, Release Date: 2016-12-18
# ffisom revision cbe82210cdc5a3a249fe7d33424f82af31f91883
# Magma V2.22-7
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark(pbound=[2**9, 2**10], nbound=[2**10, 2**10+2**5], prime=2, loops=3, tloop=3600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/26.dat', )"
521 1031 (1, 515) 16.9641003609 6.42768470446 0 75.6087633769 901.888027668 0 104.148366054 66.5981642405 66.8157242934 45.0166776975 47.2290940285 118.027683338
521 1033 (4, 43) 440.297738949 223.315295299 0 90.415640831 142.866549412 340.964483817 14.1973188718 5.44175155958 5.44194332759 3.6184173425 9.03828771909 140.912966967
521 1039 (2, 346) 93.4301260312 45.0198827585 39.5098500252 92.126305898 1159.82712007 0 79.5132020315 47.7200660706 47.7382986546 31.4257380168 35.6025516192 172.059101343
521 1049 (2, 1048) 95.0160473188 46.1026732127 38.2042087714 94.2990313371 1978.59296672 0 170.022401253 109.645389875 109.587740739 75.6377804279 75.6263713837 149.191940387
521 1051 (12, 525) 0 2707.76456038 0 90.0736320813 1833.68874733 0 109.303191344 77.69313097 77.4129020373 50.2697094282 53.9336269697 197.116332293
523 1031 (1, 515) 16.9856580098 6.63128225009 0 84.8495585918 900.014786323 0 104.797587633 66.7792003155 66.7490729491 45.1945948601 47.5043496291 132.567611933
523 1033 (1, 344) 18.2434936364 7.50251428286 0 90.8352540334 1144.18802603 0 70.6808959643 41.9311123689 41.9683116277 30.1416166623 34.6133000056 167.262132009
523 1039 (2, 519) 93.6747846603 45.6479390462 36.1160432498 88.9947733879 1764.50609072 0 110.29032437 74.6436076959 74.6069113413 48.6315084298 52.2247983615 189.111805995
523 1049 (2, 1048) 95.2503636678 46.7000319958 48.8974262873 91.469708999 2002.55135171 0 172.256976763 111.698218346 111.612972418 77.2573769887 76.8070873419 157.218881528
523 1051 (12, 525) 0 2741.93714412 0 95.7070879936 1850.87900265 0 110.114559015 78.3727139632 78.2193942865 50.7253616651 54.5119453271 197.965894302
541 1031 (1, 206) 17.4491636753 6.68970942497 0 80.9528936545 359.088919719 0 51.8475182851 27.3974397182 27.4209563732 18.7637072404 22.9912279447 101.639692307
541 1033 (4, 129) 447.578226328 229.313124657 0 85.3800466855 431.907628695 1998.32519341 31.9353933334 15.7204867999 15.7380619844 11.0679956277 17.2433966796 150.510764043
541 1039 (1, 173) 18.5151108901 7.47867806753 0 90.2888344129 588.703005075 3027.3603936 47.7487133344 25.279553016 25.2616055806 16.6395191352 22.7449073792 159.963494698
541 1049 (2, 1048) 93.7394402822 46.9468250275 32.2220590115 83.6283186277 2010.32534329 0 171.24543492 109.206753016 109.138327996 76.0781604449 76.2648682594 179.279747645
541 1051 (2, 525) 97.0171626409 47.7307423751 35.6983646552 94.7731544177 1857.79254301 0 111.003124873 78.6015195847 78.7289677461 51.6536289851 55.634907643 199.018137058
