# ./benchmark.sh 02 2**9 2**10 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**9,2**10], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/02.dat', )"
523 61 (2, 60) 0.143802642822 0.0822646617889 0.157600402832 0.133569002151 0.0862570603689 0.0929459730784 0.0736650625865 0.0731489658356 0.109060923258
523 67 (4, 33) 0.496242682139 0 0.17195502917 0.0841716130575 0.0605326493581 0.061510403951 0.0517969926198 0.056024312973 0.109756787618
523 71 (8, 14) 2.32552353541 0 0.229419072469 0.0436369578044 0.0312340259552 0.0325380166372 0.0264367262522 0.034662326177 0.095264673233
523 73 (4, 36) 0.57936668396 0 0.2048163414 0.110862255096 0.0764430363973 0.076664686203 0.0648860136668 0.0699818929036 0.136480967204
523 79 (4, 39) 0.67468269666 0 0.231587092082 0.15101035436 0.097488562266 0.10533396403 0.0836050510406 0.0896236101786 0.174485127131
523 81 (1, 9) 0.0207466284434 0 0.265739758809 0.0227169195811 0.0334912935893 0.0343516667684 0.0314544041951 0.0416242281596 0.0816963513692
523 83 (1, 41) 0.0222623348236 0 0.287565628688 0.120697657267 0.103395938873 0.105665286382 0.0875150362651 0.0928019682566 0.151793718338
523 89 (2, 11) 0.243376334508 0.163464307785 0.319003025691 0.0429917176565 0.0370473861694 0.0365750789642 0.0311192671458 0.0440386136373 0.112780968348
523 97 (4, 96) 1.02298132579 0 0.338030338287 0.618163903554 0.25932431221 0.253171046575 0.209462960561 0.208785295486 0.35711034139
523 101 (3, 100) 0.62459007899 0 0.385380983353 0.730309327443 0.305861314138 0.310490687688 0.247952063878 0.247376680374 0.40475042661
523 103 (6, 17) 2.85689028104 0 0.408160924911 0.121077775955 0.069934686025 0.0699823697408 0.0570129553477 0.0761264165243 0.24410200119
523 107 (1, 106) 0.038413365682 0 0.481127341588 0.911858081818 0.364268859227 0.386503616969 0.294935305913 0.294674237569 0.479136705399
523 109 (5, 54) 2.18358739217 0 0.480404059092 0.431885401408 0.214722951253 0.223186731339 0.175546328227 0.188571294149 0.38657172521
523 113 (1, 16) 0.0394139289856 0 0.479976336161 0.0899012883504 0.0731990337372 0.0687950452169 0.0579260190328 0.0785043239594 0.185965617498
523 121 (3, 110) 0.908643643061 0 0.603457291921 1.18794870377 0.588072061539 0.662809054057 0.553585211436 0.55589556694 0.819874048233
523 125 (1, 100) 0.0502948760986 0 0.648697296778 0.819109598796 0.789338906606 0.854342301687 0.759478648504 0.762753248215 0.86944770813
523 127 (1, 63) 0.0515324274699 0 0.694861888885 0.817898988724 0.349835952123 0.373199383418 0.284741640091 0.303314685822 0.622670412064
523 131 (2, 2) 0.483506043752 0.331623633703 0.722701072693 0.0205176671346 0.0179742972056 0.01926501592 0.0176352659861 0.0522180398305 0.206869284312
523 137 (1, 68) 0.0625520547231 0 0.771329402924 0.973033984502 0.384224971135 0.37438193957 0.306247631709 0.329253594081 0.757886250814
523 139 (4, 23) 2.24427207311 0 0.766687313716 0.331129233042 0.149995644887 0.143139998118 0.114763657252 0.154356956482 0.604744990667
523 149 (8, 74) 12.0544856389 0 0.915337324142 1.32108529409 0.489679654439 0.48619667689 0.387998024623 0.416677554448 0.957548300425
523 151 (2, 50) 0.646514415741 0.443709294001 0.953839699427 0.874469677607 0.346518596013 0.344420353572 0.270152409871 0.308748642604 0.873768250148
523 157 (5, 39) 4.81249133746 0 1.04732171694 0.750977039337 0.300848325094 0.291177272797 0.232296625773 0.279409329096 0.914089997609
523 163 (2, 81) 0.743165016174 0.461065689723 1.07418060303 1.78708449999 0.60190264384 0.588930765788 0.465006669362 0.499545415243 1.18344807625
523 167 (14, 83) 57.2072316806 0 1.19532672564 1.98537667592 0.65867694219 0.665120999018 0.511205355326 0.549101750056 1.28049596151
523 169 (4, 39) 3.43308798472 0 1.16099071503 0.863790035248 0.260160287221 0.275138616562 0.215897639592 0.273732105891 1.02274743716
523 173 (1, 86) 0.102766990662 0 1.24490809441 1.40985171 0.714762290319 0.711893637975 0.555039087931 0.5843009154 1.10470867157
523 179 (1, 178) 0.112165689468 0 1.55466024081 3.43720666567 1.42808270454 1.43435025215 1.09212231636 1.09049932162 1.55896830559
523 181 (6, 45) 9.7623120149 0 1.51369261742 1.29536533356 0.411892731984 0.388375600179 0.304932594299 0.3700243632 1.2729473114
523 191 (2, 190) 1.00925668081 0.669922669729 1.51973573367 4.62786436081 1.76964894931 1.9514263471 1.36425964038 1.36055000623 2.07907493909
523 193 (1, 96) 0.132085959117 0 1.62802322706 3.18019898733 0.912736972173 0.836815992991 0.679357290268 0.738688071569 1.86814204852
523 197 (9, 28) 30.3444139957 0 1.86504467328 0.957865635554 0.306987682978 0.269413312276 0.216974337896 0.308963616689 1.47333168983
523 199 (4, 11) 4.92790095011 0 1.94454701742 0.412618637085 0.151194016139 0.129254659017 0.102590640386 0.203554312388 1.38404734929
523 211 (10, 21) 45.0464803378 0 2.06810172399 0.879639863968 0.284822463989 0.256801128387 0.199170907338 0.313490629196 1.72150635719
523 223 (12, 222) 78.9019679228 0 2.30135862033 11.6155200005 2.63683732351 2.95397432645 1.98206528028 1.98515558243 3.63419437408
523 227 (24, 113) 406.956485987 0 2.66502674421 5.8442940712 1.43615905444 1.39447601636 1.03839937846 1.11819092433 2.88573741913
523 229 (2, 228) 1.53647303581 0.916915973028 2.56131068865 12.2888456186 2.72630659739 2.78785037994 2.0239350001 2.01949834824 3.78979961077
523 233 (2, 232) 1.52508997917 1.30473272006 2.65196967125 8.29529102643 2.84088460604 2.76483265559 2.08398969968 2.09242765109 3.0898352464
523 239 (1, 119) 0.225920279821 0 2.7767012914 4.6009683609 1.87295103073 1.90495959918 1.42740567525 1.48965462049 2.80553062757
523 241 (3, 40) 4.08393104871 0 2.98771270116 2.39454468091 0.607911666234 0.534171024958 0.411395788193 0.557708660762 2.65371727943
523 243 (1, 27) 0.226360400518 0 2.86585195859 0.987356026967 0.301936070124 0.308782021205 0.220968325933 0.350770394007 1.87173922857
523 251 (2, 125) 1.8024430275 1.4166636467 3.23496373494 5.26773071289 2.11932174365 2.1275613308 1.59794131915 1.67002598445 3.07618840535
541 5 (2, 1) 0.0281895796458 0.00939265886943 0.0123346646627 0.000711043675741 8.73406728109e-05 6.93003336589e-05 6.69956207275e-05 0 0
541 7 (4, 3) 0.0416733423869 0 0.0182186762492 0.00112764040629 0.000532070795695 0.000567436218262 0.000520467758179 0.000497659047445 0.000561237335205
541 9 (1, 1) 0.00238092740377 0 0.0170330206553 0.00059700012207 0.000187714894613 0.000259002049764 0.000232299168905 0 0
541 11 (1, 10) 0.00255433718363 0 0.0311957995097 0.0015590985616 0.00253732999166 0.00267163912455 0.00238728523254 0.00233435630798 0.00253423055013
541 13 (2, 4) 0.0394666989644 0.0161399841309 0.0267240206401 0.00176175435384 0.00156203905741 0.00158802668254 0.00149329503377 0.00168402989705 0.00197768211365
541 17 (3, 16) 0.0634340445201 0 0.0270203749339 0.00312503178914 0.0053456624349 0.00553035736084 0.00507259368896 0.00498231252035 0.00570289293925
541 19 (2, 9) 0.0577199459076 0.0226156711578 0.0301903883616 0.00297395388285 0.00447241465251 0.00463398297628 0.00425998369853 0.00463207562764 0.0056889851888
541 23 (1, 11) 0.00403602917989 0 0.0457093715668 0.00419195493062 0.00646169980367 0.00674764315287 0.00602531433105 0.00646599133809 0.00711886088053
541 25 (1, 5) 0.00467467308044 0 0.0450155735016 0.00338300069173 0.00332625706991 0.00350332260132 0.00332736968994 0.00431259473165 0.0076166788737
541 27 (34, 1) 7.27186695735 0 0.0512266953786 0.00127188364665 0.000742594401042 0.00140333175659 0.0013796488444 0 0
541 29 (2, 28) 0.089805205663 0.0425767103831 0.0637579758962 0.0111113389333 0.0160636901855 0.0166840553284 0.0143163204193 0.0142546494802 0.0171124140422
541 31 (10, 15) 0.890312989553 0 0.0639446576436 0.00922695795695 0.0114319324493 0.0129656791687 0.0106145540873 0.0112794240316 0.0202527046204
541 37 (4, 12) 0.18437798818 0 0.0633358160655 0.0104126930237 0.0118019580841 0.011841694514 0.0104237397512 0.0120580196381 0.0209680398305
541 41 (2, 20) 0.0904119809469 0.0472904046377 0.0876182715098 0.0151009559631 0.0205070972443 0.0209743976593 0.0188240210215 0.0197976430257 0.0270308653514
