# ./benchmark.sh 19 2**20 2**20+2**8 2**10 2**10+2**5 2 1
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**20,2**20+2**8], nbound=[2**10,2**10+2**5], prime=2, loops=1, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/19.dat', )"
1048609 1039 (4, 346) 1130.92011189 0 415.4984622 1269.19236422 119.400234222 81.6306648254 58.9555540085 73.3929641247 315.054443121
1048609 1049 (1, 262) 31.7870950699 0 439.095954895 579.637673855 92.4172570705 59.8848772049 45.2084128857 59.9205210209 235.432574987
1048609 1051 (6, 1050) 2626.76769495 0 391.814455986 3997.09342909 285.485494852 220.316724062 162.799359083 162.576884985 410.656783104
1048613 1031 (1, 515) 30.5272738934 0 346.381407976 1195.69266891 166.626214027 119.585573912 88.9793410301 98.1426150799 223.906365156
1048613 1033 (2, 344) 213.372638941 144.986027002 338.85408783 1246.15297604 110.97802186 71.4891171455 56.4109270573 71.2156419754 303.118710041
1048613 1039 (4, 173) 1130.78032994 0 398.198118925 641.591568947 71.1181950569 42.4382250309 30.4839830399 49.2525258064 289.878404856
1048613 1049 (1, 524) 31.7605969906 0 375.104089975 1085.74359393 173.371902943 128.386740208 97.5534069538 107.060985804 236.125994921
1048613 1051 (12, 1050) 11529.7075889 0 442.193176031 3999.55029988 284.494891167 214.796192884 160.131362915 159.856920958 406.501821041
1048627 1031 (1, 103) 30.7160348892 0 364.135542154 203.907997847 45.665184021 23.5309388638 17.4603149891 35.5840139389 155.833845854
1048627 1033 (1, 1032) 30.3764111996 0 343.35001111 3746.30966687 262.256091118 178.58573699 148.728151083 149.09830904 378.21155715
1048627 1039 (1, 173) 31.2044939995 0 352.273490906 641.308876991 71.1987400055 42.836026907 30.7503979206 50.4222459793 290.293524027
1048627 1049 (2, 131) 219.970458031 150.097829103 394.76079917 284.422611952 53.7578799725 29.5745179653 22.2863619328 40.5436689854 211.309205055
1048627 1051 (6, 525) 2633.10328007 0 362.263288975 1992.55511594 180.44962883 138.936037064 102.051110983 114.391274929 362.732074976
1048633 1031 (2, 103) 211.785034895 130.16481185 356.406921864 198.096472025 45.5224030018 23.420331955 17.2879209518 35.3496148586 193.823709965
1048633 1033 (4, 1032) 1120.68894196 0 364.280092001 3746.6952188 261.703289032 178.608915091 148.880191088 148.828704119 379.778809071
1048633 1039 (4, 346) 1132.52475405 0 412.711764097 1270.63910103 122.418687105 82.6443378925 60.7571310997 76.4832530022 317.94708395
1048633 1049 (2, 1048) 219.968673944 165.431932926 367.775759935 2203.41052604 272.334732056 192.819614887 151.54030323 151.472569942 307.432224989
1048633 1051 (6, 150) 2630.28047895 0 376.038404942 576.925589085 62.6139461994 37.1317548752 26.785681963 47.430588007 295.340576887
1048661 1031 (1, 1030) 30.4363570213 0 361.041903019 2063.26588297 276.826318979 192.18374896 151.650187016 151.450139046 230.068033934
1048661 1033 (4, 172) 1123.63716006 0 421.347114086 632.186941862 64.7079651356 37.1920828819 28.7583661079 48.1190431118 279.567497015
1048661 1039 (4, 346) 1133.71799517 0 396.42818594 1271.80214906 122.086719036 82.8328180313 60.7262990475 76.644464016 317.311728001
1048661 1049 (1, 1048) 31.6477999687 0 372.703799963 2208.17657995 282.054805994 202.129174948 159.743030071 160.300863028 277.315314054
1048661 1051 (1, 175) 31.9317629337 0 358.29707408 671.950590849 70.4578158855 43.5199539661 31.3488130569 51.4871599674 299.839899063
1048681 1031 (2, 1030) 211.482560873 205.771434069 386.864982843 2065.98028803 276.185906172 192.153860092 151.964457989 151.854354143 287.305484056
1048681 1033 (2, 129) 213.123991013 130.935122013 342.765866041 482.10986495 49.664798975 26.8692100048 20.8985340595 41.4042818546 275.585973024
1048681 1039 (4, 173) 1132.01679301 0 413.207133055 643.076235056 70.7507529259 42.8350188732 30.8785071373 50.5691058636 290.85263896
1048681 1049 (1, 524) 31.5772588253 0 373.650337934 1109.85326004 171.104296207 127.188034058 97.8549830914 107.374038935 257.586984158
1048681 1051 (12, 14) 11718.3250411 0 359.530064821 73.4098329544 13.5492269993 4.54007196426 3.48538684845 27.2297132015 274.841321945
1048703 1031 (2, 515) 212.552339077 191.339976072 342.087499857 1022.638762 175.916208982 122.297106028 97.911055088 105.488422871 248.37416482
1048703 1033 (4, 1032) 1136.06438804 0 374.369845152 3780.74704409 270.106415033 181.317404032 154.428148985 155.408625841 382.483844042
1048703 1039 (4, 346) 1141.4573741 0 385.175240993 1280.94228697 129.672861099 85.7816131115 64.7931468487 82.9481379986 321.318214893
1048703 1049 (2, 1048) 220.356633902 119.390743017 353.508677959 2216.88867688 287.998481989 202.687847137 161.791390181 161.780786037 280.450499058
1048703 1051 (4, 1050) 1161.12949181 0 361.440770149 4015.28366899 300.068024874 222.634973049 170.70215106 170.978575945 415.181835175
1048709 1031 (1, 206) 30.7100520134 0 362.390775919 416.433041096 80.595252037 47.9335868359 35.4502768517 51.7702229023 185.597700834
1048709 1033 (4, 1032) 1123.64618111 0 359.838646173 3766.762043 262.882965088 177.817204952 146.661553144 146.994836092 378.289977074
1048709 1039 (2, 1038) 216.681764126 178.579908133 379.981625795 3839.43880916 286.60312891 209.03254509 155.415981054 155.542592049 396.130671978
1048709 1049 (1, 1048) 31.5708229542 0 407.819056034 2218.08090806 276.199213982 193.468585014 150.205691099 149.97276783 289.758999109
1048709 1051 (2, 1050) 221.446640015 153.09582901 405.897178173 4023.49213982 292.517272949 218.886729956 162.431507111 162.766356945 412.268460989
1048717 1031 (2, 206) 211.581938982 130.488163948 341.55427599 413.766026974 80.5221250057 47.9017510414 35.75218606 51.9401509762 203.699038029
1048717 1033 (1, 172) 30.1348268986 0 361.042594194 638.65090394 64.3078298569 37.4682590961 29.0479161739 48.4931941032 280.893293858
1048717 1039 (1, 519) 30.6577820778 0 365.74417901 1914.04667401 175.242729902 131.00436306 95.921102047 107.967003107 349.295991182
1048717 1049 (1, 1048) 31.5256152153 0 375.604674816 2214.82790589 276.235970974 198.932574034 157.016863108 156.914911985 295.784205914
1048717 1051 (2, 3) 221.696206808 151.25026989 387.199072838 32.5561830997 5.86949896812 1.69933605194 1.73906707764 25.4988398552 272.81862998
1048721 1031 (1, 515) 30.2451989651 0 360.642379999 999.984152079 166.589246035 118.263800859 89.6038560867 98.7504229546 237.042734861
1048721 1033 (4, 258) 1125.14869618 0 362.883609056 945.659094095 88.7505619526 55.036575079 43.2083089352 60.2599239349 293.783859015
1048721 1039 (4, 519) 1132.79250288 0 478.954343796 1911.86892295 174.203595877 130.934298992 95.0530180931 106.6372509 347.620754004
1048721 1049 (1, 1048) 31.6307551861 0 392.385438919 2208.78930688 274.375174999 195.491799116 152.974261045 152.853386164 334.302412033
1048721 1051 (12, 350) 11606.246031 0 378.878721952 1335.28274894 124.771708965 85.0154528618 62.2466139793 77.9472498894 328.39445591
1048759 1031 (1, 515) 30.6067099571 0 395.443206072 1023.08379292 171.777842999 121.806282043 94.5966198444 103.774444818 223.488726854
1048759 1033 (1, 344) 30.7097229958 0 347.641426086 1256.20762396 114.586919069 73.5980288982 59.5841858387 76.7919318676 307.18444109
1048759 1039 (2, 1038) 216.840517998 163.379245996 393.730541945 3842.74443913 295.348947048 215.831567049 165.629029989 165.938962936 403.377142191
1048759 1049 (2, 1048) 220.272053003 119.057858944 370.219646931 2214.31752086 282.877628088 199.535403967 158.185986042 158.082998037 279.555334091
1048759 1051 (6, 75) 2640.02891302 0 395.843487978 301.972712994 38.5913069248 19.4156718254 14.2825469971 38.7540659904 286.100269079
1048783 1031 (1, 515) 31.3555288315 0 402.458662033 1004.80148506 174.677600145 122.826303005 95.0348031521 104.410128117 217.936920881
1048783 1033 (4, 43) 1124.63550282 0 424.186904907 178.006324053 23.4261260033 9.76428389549 7.57130098343 31.5683040619 261.237556934
1048783 1039 (1, 1038) 31.054874897 0 348.535160065 3834.16125298 294.671588898 215.318202019 165.143747091 165.372040987 402.999361038
1048783 1049 (1, 262) 31.7449409962 0 360.306237936 562.728096962 97.9325311184 61.3384861946 47.9707200527 64.3150470257 224.499642134
1048783 1051 (4, 525) 1157.4048171 0 361.056421995 1996.69141603 183.724863052 138.693847895 103.289660931 117.16366601 364.848141909
1048793 1031 (2, 515) 211.741219997 145.781358957 361.14973402 1030.36268115 170.904999971 119.466794968 91.5688619614 100.838749886 248.468843937
1048793 1033 (4, 344) 1122.05571413 0 365.050257921 1253.5388701 114.598809958 72.7320790291 58.4813301563 74.9620490074 308.302973986
1048793 1039 (4, 519) 1133.68707681 0 370.356525183 1909.26340413 177.582857847 130.608920097 95.6876709461 108.285772085 349.761373043
1048793 1049 (2, 1048) 220.118407965 119.01670289 354.123061895 2208.944942 282.314195156 199.862640858 157.985575914 158.297704935 334.635277033
1048793 1051 (12, 1050) 11602.229975 0 409.503786087 4012.12712598 303.515426874 228.558423042 173.607333899 174.439908028 421.139172792
1048799 1031 (2, 1030) 211.981342793 115.40863204 419.119171143 2074.80977798 287.335896015 194.934561968 156.532742977 155.960388899 252.637969971
1048799 1033 (1, 43) 30.4675951004 0 440.357974052 177.839173079 23.921241045 9.97163510323 7.84461712837 32.8925309181 261.902310133
1048799 1039 (2, 519) 217.045400858 132.806985855 362.751538038 1913.61300206 181.431684017 132.988609076 99.1864659786 112.777300119 351.55606389
1048799 1049 (2, 131) 220.205039024 119.438716173 353.896873951 299.165450811 56.0069730282 30.6230370998 23.6682069302 43.5007250309 169.125298023
1048799 1051 (2, 350) 221.770519972 167.153265953 371.520765781 1335.89496708 128.618100882 86.9975888729 65.856951952 84.3484921455 330.592876911
1048807 1031 (1, 1030) 30.3725709915 0 376.076831102 2067.24858379 283.75564003 193.762641191 154.153419971 153.908675909 307.00285697
1048807 1033 (4, 344) 1124.01738095 0 469.996496916 1255.37583399 115.910026073 73.5733890533 59.6727159023 76.7981891632 307.298736095
1048807 1039 (2, 1038) 216.630614042 179.286983967 377.136479855 3835.38022113 296.465130091 215.730129957 165.326612949 165.425890923 402.618036032
1048807 1049 (1, 524) 31.7536351681 0 375.642067909 1098.41656113 175.850599051 128.406629801 99.636703968 109.278959036 278.438369036
1048807 1051 (4, 350) 1157.02135181 0 376.630172968 1336.04264498 127.16720295 86.0140020847 64.4314610958 82.3228330612 330.436487913
1048829 1031 (1, 1030) 30.5415420532 0 362.847326994 2071.24405289 286.577413082 196.198405981 157.163486004 156.879177094 287.048877954
1048829 1033 (1, 86) 30.5089359283 0 374.887418985 330.180497169 38.6999568939 19.1669828892 15.2801280022 39.2915830612 268.538394928
1048829 1039 (4, 346) 1136.01207495 0 351.29300189 1277.30899501 128.161459923 84.7373039722 63.9341681004 82.0554962158 320.55608511
1048829 1049 (1, 524) 31.7019870281 0 359.618240833 1118.87414193 177.894628048 130.46039319 102.049998045 111.954085112 268.767492056
1048829 1051 (4, 50) 1160.06660414 0 394.712584972 206.806842804 29.0243761539 13.0907201767 9.57692909241 35.5804681778 280.61864996
