# ./benchmagma.sh m06 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# Magma V2.22-6
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_magma(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/m06.dat')"
1099511627791 5 (1, 1) 0.0299513339996
1099511627791 7 (2, 6) 0.0855099360148
1099511627791 9 (1, 3) 3.03347071012
1099511627791 11 (2, 5) 0.112968683243
1099511627791 13 (4, 4) 0.732794602712
1099511627791 17 (6, 2) 2.94548908869
1099511627791 19 (5, 6) 2.46508598328
1099511627791 23 (1, 22) 0.120480378469
1099511627791 25 (4, 5) 2.75117365519
1099511627791 27 (1, 9) 0.646985928218
1099511627791 29 (2, 14) 0.751902977626
1099511627791 31 (5, 5) 6.9806330204
1099511627791 37 (2, 4) 1.25933456421
1099511627791 41 (2, 5) 1.55430626869
1099511627791 43 (2, 42) 2.03952765465
1099511627791 47 (3, 23) 5.34447924296
1099511627791 49 (1, 42) 0.667018572489
1099511627791 53 (1, 52) 0.794098615646
1099511627791 59 (3, 58) 9.10092806816
1099511627791 61 (3, 20) 9.43935902913
1099511627791 67 (2, 33) 4.32573533058
1099511627791 71 (4, 70) 25.4792840481
1099511627791 73 (4, 72) 26.9508016904
1099511627791 79 (4, 26) 33.5355329514
1099511627791 81 (1, 27) 1.09643395742
1099511627791 83 (1, 82) 1.60016536713
1099511627791 89 (1, 88) 1.56306131681
1099511627791 97 (4, 32) 60.0020573934
1099511627791 101 (3, 100) 38.3163352807
1099511627791 103 (3, 102) 40.8451379935
1099511627791 107 (3, 53) 46.8986543814
1099511627791 109 (5, 54) 157.922672669
1099511627791 113 (2, 112) 22.301122268
1099511627791 121 (3, 55) 63.7580082417
1099511627791 125 (1, 25) 64.5442882379
1099511627791 127 (1, 21) 2.76025597254
1099511627791 131 (2, 13) 19.2185448805
1099511627791 137 (6, 17) 339.496925354
1099511627791 139 (4, 69) 117.314289649
1099511627791 149 (2, 74) 25.4364456336
1099511627791 151 (6, 150) 341.331193089
1099511627791 157 (10, 52) 1361.34290099
1099511627791 163 (1, 81) 4.70452308655
1099511627791 167 (14, 83) 2771.87434316
1099511627791 169 (1, 52) 5.13677247365
1099511627791 173 (1, 86) 5.36532266935
1099511627791 179 (2, 89) 38.9989319642
1099511627791 181 (1, 180) 6.0467736721
1099511627791 191 (2, 95) 45.238650322
1099511627791 193 (1, 16) 6.95017870267
1099511627791 197 (18, 49) 6448.61437798
1099511627791 199 (4, 99) 268.339450041
1099511627791 211 (10, 70) 2094.53049088
1099511627791 223 (4, 222) 360.032303929
1099511627791 227 (24, 226) 16118.698097
1099511627791 229 (12, 38) 4186.55784893
1099511627791 233 (1, 232) 15.9674959977
1099511627791 239 (2, 238) 104.62030832
1099511627791 241 (6, 2) 1209.697932
1099511627791 243 (1, 81) 16.614165624
1099511627791 251 (1, 50) 19.1850415866
1099511627803 5 (2, 4) 0.0404766400655
1099511627803 7 (2, 1) 0.0588409900665
1099511627803 9 (1, 3) 0.0429016749064
1099511627803 11 (2, 10) 0.149261395137
1099511627803 13 (4, 6) 0.971683661143
1099511627803 17 (6, 16) 4.25493899981
1099511627803 19 (1, 9) 0.0951809883118
1099511627803 23 (1, 22) 0.171403090159
1099511627803 25 (4, 20) 3.62585012118
1099511627803 27 (1, 9) 7.31996742884
1099511627803 29 (2, 14) 1.11324310303
1099511627803 31 (10, 15) 49.3579984506
1099511627803 37 (4, 4) 6.45151130358
1099511627803 41 (1, 40) 0.446004708608
1099511627803 43 (2, 21) 1.74028031031
1099511627803 47 (6, 23) 25.1837483247
1099511627803 49 (2, 7) 2.46021993955
1099511627803 53 (2, 52) 3.48300822576
1099511627803 59 (3, 58) 12.4276447296
1099511627803 61 (1, 12) 1.29927762349
1099511627803 67 (4, 33) 27.7524058819
1099511627803 71 (8, 70) 132.745333672
1099511627803 73 (2, 24) 5.79989965757
1099511627803 79 (4, 78) 32.3630237579
1099511627803 81 (1, 27) 7.75817767779
1099511627803 83 (2, 41) 7.86247873306
1099511627803 89 (2, 88) 10.495370388
1099511627803 97 (4, 32) 51.5275866191
1099511627803 101 (1, 100) 1.60261273384
1099511627803 103 (1, 102) 1.66689570745
1099511627803 107 (6, 106) 164.420541366
1099511627803 109 (10, 18) 537.181638002
1099511627803 113 (2, 112) 13.7691893578
1099511627803 121 (10, 110) 43.6741383076
1099511627803 125 (1, 100) 2.5825603803
1099511627803 127 (4, 18) 96.9127395948
1099511627803 131 (1, 130) 2.78978729248
1099511627803 137 (6, 4) 306.626626968
1099511627803 139 (4, 138) 117.617908239
1099511627803 149 (4, 148) 141.622932037
1099511627803 151 (3, 75) 75.9258964062
1099511627803 157 (10, 52) 1330.69249201
1099511627803 163 (2, 27) 30.8430235386
1099511627803 167 (2, 166) 33.1713175774
1099511627803 169 (4, 78) 184.761331002
1099511627803 173 (1, 86) 6.8881889979
1099511627803 179 (1, 178) 5.78253563245
1099511627803 181 (2, 180) 39.9370939732
1099511627803 191 (2, 19) 45.4812470277
1099511627803 193 (4, 64) 250.374599934
1099511627803 197 (9, 98) 1364.97600889
1099511627803 199 (4, 11) 270.267014345
1099511627803 211 (10, 1) 2221.84900689
1099511627803 223 (6, 222) 814.066536903
1099511627803 227 (6, 226) 839.945669174
1099511627803 229 (1, 228) 12.0546077887
1099511627803 233 (2, 232) 71.982397
1099511627803 239 (2, 238) 82.6756193638
1099511627803 241 (3, 48) 237.031234026
1099511627803 243 (1, 81) 11.9672406514
1099511627803 251 (1, 125) 13.0772490501
1099511627831 5 (1, 1) 0.669490098953
1099511627831 7 (2, 1) 0.054070075353
1099511627831 9 (2, 2) 0.0814369519552
1099511627831 11 (6, 1) 2.33837294579
1099511627831 13 (4, 12) 1.04155262311
1099511627831 17 (6, 16) 4.248082002
1099511627831 19 (5, 18) 3.12357664108
1099511627831 23 (2, 2) 0.597242037455
1099511627831 25 (1, 5) 1.84680835406
1099511627831 27 (5, 6) 6.8888835907
1099511627831 29 (2, 14) 1.08612902959
1099511627831 31 (10, 3) 38.8244717121
1099511627831 37 (3, 9) 4.1714536349
1099511627831 41 (2, 40) 1.94715936979
1099511627831 43 (4, 21) 11.0742970308
1099511627831 47 (3, 46) 6.34893099467
1099511627831 49 (4, 7) 15.3624882698
1099511627831 53 (2, 52) 3.8592933019
1099511627831 59 (2, 58) 5.26260526975
1099511627831 61 (4, 60) 26.1458979448
1099511627831 67 (4, 66) 29.0840358734
1099511627831 71 (8, 35) 173.181471984
1099511627831 73 (1, 18) 1.0800494353
1099511627831 79 (2, 26) 7.49217430751
1099511627831 81 (10, 18) 325.820554614
1099511627831 83 (2, 82) 9.47249706586
1099511627831 89 (2, 44) 11.5659989516
1099511627831 97 (4, 12) 68.3672816753
1099511627831 101 (6, 4) 213.697889646
1099511627831 103 (3, 102) 42.8415570259
1099511627831 107 (2, 106) 17.4050353368
1099511627831 109 (5, 18) 147.544447978
1099511627831 113 (2, 14) 17.4140400092
1099511627831 121 (6, 11) 300.427983522
1099511627831 125 (2, 25) 25.2913219134
1099511627831 127 (1, 21) 4.24330592155
1099511627831 131 (2, 130) 25.9809839725
1099511627831 137 (2, 68) 25.3584682941
1099511627831 139 (4, 138) 144.228786945
1099511627831 149 (2, 1) 29.3774931431
1099511627831 151 (2, 75) 32.3349936803
1099511627831 157 (5, 2) 300.885293484
1099511627831 163 (1, 27) 6.32648102442
1099511627831 167 (14, 166) 3020.96356201
1099511627831 169 (2, 156) 48.0501390298
1099511627831 173 (1, 172) 7.52295700709
1099511627831 179 (1, 178) 8.36958567301
1099511627831 181 (2, 90) 52.1181050936
1099511627831 191 (2, 95) 55.2613081137
1099511627831 193 (4, 64) 311.621707439
1099511627831 197 (9, 196) 2066.74490905
1099511627831 199 (4, 33) 344.965048552
1099511627831 211 (5, 210) 661.67698884
1099511627831 223 (3, 111) 217.80806462
1099511627831 227 (24, 226) 16454.156323
1099511627831 229 (3, 57) 202.589432398
1099511627831 233 (1, 232) 15.5995766322
1099511627831 239 (2, 238) 99.6849517028
1099511627831 241 (3, 240) 241.795492331
1099511627831 243 (2, 54) 99.9584403038
1099511627831 251 (2, 250) 106.538659652
1099511627873 5 (4, 4) 0.0263127485911
1099511627873 7 (2, 1) 0.0505063533783
1099511627873 9 (2, 6) 0.691423416138
1099511627873 11 (1, 2) 0.0571595827738
1099511627873 13 (2, 3) 0.287714640299
1099511627873 17 (6, 4) 3.55765668551
1099511627873 19 (5, 2) 2.85735797882
1099511627873 23 (2, 11) 0.58802429835
1099511627873 25 (4, 20) 0.768446604411
1099511627873 27 (2, 18) 0.234045743942
1099511627873 29 (2, 4) 0.915023326874
1099511627873 31 (5, 3) 8.81701358159
1099511627873 37 (4, 36) 7.56778033574
1099511627873 41 (2, 5) 2.41125671069
1099511627873 43 (4, 14) 11.6109966437
1099511627873 47 (6, 46) 32.631975015
1099511627873 49 (4, 7) 13.8882739544
1099511627873 53 (2, 26) 3.54896744092
1099511627873 59 (3, 58) 10.0684304237
1099511627873 61 (6, 30) 57.9330736796
1099511627873 67 (1, 33) 0.774334987005
1099511627873 71 (8, 35) 151.225755374
1099511627873 73 (4, 72) 33.1559007168
1099511627873 79 (4, 39) 41.626029412
1099511627873 81 (2, 54) 7.8562930425
1099511627873 83 (2, 82) 9.35771226883
