# ./benchmark.sh 06 2**40 2**40+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-4650 v2 @ 2.40GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**40,2**40+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/06.dat', )"
1099511627791 139 (4, 69) 45.5233682791 0 13.6388355891 7.51394764582 2.0952334404 1.87117703756 1.95981057485 2.29898428917 3.43901236852
1099511627791 149 (2, 74) 10.527156353 5.9268210729 15.7034743627 9.75214640299 2.44904994965 2.18464199702 2.27581803004 2.67668064435 4.05313531558
1099511627791 151 (6, 150) 146.40535291 0 16.5629240672 21.7164066633 4.5875313282 4.06158336004 4.21062437693 4.21358108521 5.64750266075
1099511627791 157 (10, 52) 538.874876976 0 17.0691479047 7.89013107618 1.87619066238 1.67347534498 1.7290263176 2.35314838092 4.03593405088
1099511627791 163 (1, 81) 1.58741124471 0 19.9036056995 13.7221250534 3.06293312709 2.71033859253 2.81026132902 3.30760963758 5.16097537676
1099511627791 167 (14, 83) 1376.392874 0 19.2303650379 15.168178002 3.27137939135 2.9534796079 2.98650153478 3.52162504196 5.48049990336
1099511627791 169 (1, 52) 1.71470165253 0 21.3837693532 9.40057126681 1.7191183567 1.4789750576 1.59446899096 2.37585536639 4.38382474581
1099511627791 173 (1, 86) 1.8107029597 0 21.4254119396 9.82024931908 3.6437719663 3.2970366478 3.35298927625 3.87260230382 4.7174709638
1099511627791 179 (2, 89) 16.2283923626 10.158485651 25.6685893536 11.6924521128 3.85998431842 3.48639305433 3.54089037577 4.11470023791 4.43671663602
1099511627791 181 (1, 180) 2.01428469022 0 28.2836959362 42.552075386 6.72666803996 5.8904012839 6.0463142395 6.04224141439 8.55639521281
1099511627791 191 (2, 95) 19.0791780154 14.6132810116 27.3493034045 14.4534715811 4.78935368856 4.50754968325 4.38561932246 5.0625770092 6.22634895643
1099511627791 193 (1, 16) 2.35069235166 0 28.1721346378 4.2976650397 0.734168291092 0.564560015996 0.654434363047 2.08158802986 5.26168862979
1099511627791 197 (18, 49) 3328.97012901 0 32.6223866145 13.8384310404 2.41742237409 1.98021992048 2.11686905225 3.36104361216 6.66019535065
1099511627791 199 (4, 99) 107.19509999 0 28.6848687331 29.4434943199 5.06168007851 4.52776296933 4.56123336156 5.37796036402 8.76349870364
1099511627791 211 (10, 70) 1127.37054992 0 38.0395259857 24.2300673326 3.85182436307 3.38431239128 3.39750862122 4.70783058802 8.69477335612
1099511627791 223 (4, 222) 140.857779026 0 46.2794322968 96.2266848882 11.7948016326 10.939513286 10.4433142344 10.4330586592 15.1943260829
1099511627791 227 (24, 226) 8233.89154816 0 42.8423980872 100.285761277 11.7082760334 10.096919934 10.2598819733 10.2753553391 15.3302720388
1099511627791 229 (12, 38) 1846.51812816 0 47.0135022799 16.5102260907 2.33977397283 1.9365969499 1.9879740874 3.9591170152 9.20733992259
1099511627791 233 (1, 232) 3.76273083687 0 45.46631368 62.9102653662 12.6926559607 10.6217306455 11.0148129463 11.0023960272 13.4042979876
1099511627791 239 (2, 238) 32.2134093444 17.5143772761 46.6414230665 71.6845606963 13.9571382999 12.3991595904 12.1861353715 12.1608446439 13.2715414365
1099511627791 241 (6, 2) 442.506054997 0 54.1483335495 1.32024399439 0.269642988841 0.198522090912 0.313510497411 2.92781535784 8.99954628944
1099511627791 243 (1, 81) 6.0334889094 0 49.5491197109 40.6635429859 7.10611009598 6.45811716715 6.51069339116 8.31194297473 14.4633833567
