# ./benchmark.sh 03 2**10 2**11 5 2**8 2 5
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**10,2**11], nbound=[5,2**8], prime=2, loops=5, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/03.dat')"
1033 61 (1, 15) 0.0140759944916 0 0.178261995316 0.0341233253479 0.0250128269196 0.0262745857239 0.0216289997101 0.0270402431488 0.0648838043213
1033 67 (1, 66) 0.0166316509247 0 0.256215238571 0.198536348343 0.110177612305 0.112729358673 0.0942234516144 0.0940668582916 0.145002603531
1033 71 (8, 14) 2.64003715515 0 0.244086742401 0.0439217567444 0.0304101467133 0.0320627689362 0.0261707305908 0.0346161842346 0.0977975845337
1033 73 (4, 72) 0.643137788773 0 0.241068553925 0.257523345947 0.13592915535 0.136498260498 0.115206193924 0.115055131912 0.180712032318
1033 79 (2, 78) 0.211325645447 0.149042367935 0.294796228409 0.358258152008 0.176824617386 0.19412522316 0.150764513016 0.150459861755 0.236778640747
1033 81 (1, 27) 0.0234960079193 0 0.307993888855 0.0828531742096 0.0459410190582 0.0498813152313 0.0418743610382 0.0495379924774 0.081831741333
1033 83 (1, 41) 0.024617433548 0 0.288638019562 0.146607160568 0.106590223312 0.109014177322 0.0909039974213 0.0965260028839 0.13429017067
1033 89 (1, 88) 0.0279601573944 0 0.354918622971 0.359499597549 0.225727415085 0.227412939072 0.187892866135 0.18700003624 0.259033966064
1033 97 (4, 32) 1.16154484749 0 0.392197990417 0.205995225906 0.102777338028 0.0984487533569 0.0842492103577 0.0977550029755 0.255705213547
1033 101 (6, 50) 3.0812848568 0 0.479662227631 0.368148612976 0.177386236191 0.173620986938 0.141929483414 0.153622627258 0.318973016739
1033 103 (6, 34) 3.24695086479 0 0.458068799973 0.267230081558 0.131304740906 0.132932376862 0.107663822174 0.123878622055 0.301210975647
1033 107 (3, 106) 0.794202327728 0 0.536408805847 0.928802061081 0.36834821701 0.3939702034 0.300816202164 0.300317907333 0.491842222214
1033 109 (10, 108) 11.3609470367 0 0.51445183754 0.983439397812 0.371114826202 0.396671104431 0.301156616211 0.301301336288 0.500404262543
1033 113 (2, 7) 0.400933218002 0.246855783463 0.572344350815 0.0475012779236 0.0369287967682 0.0335263252258 0.0289647579193 0.0536595821381 0.220472764969
1033 121 (3, 22) 1.01885509491 0 0.705507326126 0.241166210175 0.0902295589447 0.09871134758 0.0782557964325 0.106795454025 0.384872817993
1033 125 (2, 100) 0.479646348953 0.290802812576 0.690858221054 0.835583734512 0.672794437408 0.738758516312 0.643934011459 0.647516012192 0.879365062714
1033 127 (4, 63) 2.11804056168 0 0.70617108345 0.833293008804 0.355358028412 0.381427431107 0.291783571243 0.310941362381 0.657004928589
1033 131 (1, 130) 0.0670113563538 0 0.817564153671 1.19010777473 0.654885816574 0.628184938431 0.5293156147 0.53074464798 0.618937444687
1033 137 (2, 17) 0.584249067307 0.447432184219 0.95587682724 0.256773805618 0.111086177826 0.103129386902 0.0860856056213 0.128603172302 0.584247159958
1033 139 (2, 46) 0.592844343185 0.507795763016 0.916628742218 0.705909824371 0.282300615311 0.276067399979 0.224315404892 0.257952213287 0.736682987213
1033 149 (8, 148) 13.8751208305 0 1.10089597702 2.74968438148 0.94227399826 0.95705704689 0.757284402847 0.752413988113 1.31438879967
1033 151 (3, 25) 1.63884682655 0 1.21541976929 0.478904390335 0.188487243652 0.182404327393 0.143919801712 0.194071817398 0.786432027817
1033 157 (5, 156) 5.49416060448 0 1.19918317795 3.35394258499 1.07643222809 1.13778381348 0.857739830017 0.856532335281 1.52307400703
1033 163 (4, 81) 3.67231111526 0 1.26447081566 1.82071723938 0.616088294983 0.604648065567 0.479563426971 0.515869808197 1.23470520973
1033 167 (14, 83) 65.8653631687 0 1.52931542397 2.02043075562 0.676140642166 0.685899782181 0.529297399521 0.568415164948 1.34005880356
1033 169 (4, 12) 3.88697061539 0 1.37294383049 0.298377752304 0.117014360428 0.102426195145 0.0836341381073 0.156766223907 0.945842075348
1033 173 (1, 172) 0.118690633774 0 1.53325686455 3.12105021477 1.35481085777 1.39986124039 1.06736459732 1.06603083611 1.46047663689
1033 179 (2, 89) 1.0061164856 0.780957508087 1.69507985115 1.63803677559 0.801495313644 0.804931211472 0.62394695282 0.659651422501 1.36112685204
1033 181 (3, 180) 2.43669781685 0 1.63502721786 5.45985603333 1.53278856277 1.61106476784 1.19764838219 1.19939918518 2.160536623
1033 191 (2, 95) 1.1453332901 0.70317735672 1.97978978157 2.29061923027 1.03585062027 1.10197701454 0.81656999588 0.859959840775 1.44415426254
1033 193 (1, 64) 0.162497758865 0 1.96831622124 2.1384311676 0.625697755814 0.555112028122 0.458350992203 0.53566699028 1.77004055977
1033 197 (9, 196) 34.9606348038 0 2.1597697258 7.2588944912 1.84471879005 1.82750506401 1.394926548 1.39686737061 2.6437037468
1033 199 (4, 198) 5.61143703461 0 2.21718621254 7.65371141434 1.92473840714 1.99318928719 1.4659635067 1.46992115974 2.74343681335
1033 211 (10, 105) 51.893279171 0 2.49818720818 4.55043039322 1.20586261749 1.20074243546 0.898259401321 0.969819974899 2.47240638733
1033 223 (6, 74) 18.4029470444 0 3.05441613197 3.79675769806 1.11789498329 1.13173761368 0.849334907532 0.957319402695 2.75887041092
1033 227 (8, 226) 37.0155074596 0 3.05285220146 12.0672016144 2.80070195198 2.87548422813 2.09380478859 2.09154157639 3.95099344254
1033 229 (3, 228) 4.0499475956 0 3.08094339371 12.4289368153 2.82158441544 2.89762644768 2.11255865097 2.11035523415 4.02813825607
