# ./benchmagma.sh m04 2**20 2**20+2**8 5 2**8 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_magma(pbound=[2**20,2**20+2**8], nbound=[5,2**8], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/m04.dat')"
1048583 5 (2, 4) 0.0124036471049
1048583 7 (6, 3) 0.0337923367818
1048583 9 (2, 6) 0.01642370224
1048583 11 (1, 10) 0.0138710339864
1048583 13 (4, 3) 0.0752340157827
1048583 17 (6, 16) 0.335686047872
1048583 19 (4, 3) 0.179137945175
1048583 23 (2, 11) 0.0479833285014
1048583 25 (4, 20) 0.162782351176
1048583 27 (2, 18) 0.0173986752828
1048583 29 (1, 1) 0.0183613300323
1048583 31 (10, 5) 3.72387893995
1048583 37 (4, 18) 0.706017414729
1048583 41 (1, 20) 0.0316802660624
1048583 43 (4, 42) 0.970060666402
1048583 47 (6, 46) 3.03142968814
1048583 49 (4, 21) 1.30701891581
1048583 53 (1, 52) 0.0491267045339
1048583 59 (1, 29) 0.0651556650798
1048583 61 (1, 60) 0.0667589505514
1048583 67 (1, 33) 0.0789217154185
1048583 71 (8, 70) 16.6118310293
1048583 73 (1, 72) 0.0960676670074
1048583 79 (1, 39) 0.112087567647
1048583 81 (1, 54) 0.111644585927
1048583 83 (1, 41) 0.117696603139
1048583 89 (12, 88) 70.0609192848
1048583 97 (4, 96) 6.3195502758
1048583 101 (2, 1) 1.31328566869
1048583 103 (1, 102) 0.208484729131
1048583 107 (2, 53) 1.50074696541
1048583 109 (1, 27) 0.24330830574
1048583 113 (1, 28) 0.250716686249
1048583 121 (3, 10) 5.51940560341
1048583 125 (1, 100) 0.337037324905
1048583 127 (1, 63) 0.363707701365
1048583 131 (1, 65) 0.387558698654
1048583 137 (3, 17) 7.41148964564
1048583 139 (2, 23) 2.80617340406
1048583 149 (2, 148) 3.37036188444
1048583 151 (6, 75) 51.7675409317
1048583 157 (10, 156) 170.107964277
1048583 163 (1, 81) 0.650718291601
1048583 167 (7, 83) 77.436480999
1048583 169 (2, 39) 4.50136971474
1048583 173 (1, 172) 0.728951056798
1048583 179 (1, 1) 0.802018006643
1048583 181 (6, 180) 78.8352584044
1048583 191 (2, 5) 6.133598725
1048583 193 (4, 32) 35.7076079845
1048583 197 (18, 196) 958.886900902
1048583 199 (4, 33) 38.4426379999
1048583 211 (10, 70) 348.447130084
1048583 223 (4, 111) 51.3272629579
1048583 227 (8, 113) 249.697272301
1048583 229 (3, 76) 26.710287571
1048583 233 (2, 232) 9.51676726341
1048583 239 (2, 119) 9.94121106466
1048583 241 (6, 8) 155.011196613
1048583 243 (1, 162) 1.59789498647
1048583 251 (2, 125) 11.2764055729
1048589 5 (1, 2) 0.00842833518982
1048589 7 (1, 6) 0.0083700021108
1048589 9 (1, 2) 0.0115216573079
1048589 11 (2, 5) 0.0211853186289
1048589 13 (2, 3) 0.0204639434814
1048589 17 (3, 16) 0.0650300184886
1048589 19 (4, 9) 0.175314267476
1048589 23 (2, 22) 0.0483979384104
1048589 25 (4, 10) 0.297553698222
1048589 27 (1, 6) 0.0174409548442
1048589 29 (1, 7) 0.0186834335327
1048589 31 (5, 15) 0.811254739761
1048589 37 (2, 9) 0.1219227314
1048589 41 (2, 8) 0.177747011185
1048589 43 (1, 42) 0.0332929293315
1048589 47 (3, 46) 0.61007030805
1048589 49 (2, 42) 0.258224805196
1048589 53 (2, 26) 0.352673689524
1048589 59 (12, 29) 27.4233917395
1048589 61 (6, 2) 5.68563230832
1048589 67 (4, 33) 2.61932261785
1048589 71 (8, 70) 16.5936996937
1048589 73 (1, 24) 0.108261585236
1048589 79 (4, 13) 3.87624335289
1048589 81 (1, 18) 0.110838333766
1048589 83 (2, 82) 0.796293576558
1048589 89 (2, 44) 1.11173399289
1048589 97 (4, 32) 6.24927465121
1048589 101 (6, 100) 19.4505393505
1048589 103 (2, 51) 1.36980303129
1048589 107 (2, 106) 1.50066439311
1048589 109 (10, 27) 63.7636716366
1048589 113 (1, 56) 0.251294612885
1048589 121 (3, 5) 5.52861436208
1048589 125 (2, 50) 2.18610994021
1048589 127 (2, 42) 2.28697927793
1048589 131 (1, 65) 0.388389348984
1048589 137 (3, 68) 7.37479933103
1048589 139 (4, 23) 14.9460744063
1048589 149 (4, 74) 18.9422428608
1048589 151 (6, 75) 51.6549204191
1048589 157 (1, 26) 0.614874362946
1048589 163 (2, 81) 4.12161461512
1048589 167 (1, 166) 0.714376290639
1048589 169 (2, 39) 4.51710542043
1048589 173 (1, 43) 0.732650279999
1048589 179 (2, 178) 5.20393061638
1048589 181 (6, 10) 79.2461943626
1048589 191 (2, 2) 6.10738635063
1048589 193 (1, 64) 0.972678422928
1048589 197 (3, 98) 18.0309002399
1048589 199 (1, 9) 1.06449556351
1048589 211 (10, 210) 285.396189928
1048589 223 (3, 111) 25.9906496207
