# ./benchmark.sh 16 2**60 2**60+2**8 2**8 2**8+2**5 2 3
# model name	: Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz
# SageMath version 7.5.beta5, Release Date: 2016-12-01
# ffisom revision 02167f074dc8f8f84f0bf71565f7be5363db18cc
# command="import os; sys.path.append(os.getcwd()); from benchmark import *; benchmark_all(pbound=[2**60,2**60+2**8], nbound=[2**8,2**8+2**5], prime=2, loops=3, tmax=600, verbose=True, write=True, overwrite=False, fname=os.getcwd()+'/16.dat')"
1152921504606847201 271 (6, 90) 1516.89586592 0 161.127984921 59.5792763233 12.8758942286 10.8922436237 11.9653939406 17.4750409921 29.7355195681
1152921504606847201 277 (1, 276) 13.4463989735 0 160.056803385 198.439912637 33.7260387739 26.8058955669 30.9454249541 30.9129623572 43.5793453058
1152921504606847201 281 (2, 280) 121.290650924 71.5674053828 155.690164725 111.514765024 34.4844794273 26.692269961 31.3015456994 31.2670936584 35.8604029814
1152921504606847201 283 (3, 47) 329.832147002 0 163.902233998 35.0505823294 6.89440687497 5.6131474177 6.37821523348 14.0855093797 27.8680002689
1152921504606847229 257 (3, 256) 261.749471585 0 143.788457394 146.142070373 27.6777543227 20.0494763056 25.4644424121 25.4892610709 34.347900629
1152921504606847229 263 (3, 131) 276.575620333 0 150.377221028 79.5507319768 18.3068687121 15.3834373951 17.1603250504 21.2064739863 31.5243050257
1152921504606847229 269 (2, 67) 111.242636601 60.6129342715 153.306662877 42.8698040644 9.22589635849 7.41862336795 8.65935961405 15.0405916373 26.4512685935
1152921504606847229 271 (1, 135) 12.8310273488 0 171.364376942 89.7558240096 19.9590171973 17.2048142751 18.6585523287 23.0060629845 34.8017559052
1152921504606847229 277 (1, 276) 13.4191697439 0 157.360215664 198.377668381 34.6330563227 27.3100336393 31.89955163 31.8329004447 44.0322473049
1152921504606847229 281 (1, 140) 13.9426919619 0 166.215557019 53.2384192149 21.3506743113 17.871822993 19.9387747447 24.0732166767 31.3501903216
1152921504606847229 283 (1, 94) 14.2071010272 0 164.851568699 70.198319753 14.5329776605 12.1836500963 13.4963729382 19.9432769616 33.2710369428
