# p n (o, c) time_rains time_ellrains time_pari time_javad
# p prime from 2^11
# n odd from 5 to 2^6
# o is auxiliary extension degree for Rains
# c is order of p mod n
# timing of 0 means the algorithm failed or was too long
# using Sage 7.0
2053 5 (2, 4) 0.0364143333333 0.0141286666667 0.000578000000001 0.000358333333333
2053 7 (1, 3) 0.00193366666667 0.027057 0.000723 0.000546666666668
2053 9 (4, 1) 0.0388076666667 0.0161813333333 0.000372000000002 0.000164
2053 11 (1, 10) 0.00230433333333 0.0303196666667 0.00109 0.002251
2053 13 (4, 2) 0.052999 0.0209546666667 0.00108066666667 0.00137633333333
2053 15 (1, 4) 0.006612 0.026817 0.001282 0.001307
2053 17 (6, 4) 0.100002666667 0.0291713333333 0.00153066666667 0.003151
2053 19 (10, 1) 0.276502666667 0.046273 0.000558666666667 0.000398333333334
2053 21 (1, 3) 0.00733466666667 0.0409633333333 0.00177133333334 0.00225466666666
2053 23 (1, 11) 0.00397333333333 0.038595 0.00334766666667 0.00729066666666
2053 25 (2, 20) 0.0518246666667 0.044675 0.00616233333333 0.011697
2053 27 (4, 1) 0.110917 0.0571496666667 0.000812666666666 0.000658666666666
2053 29 (2, 7) 0.0608366666667 0.0543466666667 0.00373466666667 0.009597
2053 31 (5, 15) 0.200735 0.0623313333333 0.00876166666667 0.0166166666667
2053 33 (1, 10) 0.010423 0.068075 0.006704 0.00588233333334
2053 35 (2, 12) 0.070513 0.0846403333333 0.00884733333333 0.004581
2053 37 (2, 36) 0.0766 0.101235333333 0.032213 0.0331243333333
2053 39 (4, 2) 0.226521666667 0.0839766666667 0.00452466666667 0.006375
2053 41 (1, 8) 0.00805633333333 0.130721333333 0.007008 0.01177
2053 43 (2, 14) 0.0814023333333 0.095025 0.0176456666667 0.0309236666667
2053 45 (4, 4) 0.287946333333 0.111200333333 0.006875 0.00638766666666
2053 47 (6, 23) 0.605103333333 0.145730666667 0.035759 0.047475
2053 49 (3, 21) 0.192152 0.125694333333 0.0302326666667 0.0458653333333
2053 51 (2, 4) 0.110269 0.164211 0.00841533333334 0.0105806666667
2053 53 (2, 52) 0.116630666667 0.154383333333 0.0784483333333 0.0755613333333
2053 55 (2, 20) 0.128935 0.197801666667 0.0416576666667 0.0118746666667
2053 57 (4, 1) 0.407130333333 0.193579333333 0.00229733333333 0.010149
2053 59 (6, 58) 1.01552166667 0.186827666667 0.144305666667 0.108196333333
2053 61 (6, 12) 1.11338133333 0.194766666667 0.0313616666667 0.0663073333333
2053 63 (1, 3) 0.020865 0.234057333333 0.011024 0.0120723333333
2063 5 (2, 4) 0.0268463333333 0.0227646666667 0.000535333333334 0.000391999999996
2063 7 (2, 6) 0.0304476666667 0.013998 0.000642999999997 0.000857333333329
2063 9 (2, 6) 0.0371186666667 0.0175943333333 0.000783666666668 0.00144
2063 11 (1, 10) 0.00248866666667 0.0224443333333 0.00106166666667 0.00236266666667
2063 13 (1, 3) 0.00281533333333 0.0246136666667 0.00111333333333 0.00171033333333
2063 15 (2, 4) 0.041735 0.0340563333333 0.00128333333334 0.00149066666666
2063 17 (2, 16) 0.0386423333333 0.034908 0.00262733333333 0.00618733333333
2063 19 (1, 3) 0.00423666666667 0.0349363333333 0.00163233333334 0.00362166666667
2063 21 (2, 6) 0.048293 0.0384113333333 0.002258 0.00272733333334
2063 23 (1, 11) 0.004043 0.057355 0.00345466666667 0.00774
2063 25 (2, 20) 0.0528276666667 0.043326 0.00621133333333 0.0225996666667
2063 27 (2, 18) 0.0663733333333 0.065984 0.00680766666666 0.0191903333333
2063 29 (1, 14) 0.00515566666666 0.0750843333333 0.005666 0.01146
2063 31 (5, 30) 0.208918 0.071535 0.0206713333333 0.0233806666667
2063 33 (2, 10) 0.081987 0.0748753333333 0.006727 0.00612766666667
2063 35 (1, 12) 0.010276 0.0699446666667 0.00889733333333 0.004957
2063 37 (4, 18) 0.175799333333 0.0837003333333 0.0159273333333 0.026007
2063 39 (1, 6) 0.012335 0.0986713333333 0.00681633333334 0.006634
2063 41 (2, 40) 0.0850166666667 0.111155666667 0.0355946666667 0.035136
2063 43 (1, 2) 0.00897 0.119857666667 0.00545366666667 0.00879
2063 45 (2, 12) 0.0997343333333 0.121906666667 0.0158226666667 0.00773
2063 47 (6, 23) 0.609339666667 0.150786 0.0357103333333 0.0490733333333
2063 49 (6, 42) 0.746171333333 0.133067 0.0615913333333 0.0649036666667
2063 51 (4, 16) 0.334013 0.154008 0.0272673333333 0.0139323333333
2063 53 (1, 13) 0.012357 0.169249 0.019046 0.037928
2063 55 (2, 20) 0.142032 0.182668333333 0.0416203333333 0.01196
2063 57 (8, 6) 1.75263166667 0.189314 0.013798 0.0136506666667
2063 59 (1, 29) 0.0168736666667 0.194427666667 0.0706993333333 0.0825456666667
2063 61 (3, 4) 0.267583 0.219607 0.0126893333333 0.056444
2063 63 (1, 6) 0.0209223333333 0.229359 0.0176986666667 0.014346
2069 5 (2, 2) 0.0272473333333 0.0153163333333 0.000627333333327 0.000353333333341
2069 7 (4, 3) 0.0389026666667 0.025096 0.000679333333338 0.00058966666667
2069 9 (1, 2) 0.00226833333333 0.0170703333333 0.000786999999998 0.000703000000001
2069 11 (1, 1) 0.00252866666666 0.0181973333333 0.000394 0.00019566666667
2069 13 (4, 12) 0.0502783333333 0.0323426666667 0.00149833333333 0.00326833333333
2069 15 (1, 2) 0.00683666666667 0.024823 0.00116666666667 0.00134433333333
2069 17 (1, 16) 0.00347933333333 0.0313343333333 0.002633 0.00587066666666
2069 19 (2, 9) 0.0408526666667 0.0728583333333 0.00242466666668 0.00565633333333
2069 21 (2, 6) 0.054683 0.0370556666667 0.002256 0.00237366666667
2069 23 (6, 2) 0.157119 0.0536143333333 0.00198666666666 0.00470533333334
2069 25 (2, 10) 0.05086 0.048294 0.00377933333334 0.008471
2069 27 (10, 6) 0.565674666667 0.0550503333333 0.003293 0.00808066666667
2069 29 (1, 28) 0.00518466666666 0.0573073333333 0.013344 0.0160996666667
2069 31 (10, 10) 0.751809666667 0.0854436666667 0.00632733333334 0.0148026666667
2069 33 (14, 2) 1.831928 0.0782723333333 0.00328633333334 0.003818
2069 35 (1, 6) 0.01042 0.0726256666667 0.00559233333333 0.00464233333333
2069 37 (2, 9) 0.075109 0.091773 0.008017 0.019894
2069 39 (4, 12) 0.199109333333 0.100708666667 0.0111616666667 0.008244
2069 41 (1, 40) 0.007949 0.104183333333 0.03569 0.0390556666667
2069 43 (4, 42) 0.233950666667 0.0998446666667 0.0535526666667 0.0494723333333
2069 45 (4, 2) 0.260113 0.137383333333 0.00506766666667 0.00695299999999
2069 47 (6, 1) 0.607757 0.129673333333 0.00175833333333 0.00173366666666
2069 49 (4, 21) 0.296686 0.128615666667 0.0301626666667 0.064012
2069 51 (2, 16) 0.113289333333 0.168869333333 0.0273476666667 0.0135873333333
2069 53 (1, 52) 0.0125003333333 0.184563333333 0.078587 0.0742636666667
2069 55 (4, 2) 0.384492333333 0.197151333333 0.00727933333333 0.00965033333334
2069 57 (2, 18) 0.149892666667 0.214248666667 0.0382663333333 0.015474
2069 59 (4, 29) 0.432356 0.178192 0.0704256666667 0.0811853333333
2069 61 (3, 15) 0.266316333333 0.245203 0.0390623333333 0.0702853333333
2069 63 (4, 6) 0.60957 0.239286333333 0.017195 0.0128903333333
2081 5 (2, 1) 0.028082 0.0127333333333 0.000329666666668 0.000100666666668
2081 7 (2, 3) 0.0317233333333 0.014144 0.000660999999999 0.000768333333336
2081 9 (2, 6) 0.0235026666667 0.0405726666667 0.00077233333334 0.00101800000001
2081 11 (2, 10) 0.0305893333333 0.0195683333333 0.00106366666666 0.00231599999999
2081 13 (4, 1) 0.0561316666667 0.0234263333333 0.000422333333338 0.000238333333328
2081 15 (4, 2) 0.0665983333333 0.0241706666667 0.00117433333333 0.001125
2081 17 (6, 16) 0.103459666667 0.0285096666667 0.002981 0.00563966666667
2081 19 (10, 18) 0.280308 0.0319623333333 0.00404733333333 0.00734033333334
2081 21 (1, 6) 0.007401 0.070824 0.00259266666666 0.00252866666666
2081 23 (2, 22) 0.049918 0.041047 0.00600700000001 0.009935
2081 25 (4, 5) 0.102049333333 0.0610573333333 0.00298600000001 0.00824233333333
2081 27 (2, 18) 0.0576356666667 0.054975 0.00736766666667 0.0128896666667
2081 29 (1, 14) 0.00516599999999 0.0572566666667 0.00634033333335 0.010087
2081 31 (10, 5) 0.842179666667 0.064311 0.00432200000001 0.0115366666667
2081 33 (1, 10) 0.00952666666666 0.0992116666667 0.00664900000001 0.00595533333334
2081 35 (2, 3) 0.0719716666667 0.093074 0.00402699999999 0.00454733333333
2081 37 (2, 9) 0.069549 0.0920956666667 0.007989 0.019586
2081 39 (1, 2) 0.011556 0.116179 0.00410433333334 0.00511733333334
2081 41 (2, 10) 0.0797556666667 0.105918333333 0.00809966666667 0.0227033333333
2081 43 (4, 21) 0.230815666667 0.124515333333 0.0259366666667 0.0372346666667
2081 45 (4, 6) 0.259931 0.122933333333 0.00852366666667 0.00709133333334
2081 47 (3, 46) 0.165299666667 0.151758666667 0.0765286666667 0.0650736666667
2081 49 (4, 21) 0.296853333333 0.203868666667 0.030182 0.046485
2081 51 (2, 16) 0.110645 0.165106333333 0.0272636666667 0.0133113333333
2081 53 (1, 52) 0.0123873333333 0.170588333333 0.0789553333333 0.0663483333333
2081 55 (2, 10) 0.142547333333 0.197208666667 0.0216 0.011509
2081 57 (1, 18) 0.0176693333333 0.192844 0.038282 0.0171296666667
2081 59 (6, 29) 1.001841 0.195657333333 0.0704513333333 0.0811743333333
2081 61 (6, 60) 1.07356833333 0.213438333333 0.196333333333 0.120650333333
2081 63 (1, 6) 0.0211726666667 0.235095333333 0.016977 0.0133813333333
2083 5 (1, 4) 0.00194233333333 0.0291036666667 0.00114566666665 0.000341333333334
2083 7 (1, 3) 0.00202066666666 0.0175586666667 0.00100866666667 0.000561999999993
2083 9 (1, 3) 0.00279233333333 0.0158993333333 0.00111499999999 0.000836000000002
2083 11 (1, 5) 0.00276466666669 0.021031 0.001339 0.001472
2083 13 (1, 3) 0.00290633333335 0.0208243333333 0.00144833333334 0.00166833333334
2083 15 (1, 4) 0.00703800000001 0.0227653333333 0.00161833333333 0.00131966666667
2083 17 (1, 8) 0.00366033333332 0.0305293333333 0.00222600000003 0.00417266666666
2083 19 (10, 6) 0.281813333333 0.0515753333333 0.00237300000001 0.00435033333335
2083 21 (2, 3) 0.0530556666667 0.0437103333333 0.00211533333334 0.002253
2083 23 (2, 11) 0.0501546666666 0.046241 0.00371966666667 0.00761766666666
2083 25 (4, 20) 0.102036666667 0.0518223333333 0.00658433333333 0.0120536666667
2083 27 (1, 9) 0.00725933333333 0.0528946666667 0.00440033333334 0.00914500000001
2083 29 (2, 7) 0.063831 0.0524696666667 0.00415933333334 0.00686000000001
2083 31 (10, 6) 0.755978666667 0.076197 0.00486333333334 0.011878
